,Shared topic 1,Shared topic 3,Shared topic 4,Shared topic 7,Shared topic 8,Shared topic 10,Protein private topic 1,Protein private topic 6,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 6,RNA private topic 8
79_33,33.00466,2.1823614,0.93730855,1.3462248,1.1785737,0.9374387,0.18013029,1.6125809,2.2313168,2.5728464,15.832932,1.3532691,1.6424271
72_24,1.543395,34.548325,1.4488143,0.6842697,0.5950721,0.5971504,2.5674834,0.80076593,0.5950638,17.617926,2.7621832,0.7818698,0.3759147
79_28,2.5873597,7.09461,4.4116726,0.806823,0.84016526,0.7840803,0.9151227,1.3253362,1.1200206,10.715297,6.2243624,0.69725,0.5786917
81_27,3.997749,4.686137,11.290025,1.0216734,0.9739605,0.602067,1.1728351,1.6331034,0.9732196,5.9190655,4.7688913,1.3151317,0.7111549
54_15,5.0226717,1.9902143,1.0109689,6.2854085,5.5145593,1.0802789,0.39663938,2.5465527,2.3312287,1.8976873,19.37367,0.93199456,5.202358
52_21,4.4850106,4.53632,12.877977,0.8075448,1.6356182,1.3892847,1.5078872,2.3387396,1.2423575,5.0690713,4.921137,30.949757,1.4125195
11_55,3.2245336,2.389432,0.8632843,4.927348,36.566,0.70848775,0.052953675,176.85483,36.94444,2.8356123,3.0993161,4.728537,2.4438915
50_27,3.1592026,4.1626487,3.30967,0.8452213,0.9092312,7.228859,2.5745256,2.8009298,1.0192969,6.43836,12.3426485,1.4602625,0.8601863
105_37,1.6980939,43.70162,1.2940719,0.72205997,0.7520498,0.8826847,2.1691906,0.80831933,0.5063031,8.343983,1.739015,0.9455015,0.41114163
49_15,2.100812,3.611876,3.9070547,0.773183,55.591946,1.8791949,0.84213936,5.9131403,43.7122,2.5051334,3.9870114,6.6637826,19.174639
26_49,1.568073,33.56524,0.9298196,0.5926076,0.6466816,0.49450126,2.4735196,0.8729278,0.4980311,16.73665,1.644069,0.88779896,0.3555583
58_25,1.4769487,20.568039,5.540675,0.7441779,0.6702355,0.5300791,2.291217,0.7264883,0.72714376,36.22944,1.9584452,0.9658921,0.51561254
47_42,1.7226977,28.261688,2.809043,0.7175579,0.7375835,0.59658605,3.5432615,0.8331539,1.0519558,16.121622,2.5637267,1.0515794,0.54993063
83_10,40.987774,2.4013712,0.79215,0.9979796,1.3430514,1.2896508,0.11792595,1.814644,2.4946823,2.3217223,13.778564,1.5200992,1.8404394
30_53,6.7736135,2.7282171,6.471236,1.1826603,1.4918535,0.68412936,0.4933967,2.1612446,5.0725274,3.0996184,4.33621,62.315205,2.337237
84_2,2.4682784,3.405322,1.0153832,1.1644163,3.4663732,59.645615,0.5234563,6.492362,0.7566089,6.932,3.6580362,1.0284888,1.727588
38_37,13.791702,2.7394888,1.3272576,1.2390133,1.0580316,0.8769957,0.38899893,1.9382869,1.9178333,4.1529703,16.436161,1.2003754,1.7336392
64_16,4.3912454,4.106904,5.3782215,0.8818797,1.6881745,1.6861699,2.0434124,11.388378,1.1563112,2.9704304,15.99179,6.610304,0.9459544
69_13,8.9746275,3.0740242,1.5508847,0.8977326,0.658245,3.7290986,1.5081419,2.4703214,1.4497817,2.7032287,40.76478,1.2609006,0.85783553
76_39,2.2634528,23.986437,1.6655718,0.7303675,0.6189433,0.87229246,2.243265,0.851481,0.7278891,15.782994,3.6190033,0.99169344,0.5366204
44_50,7.8169765,2.3846283,1.3147757,1.3865217,1.6230923,1.6826463,0.3221262,1.5545865,8.273793,3.2210684,7.344236,4.1063056,1.3237609
89_61,3.3572826,3.0718408,1.8845202,1.2163103,17.435768,26.70761,0.3004343,7.1368256,1.7764128,5.644964,6.3069916,1.2568805,1.5690686
105_53,19.302153,2.0036252,0.81622154,1.4402733,1.6102861,1.3974568,0.2465284,1.3625368,1.7644271,1.754508,15.4627905,0.79043424,2.6990602
34_40,5.9098654,2.9743838,2.1971831,1.5231448,3.4328513,2.493585,0.3395536,1.8763399,1.3888403,2.3970118,5.875765,3.303612,4.2051535
42_49,2.2739348,7.111639,7.237466,1.1048006,0.9724364,0.6087787,1.7004201,0.7433612,2.317143,11.091427,3.645153,1.5927256,1.0263791
108_44,3.911914,10.102656,0.6174172,1.0862586,0.86413217,0.6653979,1.0498037,0.73360896,0.86250895,17.203295,4.3731823,0.85445803,0.5498874
90_3,2.2960253,3.2771723,1.2220647,1.2790754,5.413432,46.088013,0.292676,1.8737588,1.1819177,3.2085576,2.8810556,0.55723894,7.830834
27_40,10.197533,2.3780565,3.3310885,1.9594176,5.999711,1.070417,0.63090277,2.9754283,4.5282655,2.0150082,8.63001,2.2783692,3.4989486
108_49,12.397442,2.436956,1.2036355,1.1977582,0.8765101,0.94986135,0.33753994,1.7649513,1.7619016,3.2382197,18.062305,3.0361378,1.4453984
46_41,1.5375984,44.73973,2.6750093,0.6387762,0.66235757,0.5953541,3.7608345,0.8860009,0.50334316,15.191263,2.0725822,0.7872753,0.34652892
73_51,3.3070798,2.884524,2.0949721,1.359697,3.9885616,12.174503,0.69696593,8.595085,1.1099993,2.7263153,4.330764,1.2659575,4.129374
108_56,8.349945,2.0489984,0.67488885,7.6722045,1.338084,2.0844173,0.6572888,4.7133117,1.0133135,2.0232542,11.597026,0.48282,2.578766
96_56,44.90476,2.1576679,1.1203458,1.2589571,1.3221638,0.9999151,0.09402578,1.5459917,1.8620722,2.8508475,13.900657,1.2672106,2.611137
87_60,2.5926929,3.0571866,1.7785126,1.0663382,22.821701,1.3531573,0.35577992,6.8866863,1.2554079,7.492278,3.6507268,1.6353124,2815.2683
121_52,5.1571097,1.7211072,0.8219167,22.363346,1.5488284,0.70714486,0.072741315,1.2479036,2.0426028,1.2289048,5.333343,0.7021432,2.4593875
50_15,3.9042795,2.3998628,1.0977451,2.9441514,3.5831153,1.0616305,0.2915453,3.8830047,682.9604,2.7550097,3.3370862,3.1913447,2.1548529
76_3,2.8286524,1.938345,0.909323,21.903957,3.9559503,1.294274,0.20784937,5.83646,2.4373424,1.4694506,4.465712,0.7717845,2.8792748
90_28,3.506001,4.504798,4.8416677,0.7786373,1.0562104,3.7500198,0.6404923,1.80464,0.61536926,13.957745,12.131348,0.61351246,0.77289855
85_22,1.5050645,28.176344,1.5850928,0.6123613,0.639582,0.5412225,2.30798,0.8983522,0.48870054,11.048412,1.7942476,0.77256274,0.36371437
62_34,1.5962542,22.937685,2.1115065,0.58861494,0.83826566,0.91936046,4.064345,0.82429373,0.6094192,23.625467,2.5149996,0.93132967,0.5198661
65_34,3.6902466,3.5223129,29.832575,1.2888199,1.1899378,0.6683852,15.950597,1.8612021,1.4507055,5.232274,6.8947473,1.8873178,0.79952246
99_47,28.791464,2.6546063,0.76710725,0.9972523,0.92030287,1.5415652,0.3018923,1.9987869,1.3981882,2.3503475,26.428148,0.91376555,1.3412923
86_26,3.7443945,3.7204242,11.772901,0.94895375,0.9453412,1.3297908,1.8828,1.7163002,0.6553066,9.299061,4.029442,7.588057,0.51377875
77_24,1.5326774,44.28702,2.6876612,0.6227436,0.69151074,0.5861088,3.368506,0.8716003,0.70983356,18.772146,2.0149426,1.0078816,0.40303516
31_58,3.512589,1.7961303,0.7361157,22.890648,2.4103026,0.9871646,0.2138071,1.6486193,1.4977843,1.7357118,4.2743073,0.6801736,1.8828186
45_25,11.580509,2.6916914,1.3500918,1.1768792,1.2080171,2.8437319,0.7325029,4.2266045,2.161212,1.8897367,17.370676,2.0667937,3.1220164
107_53,11.899269,1.837626,0.77462494,2.3706894,1.4946862,1.1579192,0.11757104,1.572372,1.3628666,1.7765962,20.517761,0.91965324,1.408961
43_29,1.4950327,61.71879,2.242644,0.6001257,0.6731576,0.55238533,3.464899,0.88880986,0.577587,23.350704,1.7257435,0.7776808,0.37029585
27_32,5.1244807,2.5389276,3.124479,2.2799106,2.255648,1.1275141,0.79779536,0.757981,5.2951035,3.1048224,4.4370804,1.4279516,0.68274194
36_36,17.830933,2.8299448,8.256443,1.6482277,1.8887763,0.67109495,0.31012473,1.5341699,14.634498,3.1493578,7.0833616,4.3436704,1.6963787
49_29,1.8306594,16.49049,4.8775415,0.68083465,0.80510235,0.81791556,2.354794,0.662114,0.86709106,16.368158,2.4533145,1.5563152,0.510057
91_53,20.09141,2.2578125,0.9919126,0.8921514,1.3596456,1.3057666,0.15194374,1.4802951,1.5546335,2.4657,15.331745,1.0038973,1.8200927
85_52,23.36506,2.2503374,0.96157837,1.0711997,1.3558428,1.182633,0.10089572,1.0771072,1.1407323,2.719142,13.114069,0.7871974,1.5295962
72_23,1.3407867,41.106365,1.2964162,0.6544058,0.6814891,0.65713894,4.7139406,0.8250369,0.5519986,12.0153475,2.3825464,0.7696226,0.39544213
111_56,5.0727935,3.3239126,1.2135599,1.0137621,1.1163044,10.625088,0.7247818,1.5030514,1.8912016,3.222962,18.98696,1.1381764,1.3990119
38_21,5.5589643,1.7828012,0.73854536,4.19337,2.810592,1.2300651,0.24333292,2.2868452,7.657509,1.6351755,10.369818,1.42322,6.1520433
93_52,85.30845,2.4568987,0.9754542,1.2955465,1.1425221,0.7876313,0.1364193,1.1858382,1.7969646,2.1567693,10.928751,0.92504805,1.7553849
112_42,1.9260331,38.011322,0.98229444,0.6724639,0.765179,1.0647622,3.6740956,0.787697,0.65316415,25.475739,3.0488684,0.7219476,0.592487
113_46,1.5595756,25.726482,3.523926,0.6948501,0.678805,0.490793,2.3165898,0.7967901,0.89503807,12.943172,2.0946107,1.5603865,0.50289154
54_21,1.6614664,22.21751,0.9215716,0.5613866,0.62862635,2.8776877,7.0025196,1.123152,0.45383152,13.604832,2.5031545,0.814329,0.4568213
67_30,4.9216366,5.559964,2.1578336,0.90757066,0.79081583,1.4851799,3.6400356,1.0268332,1.3325068,5.795149,6.245997,5.5113997,0.97539467
89_36,39.71016,2.6340775,1.1470072,0.9718499,1.3825216,1.6536183,0.40866974,3.0762022,1.5191938,2.9504457,20.676407,1.1008729,1.1022197
28_30,4.629793,2.0108633,1.3387809,3.1809468,5.475804,0.5080594,0.32049337,1.0196354,6.486878,2.0506926,10.922085,1.1894873,1.6073921
58_16,7.228821,3.1892834,1.3983641,0.76249534,0.98968685,3.9922805,1.8570757,1.4556028,1.1940658,5.0317464,20.387264,0.982182,1.0338776
82_14,1.7303027,10.22528,15.5734825,0.7339393,0.6842514,1.4882467,3.069638,0.85115105,0.560505,27.165977,2.4672408,1.8141104,0.72118145
13_54,11.345261,2.530766,0.7117998,2.476718,1.3834541,1.2263236,0.057466283,110.37847,3.7601008,1.8512802,15.743079,1.2624265,3.650302
91_54,45.167557,2.3202467,1.1245992,1.2934552,1.4683304,0.8166483,0.14134024,1.2657335,1.4530469,1.8631046,14.301913,1.4348472,1.2838721
66_1,3.2075357,2.0133219,0.99813855,9.413232,3.8852913,0.6288899,0.21392074,2.208294,94.27576,1.8328936,2.9815214,1.7473259,3.68655
88_24,1.4391992,25.14481,17.86813,0.651211,0.756771,0.5164689,2.1093655,0.66419595,0.8249221,100.45389,1.6628764,0.75911367,0.5834658
76_1,2.0801244,3.6359973,2.928495,1.140266,7.9142947,20.854769,0.17076279,6.996255,1.0462092,4.297165,2.9232595,0.778507,3.612163
58_38,2.1197953,12.928423,1.7166438,0.6048455,0.8163911,3.3919406,7.1248493,1.0845255,0.9346469,14.52587,3.0089986,1.497328,0.41867006
35_42,1.5614295,54.975517,2.6634772,0.5729333,0.6302103,0.7615173,3.2238042,0.84389114,0.53940153,14.782671,2.4037993,0.99916655,0.47177595
99_61,2.84723,1.8527434,0.765509,26.780275,3.9627059,1.2704638,0.13378072,1.8778131,1.1991509,2.0144176,3.172864,0.62694424,1.928894
28_60,4.3232307,3.1756833,1.025779,2.0506277,5.41245,58.246685,0.30987296,7.463436,0.722424,6.369587,3.0426207,1.0113171,1.493492
70_9,7.720455,1.9964848,0.94902915,1.930382,1.9342382,2.8262892,0.20874675,1.4809176,1.191064,3.8205028,26.523836,0.99600226,1.1231068
60_15,4.9138794,3.7382255,3.3999453,1.0061105,1.2723151,4.7278743,2.9009416,2.7078698,1.3483113,3.7674296,26.319744,1.1346015,0.9499187
59_26,1.4980067,63.695282,2.081727,0.72622156,0.65756536,0.52626973,2.029388,0.736158,0.696957,17.07205,2.1203923,1.0391663,0.4697118
100_43,43.594505,3.3799138,0.562902,0.9469702,0.66401625,3.101932,0.3978983,1.5741113,1.4346497,2.7020605,13.3401575,0.91491485,0.96649855
18_58,3.7512405,2.340197,0.6871692,2.456529,22.988495,5.539321,0.23523104,13.753667,1.5541936,1.7758716,5.6039743,0.69106466,5.1878424
25_50,1.5593053,43.1418,1.1725998,0.5860198,0.6863418,0.7566139,2.8133097,0.80892223,0.45434713,35.4854,2.0730436,0.6745964,0.39838168
18_56,34.944786,1.9776403,0.6915113,2.8211002,1.8112606,0.7360089,0.14857568,4.104537,2.5974913,1.4670622,14.816025,0.87835425,4.1526437
50_23,2.0408058,8.137264,5.837692,0.6655264,0.6779193,6.844706,2.9211726,1.5604789,0.8247059,20.533415,3.2085295,2.2586749,0.653407
57_30,1.6016399,40.373226,1.4273791,0.5745208,0.6528254,0.78674424,4.4334197,0.9283174,0.603496,14.100035,1.8708768,1.0517781,0.38029417
51_18,5.526938,3.0469766,1.1306942,1.0102583,1.4680419,5.356511,1.1926953,1.8816079,0.5438201,5.6728506,30.332106,1.0137302,0.43291825
58_14,7.5413423,1.9587072,1.3402283,4.0340295,3.8787727,1.2070284,0.2630928,3.3205755,4.2765994,1.6626306,13.170606,1.0581357,3.0193489
56_23,1.3009512,30.226162,1.3230616,0.5797737,0.8111733,1.0878397,3.6680915,0.9061848,0.70465976,14.789925,2.4839795,0.8889219,0.61912113
106_59,2.9665546,3.253764,1.0974598,1.7990136,9.693267,10.596295,1.4589759,7.136242,1.0149513,1.8826501,9.742516,0.5728876,14.21773
99_17,5.3984084,1.9371428,0.78254986,13.034657,6.630155,0.80789196,0.116693564,1.8395487,10.597985,1.405787,6.227704,0.81228817,5.1023607
86_34,41.788464,2.4473097,0.95183474,0.954167,0.95518136,1.4718719,0.26181808,2.1057215,1.7168614,2.4316425,12.078497,0.75563914,1.2589793
116_64,18.828056,2.1164193,1.0373195,2.3078609,1.3358908,0.79720914,0.12937024,1.1820364,9.414315,1.5817363,10.168108,1.1626822,2.6780758
31_43,1.4974442,38.98323,1.6001196,0.5852687,0.7088762,0.64122736,2.888904,0.81440234,0.6276051,21.130001,3.3064125,0.8019935,0.5713021
53_15,3.634143,1.7651532,0.73547256,25.718863,1.6841173,1.1022475,0.1664405,1.69457,2.408603,1.3291917,12.921319,0.81474245,4.8827667
71_12,42.0585,3.1577613,2.797175,1.3679523,0.97220236,1.4021108,0.53432137,1.586257,1.5962478,5.057583,10.376842,1.6500242,1.2630254
82_25,9.512398,2.9747472,6.701112,1.1966932,1.1373572,0.6392081,0.63998145,1.5495782,2.4269853,2.4552128,13.769432,2.204829,1.8609034
101_47,52.89957,2.455224,0.83795846,0.9029212,1.0434575,1.613702,0.30506358,2.024989,1.8267195,2.139536,13.2694,0.8506659,1.589856
102_25,7.994088,2.1091902,0.747453,2.6086261,1.6084216,1.5016779,0.1277366,1.1505374,1.873527,3.256504,17.82834,1.2923698,1.3208337
38_24,10.355452,1.8242805,0.71102715,4.478261,1.3856965,0.8489976,0.15368119,1.3519038,2.4040008,1.2974505,8.172816,0.9666089,5.4083295
14_44,12.169793,2.7043643,5.6448393,2.1131651,4.7632403,0.57040757,0.41558027,2.308271,0.8642942,4.6668987,6.27342,22.530643,0.8998858
92_16,34.055595,2.5695662,0.9215449,1.0551958,1.0711769,1.3007407,0.6045281,2.3380165,1.2806128,2.407359,17.251446,0.83396566,1.2915388
90_8,12.422053,2.17453,0.84802496,2.3397727,1.4327152,0.9825591,0.116020635,0.94046766,2.2173166,2.1498642,17.804644,0.6572573,1.9411787
88_41,8.460009,2.8102732,1.2195334,0.99402034,1.4570684,2.8738635,1.0692918,4.232253,1.7030517,2.501804,49.222218,1.0268372,1.922093
124_65,3.0568533,2.5860286,17.445915,2.339994,3.7827675,0.7848332,0.5503067,1.4217734,15.986438,3.7236428,2.2640417,222.74048,3.9618032
71_49,2.7039843,3.7676215,0.92631054,2.0451746,5.178759,36.01509,3.075712,2.6368215,1.5753913,2.56562,4.04469,0.72270745,1.9808362
121_69,4.7815857,2.0676522,1.5213511,4.284958,3.217045,0.82123137,0.1470929,1.3830996,22.492155,1.8657205,4.138249,6.033986,7.9883566
103_58,2.258925,2.965375,0.9323032,1.8490291,19.391771,11.435778,0.9930107,6.2162604,0.91880834,2.5601578,2.8637648,0.63114375,4.4802446
91_58,9.691138,2.1461353,1.1603639,2.7661376,2.3356872,1.1618941,0.114980884,1.221999,1.2461164,1.684173,12.314946,0.5918017,2.831159
16_43,10.832115,2.1623163,2.941764,2.7491815,3.8276985,0.4952165,0.23243172,2.162128,7.9987187,1.5354779,32.789295,1.5036064,3.9546485
64_12,8.385388,2.2153342,1.2658808,1.8809793,2.3569267,2.1694536,0.629814,1.9084668,2.6259127,1.3269087,33.17069,1.0129012,2.8246176
37_44,1.6012526,35.69036,1.4005189,0.62493086,0.6943267,0.5851884,1.9155595,0.8633467,0.7400718,21.735315,2.2954292,1.2787696,0.57348806
64_46,4.537582,1.8077302,0.7537361,7.670495,2.1480472,2.0096831,0.4053761,3.1049812,1.4050179,1.4579127,17.857422,0.5723283,2.2475863
95_20,3.1672323,9.051853,3.4870503,0.78596115,1.3408772,1.2989802,2.5062015,1.4692376,0.734956,15.782184,4.6031227,1.1792238,0.8569674
68_38,1.6242131,41.28242,1.0003395,0.6055143,0.6287677,0.5260315,4.6033673,0.93240243,0.46674553,19.09327,1.949472,0.93192816,0.39270163
50_36,11.371768,3.6707306,2.7703986,1.4279532,0.85386276,0.6747714,0.58553874,0.6793561,1.8476914,4.0476184,12.468113,2.592263,1.2201837
77_38,1.4462003,24.017572,1.3291073,0.63553447,0.74907947,0.7830798,2.6711996,0.99450684,0.5784785,15.475195,2.006383,0.7923914,0.40478593
98_54,48.612846,2.6462526,0.9499067,1.1755756,1.3798623,0.9686598,0.1473543,0.8942627,2.4050598,1.8518066,14.2967205,1.1019005,1.6137174
24_59,3.4896548,2.0076594,0.6793606,20.886597,6.335604,1.0150676,0.3296553,5.5529265,2.3485966,1.5386577,2.9713356,0.8751634,5.173165
63_22,2.6519113,10.469498,1.5196686,0.67512083,0.62630624,2.2931528,5.4762073,0.8331271,0.52693045,23.486473,3.3763633,1.6244204,0.8317356
98_58,30.160969,2.0348597,1.1193686,4.1581926,1.5652517,1.0683527,0.1168242,1.5453901,1.210703,2.862167,15.003498,1.008369,1.1021737
99_57,12.440612,2.2580166,1.0722091,1.0941298,1.4935443,2.0884304,0.1216634,1.6386225,1.0856409,2.5513134,19.234047,0.51330733,3.8046615
118_52,3.6202388,3.7855864,4.829377,1.1802636,1.0262132,1.6397735,0.636943,0.933391,1.926197,5.55939,8.650681,5.602745,1.2433363
50_30,2.9402447,3.940706,51.310734,1.0306907,1.5379463,1.0655191,1.7409041,1.138151,3.4710076,3.5447843,4.824389,53.984,2.0690498
32_27,7.2643228,1.8220243,0.6118977,5.4078374,2.0682049,0.83789396,0.2588883,1.3108624,2.589003,1.5092719,14.324888,0.9989103,3.1056323
18_54,13.09243,2.7479253,4.565266,1.0376351,2.1946862,2.0669618,0.69775283,8.44725,0.95448095,3.5143304,18.761913,1.0770434,1.0766677
65_15,6.7121663,3.2593303,2.3949046,0.91383886,0.97193575,3.1926906,1.1390071,2.182845,0.91437274,5.33184,43.761795,1.2072097,0.50777125
17_55,12.665331,2.3934271,0.83630586,1.5694051,1.8246325,1.2351986,0.10554664,38.95682,1.1679404,2.1401477,54.445538,1.2482201,2.461465
101_27,1.8419822,21.064342,6.802904,0.72929835,0.81457937,0.6621056,3.4801137,0.9432739,0.8116205,14.491039,4.6610866,0.94994026,0.60158694
75_49,7.3711386,2.1922941,0.81598413,1.8094063,1.8162348,3.1110954,0.25261813,1.3950669,1.8559971,1.8327521,31.308546,0.6969954,3.1342053
77_32,4.551055,5.062704,3.634764,0.76993567,0.7166643,6.877964,2.249077,2.8908722,1.3698008,6.474395,8.356388,1.7826064,0.60746765
74_30,1.704261,45.664124,1.0104226,0.6884804,0.71278787,0.58532727,2.2294717,0.8173296,0.44464695,17.86708,2.0679116,0.702969,0.33994925
21_38,3.5297537,1.8122824,0.7713648,21.458273,2.0367413,0.97242844,0.70608467,1.6450831,2.192904,1.8724955,8.044101,0.9490652,1.7837434
87_30,12.099912,2.6801953,1.0068974,0.9177203,1.2772138,2.3523183,0.21807528,1.9894989,1.3145522,4.771112,14.183834,1.5792174,1.4754972
117_51,2.0447836,13.982326,1.653436,0.8645066,0.78773487,0.6488311,2.1384568,0.78575295,0.801232,22.855347,3.6545055,0.84255457,1.00627
43_49,4.3291893,3.2875893,6.5885158,1.6456964,1.586001,0.760864,0.31027043,1.0048912,9.252514,3.6050854,5.9302273,5.376294,2.2667835
116_40,3.6708913,2.072981,1.4448023,13.562331,3.4177165,0.9413093,0.35385492,0.6623096,2.4861,1.8471317,3.9073734,0.89735556,2.892448
68_10,25.44138,2.8771906,1.219081,0.9339993,1.0282586,2.2115104,0.67537713,2.0017283,1.2251782,2.6816738,20.215221,0.7544999,1.4739234
92_35,5.212854,3.7612295,2.592647,0.9688101,0.9968519,1.9996271,0.7581578,0.7333999,0.6857627,14.277827,9.479635,0.8765351,0.4801989
112_56,5.6810923,2.6704645,1.6040082,1.2444718,1.1861391,6.644981,0.54363394,1.5977042,1.6922746,2.921298,17.224773,1.9889095,2.4933565
90_42,31.780872,2.3086414,0.77062154,0.9765239,0.9711776,1.3731887,0.23223223,1.9571083,1.1386403,2.6203406,17.906248,0.8225172,1.0505347
59_35,1.7308573,45.857994,2.6365635,0.6942226,0.7991701,0.63387597,4.283661,0.7878709,0.9709899,11.472748,2.865362,2.0046916,0.54118073
44_35,4.217223,3.2939916,26.31707,1.7322272,1.9763021,0.9744289,3.2835484,0.98274326,2.3414395,5.380289,4.5291905,3.3327775,2.9484885
73_25,1.5604038,35.00074,1.2474753,0.5628688,0.6040696,0.63932955,2.5705976,0.7086931,0.5600726,13.872367,2.1982377,0.7440289,0.4121784
96_50,25.89694,2.071103,1.0206875,1.3054492,1.3114179,0.9589584,0.18135549,1.6897068,1.5467331,2.7667992,16.931417,0.73239434,1.6555895
111_37,9.221443,2.6965175,1.8565425,1.6654906,2.2617106,2.707905,0.20159343,1.2112252,11.309733,2.578677,7.4369183,2.9334474,2.546849
93_48,31.276848,2.4407265,0.79713106,1.2945373,1.0870657,0.82881397,0.2308473,1.2097894,1.7149423,1.8558805,19.939234,0.67433864,1.7961644
80_4,4.841358,1.8611891,0.93904006,16.363523,1.1673492,0.9398494,0.11753547,1.4904472,1.502067,1.7845423,8.232636,0.6278288,1.2322876
41_52,7.8450184,2.091318,1.2044384,3.5187018,1.5453587,0.7564081,0.112070166,1.3939013,5.7420955,1.9726603,5.9676847,4.6806054,2.8324587
17_46,1.5383649,31.127789,0.98747647,0.56675017,0.6028137,1.285908,1.2292869,3.6851554,0.50652957,21.247202,2.3994749,0.59962994,0.51355517
60_33,2.19518,13.455919,6.5593863,0.687413,0.7198483,0.8758205,3.9203115,0.7774061,0.50004655,29.046019,2.4506068,0.853785,0.40925616
51_31,4.151603,3.574349,18.522997,1.1859378,1.1561258,0.9341408,1.8999238,1.1623392,3.345133,3.851142,9.797087,16.099665,1.2385682
68_29,1.591777,30.918692,5.116475,0.63835627,0.71132684,1.1684644,5.7120266,0.8383611,0.65902853,20.183695,2.648675,1.9504067,0.7876696
58_29,1.7686105,10.672572,44.10189,0.7461316,0.8425713,0.7378419,3.4110246,0.73881143,1.3044348,44.892056,1.8863127,2.1176813,0.708559
67_18,6.1113214,3.3610125,1.6092324,0.9016689,1.0832772,2.830328,0.9521699,1.6923118,0.94568926,3.4323044,20.325327,1.1456693,0.6925657
114_36,3.9122944,2.9211736,0.80541337,2.2269635,2.7029953,44.662827,0.1611235,1.8200698,0.9180708,2.9301085,5.6932774,0.51912266,2.0195098
23_59,6.2597523,1.9976901,0.63154566,11.438245,7.4820642,1.1157918,0.15229653,1.896639,1.8291441,2.1120913,2.1921024,1.0166855,1.579408
58_41,28.530937,2.503704,1.6438606,1.389521,2.5423942,2.0719147,2.9704576,1.8185226,1.6902131,3.3578937,25.707096,1.6287141,0.7988963
12_54,22.071001,2.6574385,0.92987585,1.674597,0.99500453,0.56951284,0.079625204,62.78964,8.888154,1.9952446,21.763952,1.2110152,2.4258971
