,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 5,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9,ATAC private topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
438,1.0231385,0.5491981,1.0844483,13.166252,0.686093,1.0603137,17.70752,0.7502105,0.65130055,0.7762015,1.5029322,1.0918437,3.08206,1.1612643,1.5433748,1.5783857,1.1303259,1.0100906,1.1671854,0.87269056,3.7581916,0.77321184,0.98435515,0.32129908,0.49736232,0.502226,0.71622074,0.44385922,0.6837997,0.41700444
439,0.9021013,0.46145803,0.9340981,15.032633,0.6001532,0.87313753,12.25738,0.6834919,0.6199281,0.65684104,2.6314223,1.4769456,9.902239,1.7520425,1.1722826,1.6919051,0.91004217,0.7447849,0.91009736,0.72906446,5.0929155,0.91077936,1.3877093,0.35587487,0.50985384,0.7455774,0.8130772,0.37546447,0.70069444,0.28004122
440,0.69384503,0.5902748,1.0278882,7.6356297,0.7933904,1.1089098,6.494832,0.72947264,0.5926242,0.906886,1.5241146,1.4365339,6.197485,1.2013451,1.2120436,1.5301304,1.0335066,0.8780812,1.1991187,0.7660025,23.740488,0.8625141,0.8783062,0.5466511,0.6380096,0.7562609,0.75808114,0.5942028,0.9649513,0.8364876
441,0.5958513,0.8061342,0.8049023,4.5306873,1.0124359,1.1461085,4.997772,0.7502267,0.5740674,1.1265206,6.3191333,1.0817981,3.8110135,2.7502801,1.9764638,1.5197815,1.0892166,0.7167352,0.9866475,1.0290179,38.334137,1.0755605,1.0647866,0.8461084,0.80602795,1.0555081,0.8356222,0.6929564,1.239071,0.899504
442,0.64508957,0.8311503,0.95697737,7.2115903,0.9519452,1.2120631,3.995374,0.75112736,0.6449146,1.1703665,2.3912027,1.0138385,2.3383243,1.9179679,2.4767396,1.3121994,1.2153598,0.77777135,1.0673963,1.0650115,26.178722,0.79404265,0.8060283,0.7096232,0.4722923,1.0099525,0.75075614,0.7479567,0.66170126,1.4562049
443,0.60538805,0.91737497,0.90860754,4.1658287,1.0870948,1.658752,3.124682,0.74098396,0.59589857,1.2032562,1.6925514,1.3566275,6.1708746,0.91566926,1.6056892,1.340464,1.3149439,1.1572585,1.1414453,1.1321676,25.836437,0.7499984,0.6246806,1.7195473,0.46815574,0.99347514,0.66178966,1.2784668,0.716967,5.265675
444,0.50553834,0.9621807,0.7874886,2.4455714,1.1947763,1.8429074,4.1692953,0.62484753,0.5074096,1.2136898,2.8152442,1.1057411,5.5946355,1.2453033,1.8023826,1.6038828,1.1501012,0.98798376,0.9747621,1.1083572,24.53282,0.8127251,0.6442381,1.353992,0.5685326,0.9970868,0.68127304,1.2184526,0.8551096,7.0333986
445,0.4548097,0.62068117,1.2904115,4.1634755,1.8099921,2.1690063,3.3527308,0.59135234,0.6439921,0.78683114,0.7310181,1.3521525,0.6073636,1.5481199,1.9646447,1.1641958,1.1746328,1.0933663,1.5873512,0.733012,50.389442,1.2971556,0.8621068,0.80050427,0.6074585,1.5277343,0.6929695,0.87278074,0.9801007,6.179709
446,0.640682,0.7911781,1.2728753,5.521619,0.9382074,2.1620045,2.7634525,0.63725156,0.64685696,0.710639,2.0019698,1.963582,9.830903,1.4156694,1.3930049,1.1865207,1.2442826,0.9695942,1.3062193,0.70188993,84.7233,1.8656292,1.2438258,1.7864522,0.50273126,10.569104,0.87983745,0.793422,1.2875096,1.6481041
447,0.76572084,0.7986399,2.7468743,5.661483,0.9699447,4.2861066,1.497554,0.63214076,0.66432655,0.70325637,0.59769756,1.7557487,6.6360345,0.935675,1.173049,1.3398608,1.024895,0.9676605,2.824392,0.6117533,39.93607,1.3585709,1.2567232,0.9947676,0.7569553,36.29151,1.0765071,1.294679,1.6809034,1.235092
448,0.8864339,0.6544209,3.4941752,6.205001,0.79314697,4.9477024,1.5936704,0.5846547,0.5940781,0.6182786,0.47876066,1.9489782,4.8110623,0.8037849,1.053821,1.2357665,1.23205,1.2687956,3.8577747,0.6174877,36.939854,1.3956776,1.342994,1.1274272,0.72341794,39.615196,1.0042043,1.0613538,1.4035708,1.158115
449,1.1133437,0.62854666,3.5365055,5.145746,0.81805515,5.8469267,1.2164979,0.58714986,0.57498634,0.5570289,0.4453359,3.1519697,10.188564,0.7991027,0.83335334,1.1549644,1.5084301,1.679203,3.8117414,0.525992,14.626402,1.8859278,1.9870048,1.0223607,0.90794635,128.00372,1.1595856,0.9337696,1.5279744,0.9778244
450,1.2088096,0.627749,5.7539444,2.763187,1.0377209,7.6277523,0.9259124,0.50707877,0.78254306,0.536931,0.3955949,2.2067707,2.6527367,0.80609244,0.9570088,1.1900145,1.490511,1.3919784,6.109423,0.68950355,9.162717,1.7405227,1.7635654,1.0736543,1.2489046,164.6718,1.1938536,0.92678237,1.4323342,0.89208674
451,1.1226262,0.6861589,5.086645,1.9263202,1.137168,13.589043,0.8189733,0.49020246,0.88409615,0.554108,0.27712592,2.152052,0.94257766,0.79517865,0.96653193,1.4599808,1.7905275,1.4191405,3.7855177,0.59519905,2.3796337,1.4736774,1.4134517,22.164116,1.3188413,89.338974,0.90298134,0.75240976,1.1494423,1.1248856
452,1.3023164,0.71473205,7.762741,1.6554894,0.97091836,18.52414,0.82619977,0.49732053,0.77778244,0.5647006,0.27215815,1.9614059,0.4352541,0.9588928,0.99088293,1.4768051,1.655472,1.189695,3.382351,0.57541114,2.6210296,0.9547175,1.1539192,29.337378,0.78249264,20.697868,0.6396265,0.6532873,0.7857817,1.3074315
453,1.1032544,0.98119503,5.047584,1.4455171,1.0481914,16.221395,0.8682426,0.5954211,0.78728426,0.64709747,0.663408,1.2337147,1.1306932,1.0138735,1.5453805,1.2161952,1.271922,1.7916784,0.9513336,0.9926157,2.6551688,1.1260992,1.2730777,36.73183,0.89252126,32.889294,0.72706205,0.65221137,0.9394413,1.2073736
454,1.2610201,1.120453,5.995394,1.6774528,0.8422275,11.983698,0.80168444,0.6724771,0.7131004,0.7292049,0.57677066,1.4253634,1.794222,0.93257725,1.1611357,1.1927633,1.2989718,2.4998739,1.1039162,0.7516269,2.2146182,0.3543408,0.7163405,12.923658,0.42980778,2.006666,0.4106896,0.9485624,0.49499455,2.3803034
455,0.97483283,1.2132735,3.782635,1.244775,0.9758168,13.465216,0.8645533,0.67129755,0.7602599,0.7074574,0.56013894,1.3081534,1.2501832,1.0087663,1.4932647,1.1832668,1.3192962,2.3698158,1.2021358,1.0567427,2.4282558,0.5450254,0.8272985,18.392096,0.49770287,4.0818744,0.5391213,0.8915994,0.68479764,1.6760726
456,0.8753172,1.881565,2.768824,0.8597886,0.77979004,15.247871,0.8721522,0.7837056,0.664417,0.80976045,0.6102752,1.0091027,0.80947673,1.5324055,4.865767,1.588825,1.3667396,1.811114,0.8335062,1.9819785,1.3491253,0.4961049,0.73471975,9.4702215,0.47313783,1.7423755,0.53850985,0.97887146,0.56997633,1.2833079
457,0.8473481,1.8166444,3.3345718,0.8864224,0.79150546,16.708767,0.8657032,0.8190788,0.7310047,0.81451607,0.75964487,0.77937144,0.692593,0.9946457,3.3688116,1.1773856,1.5049804,1.4887416,0.8525988,2.761027,1.2735603,0.47825667,0.64008003,3.486888,0.41958165,1.1446233,0.5751974,1.265582,0.630911,1.3414727
458,0.70972174,1.6803994,2.3425434,0.83767617,1.0733621,18.574322,0.84281754,0.8335581,0.6383481,0.8050438,0.8208016,0.7444474,0.7787982,1.1867747,4.911415,1.4031076,1.2832384,1.6511465,0.77964276,3.6045847,0.9418795,0.5043037,0.6899861,2.1296554,0.43345198,0.85885644,0.5702648,1.258905,0.67169994,0.94444954
459,0.660949,1.5020761,2.8529143,0.8357281,1.1843368,22.965698,0.8643714,0.8426137,0.6356176,0.8141719,0.6562303,0.7441416,0.63133997,0.9748237,3.7057326,1.2771274,1.6700622,1.1501626,1.0135144,2.2302191,1.063137,0.5697185,0.78288054,1.3543416,0.44026712,0.9527385,0.6527325,1.0089929,0.95844954,0.92890877
460,0.6978773,1.9335847,5.4642086,0.8174859,0.72110677,23.731934,0.99220526,0.82833374,0.71812546,0.78444636,0.66514856,0.72711575,0.57208306,1.1137291,7.0610566,1.4380791,1.7156048,1.2026756,0.81556857,2.788308,1.7560797,0.86189264,1.2812425,1.2914153,0.5444591,2.1397676,0.75270355,0.9111359,1.5356994,1.145377
461,0.65027404,1.0877901,7.7926593,0.8959596,0.7903371,25.445057,1.1074765,0.7636512,0.6745911,0.66095376,0.6379778,0.8716357,0.4667433,2.166576,35.677002,2.5060806,2.253123,0.8542303,0.8593156,1.8634577,1.4426708,0.54310197,0.77373433,1.6560036,0.42299154,1.4027528,0.5495032,0.79433054,0.9551849,0.8936188
462,0.6969011,0.8687179,21.821844,0.72165394,0.9981946,16.337032,1.2040453,0.62784,0.5934893,0.5746186,0.5661647,0.8426587,0.59219396,1.7136031,22.852556,1.7035614,2.0838928,0.8042092,1.0500185,2.253353,2.1110973,0.6126623,1.0237852,2.8075845,0.41164288,2.0859067,0.4141513,0.60089725,0.97626275,0.80426717
463,0.6559367,0.8938453,28.18289,0.8435466,0.9254315,16.151312,1.3697957,0.61771214,0.5821079,0.5723505,0.63665354,0.86639774,0.48690912,1.7437776,11.026637,1.4323032,2.1519804,1.04621,1.0801204,2.0783718,1.7424202,0.6303034,1.0399188,0.7204996,0.48648527,1.3893431,0.5203119,0.6525949,1.0783496,0.83045566
464,0.7222221,0.77264977,43.259212,0.6726886,0.96962845,9.991823,1.4552312,0.6115403,0.6435231,0.61018026,0.5215408,1.5636766,0.5508533,2.1275275,8.575567,1.7812576,2.0187294,1.1087072,1.2045803,1.2481518,1.6786247,0.7931853,1.2339578,0.75424933,0.5476599,1.4970244,0.61649525,0.6916264,1.1600044,0.97207874
465,0.6762556,0.6681306,40.203133,0.7365929,0.7813668,9.824599,1.3805199,0.67229474,0.6141186,0.60177785,0.44442558,1.0755743,0.39765304,1.589926,52.91833,2.5417745,3.9353201,0.75441384,2.0236225,1.500216,1.8908811,0.8262196,1.3069441,0.87692606,0.61709225,3.4658518,0.69473284,0.75719756,1.2008518,0.9996566
466,0.9622537,0.6385181,158.77249,1.0082138,0.82953393,1.5604558,1.0520393,0.88315684,0.92973626,0.7172378,0.6470538,0.8498118,0.5872978,1.272792,25.408842,1.8304714,1.4592365,0.53920037,4.327381,1.2605027,1.5851263,1.3513343,1.6608325,0.904917,0.7904575,2.9045403,0.9485567,0.7461642,1.4089831,1.1716925
467,0.96972907,0.6506556,153.01283,1.0189425,0.853512,1.4137034,1.0811782,0.90202534,0.8367848,0.75457627,0.68011016,0.7920167,0.6003073,1.5341182,18.002316,2.1867063,1.5333748,0.7646702,1.9955951,1.5962819,1.4697145,2.3405008,2.133937,1.0289239,1.597104,16.856443,1.4196929,0.642326,1.6989994,0.6595535
468,1.0112242,0.6916974,106.78636,0.9322754,0.8858601,1.576262,0.9699975,0.87510383,0.8470749,0.7467829,0.49501958,0.9914474,0.37069243,2.7095714,38.608166,4.334264,5.495019,0.7009733,1.8932766,2.1406734,1.0444559,2.0338302,1.1838989,0.8932452,1.3560622,57.160126,1.0949244,0.76939267,1.1027703,0.7341199
469,0.8427669,0.74312234,18.351032,0.69106317,1.1952419,3.75274,1.0012805,0.885695,0.6456306,0.72953475,0.4789033,0.88603365,0.46640462,1.8214543,25.685598,3.993325,3.175535,0.66269445,4.246124,1.6241117,1.2236373,1.393271,1.0290041,1.0348939,0.8124787,72.9047,0.9710548,0.7059671,1.068038,1.016305
470,0.8636267,0.6546732,21.586676,0.89772224,0.96132374,4.3346186,0.90682817,0.91048455,0.653493,0.6810834,0.5464419,0.7964713,0.6548514,1.1798064,12.350151,2.683923,1.3212842,0.730918,5.2589335,1.4193212,1.2675258,1.3119318,1.6407859,1.5509915,1.4571036,113.51057,1.2653133,0.8329504,1.6493943,0.9426743
471,0.68944967,0.71025425,8.078994,0.5912399,1.3224202,12.248251,1.0499406,0.6576977,0.587621,0.6315472,0.5541917,1.0786104,0.4596419,1.5408165,42.301304,4.0346193,2.8482432,0.7629662,2.4197779,1.6334779,1.6369731,1.189708,1.212364,1.1249212,1.1361508,47.433956,0.84880024,0.6645519,1.1506636,1.3575363
472,0.6045052,0.8482094,8.178452,0.4886558,1.3585521,6.9614983,1.1090373,0.64667743,0.57878137,0.67119646,0.42939118,1.2218543,0.3954921,1.7086104,32.272827,3.545024,3.5285196,0.832615,1.4801652,1.8528837,1.6586726,1.6521294,2.0449975,2.7208624,1.1758966,25.342194,0.9295988,0.5530231,1.9122249,1.008596
473,0.9668428,0.84459484,12.989227,0.72850657,1.2873545,3.09769,0.8388909,0.79347456,0.80606735,0.60791624,0.5770073,0.9289828,0.4995317,1.669999,26.716885,4.0769324,2.8053513,0.6957733,4.0062485,1.6689594,2.081367,3.4973555,8.719635,1.0390813,3.5130777,16.878716,2.3499177,0.6121006,10.211894,0.5838951
474,0.62919986,1.156987,6.1279097,0.6180849,1.7024767,3.9750495,0.8253904,0.7447091,1.0293589,0.66029304,0.7240101,0.8420031,0.53409815,3.5469458,47.78072,2.7180784,1.5468167,0.53306115,5.0704017,1.6068739,1.245045,2.6183996,2.9763572,2.6125033,4.092744,10.540788,2.5239394,1.226741,3.4686248,0.5476993
475,0.73725444,0.938973,3.6818323,0.76418924,2.3533769,6.786146,0.75567716,0.82601,0.93716854,0.5687604,0.5091446,0.903644,0.5002343,1.8834208,53.314415,2.3860676,1.3719685,0.49850667,9.101478,1.109477,2.6838171,6.554587,16.488785,0.54426736,2.084916,7.0097837,2.386857,0.37869135,12.145769,0.46204987
476,0.968992,0.5022376,4.6635365,0.9232887,3.3112135,9.083384,0.6650735,0.59128785,0.685745,0.4425506,0.4965509,1.1761255,0.41717356,2.622379,36.90674,2.0613964,1.9039614,0.61297554,10.158813,0.99671876,2.8137157,6.038186,16.412579,0.63936096,2.1975787,8.006227,2.7492168,0.40720832,14.029884,0.5558287
477,0.9286201,0.8352647,1.150007,0.9674909,5.248281,10.786633,0.705794,0.5665499,0.6233673,0.49069324,1.1782349,2.2239459,0.9060518,1.3426515,1.9665676,1.4020368,1.194202,0.8816173,28.34705,0.85543275,2.7717674,6.805433,17.494967,0.52948797,2.0173597,6.825584,2.4098773,0.37091982,12.8889065,0.46399075
478,1.2910156,0.43023452,1.3331338,1.1842086,0.7722093,0.72635233,13.361208,0.6445148,1.803137,0.4307316,0.4481629,1.8754324,0.52199423,2.0161874,1.7148898,7.794175,0.8874833,0.79705995,1.2738599,0.7229391,0.7073062,2.1377509,2.242059,0.27507138,2.9167457,0.79876983,1.8367481,0.42475224,1.682766,0.28195417
479,1.1739187,0.37573266,1.206347,2.5796227,0.6528399,0.5855519,18.920895,0.6953586,1.3710626,0.39276862,0.42566976,1.2612746,0.4346888,2.7397544,1.2216773,24.53445,0.9832883,0.67884463,1.0898064,0.9737293,0.68268883,2.122522,2.2882483,0.31646082,2.3701594,0.8682025,1.6052904,0.39331982,1.8392272,0.2579389
480,0.89644223,0.59703386,0.93039805,1.1567088,0.89577377,0.778237,13.636472,0.88351834,1.0118355,0.558328,0.91719437,0.64425695,0.44694895,5.0319486,6.160412,6.774191,0.98082805,0.54096895,0.7957035,1.2241671,1.7845007,1.0735863,1.0001695,0.47813842,0.87379026,1.3509121,1.14333,0.47543234,1.0427599,0.41697964
481,0.84174746,0.70263237,0.96876466,1.979445,0.8307531,0.9740358,14.423993,0.9416634,0.703959,0.8696182,4.043093,0.81997085,2.0020404,3.609826,2.4780571,1.6235908,0.72499555,0.43975744,1.0916827,0.73131883,1.2227052,0.65055484,0.6475324,0.56111765,0.5671316,0.81410944,0.5631649,0.5295468,0.80338645,0.6872315
482,0.8215363,0.69908535,0.883767,2.7370274,0.8343204,1.0744932,15.725341,0.7586981,0.6311602,0.8356547,3.1202037,0.9988976,4.5690236,2.0903804,1.286269,2.2356663,0.7669563,0.59582454,0.95854324,0.77287257,2.8708389,0.6203384,0.58969456,0.55838746,0.37480575,0.80063236,0.54552853,0.61801505,0.65709364,0.7428465
483,0.7542008,0.7432678,0.9200321,2.6642663,0.8851581,1.2547028,13.595821,0.90718055,0.57829857,0.96794665,1.9725388,1.0955956,3.403749,1.8685399,1.4956033,1.5075605,0.76554686,0.598342,1.0367041,0.6999028,3.4509783,0.59042156,0.620162,0.4373874,0.34565404,0.726851,0.5762173,0.54353786,0.6695323,0.7608776
484,0.8801038,0.52702373,0.9243424,6.803783,0.67972493,0.95248663,12.120083,0.7973529,0.5680057,0.90284514,2.1769807,1.1514018,4.95396,1.4641174,1.4989139,1.5822563,0.96933013,0.7969175,1.0131955,0.8452506,11.10304,0.80789256,0.8461981,0.34000164,0.28111273,0.6051518,0.7845052,0.5332511,0.5369586,0.60129327
485,0.67565525,0.8109128,0.7330746,4.186861,0.9667485,1.0897384,5.8489285,0.80509025,0.4766779,1.112994,3.2514112,0.93288183,2.2562184,1.8619051,1.8409133,1.4522191,1.0082598,0.73353577,0.8971513,0.9313508,20.018797,1.2147682,0.9600592,0.3743464,0.7751477,0.509703,1.0050699,0.71584004,1.0311894,0.5860264
486,0.7042123,0.7490947,0.7347337,4.707299,0.803067,0.8641083,5.575586,0.7271602,0.58980626,1.0452112,2.4708765,1.0343493,2.665993,2.6612515,1.5855305,1.5623915,0.81893283,0.76647866,1.1469922,0.8365389,29.806196,0.9860446,0.8274927,0.5023888,0.74735934,0.68426913,0.862365,0.6930345,1.0241727,0.9461566
487,0.4865578,0.8906485,0.88277626,4.8015685,3.3875213,1.3115091,8.6451435,0.76867616,0.57376885,0.991652,2.1841767,1.0394899,0.99743325,3.090072,2.3961046,1.2762047,0.97485715,0.80490166,1.1856589,0.93134195,43.498802,1.0821817,0.95591056,0.61953175,0.761049,0.9007673,0.77710986,0.61937404,1.4180164,0.9451674
488,0.75002325,0.6668792,0.9314029,5.296198,0.74864197,0.83409005,4.4285154,0.78418773,0.58497506,1.1791842,5.07175,1.4382491,9.122098,1.0337216,1.8793794,1.3537729,1.1269368,1.1318876,0.8189594,1.1773598,39.625607,0.8646022,0.94727564,1.0818204,0.71916705,1.0495701,0.81719035,0.85486174,0.8333364,1.1256394
489,0.59431744,1.075943,0.7828491,4.5952187,1.0688628,1.5490766,3.6270282,0.6721393,0.563263,1.4020349,4.2538347,1.4849267,9.548823,1.3434259,1.7012261,1.3816475,1.1312239,1.004631,0.9282075,1.0826185,31.382822,0.74665415,0.778383,1.3352263,0.64798146,0.92764425,0.7383697,1.0843611,0.906011,2.2329462
490,0.6366821,1.0207878,0.8452053,3.8350186,1.052577,1.5748587,3.7555246,0.6573109,0.55150723,1.2357233,4.691715,1.0528628,5.8697295,1.3248103,2.2572167,1.3200783,1.1553746,1.1295227,0.844263,1.6466848,27.061432,0.6876908,0.627756,1.0284587,0.475846,0.8413524,0.7013601,1.0819504,0.81907946,3.1690774
491,0.5498491,0.9979608,0.67439365,4.797271,1.0206137,1.6078422,4.4703426,0.5538816,0.4902854,1.4800956,6.8231254,1.6026986,14.964106,1.7429085,1.5697802,1.392265,1.0446014,1.1365424,0.89807993,0.99875903,40.18349,0.94326633,0.7001571,0.91177404,0.51342726,1.1715952,0.679185,1.0742385,0.7817803,5.262567
492,0.6080409,0.66609406,1.1874769,4.675093,0.9686098,1.9882991,3.585559,0.64245594,0.6179005,0.7435845,1.8376663,1.618622,8.634984,1.4142371,1.2357398,1.8740422,1.0241007,0.92967063,1.2881973,0.7219999,47.609093,1.1121639,0.84890616,1.7644438,0.4915454,4.879035,0.6522638,0.8340137,1.0513028,2.5536034
493,0.5594274,1.1516314,2.884792,5.955036,0.8507168,4.1117916,2.3213181,0.61161226,0.6435119,0.8696518,0.83411,1.3945708,1.8022742,1.1049478,1.436655,1.1301557,1.0661329,1.1633217,0.94934875,0.73404413,45.65906,1.2165663,1.0729401,1.7383525,0.66156864,27.581022,1.0110624,0.9889595,1.2560788,1.2370297
494,0.6581842,0.84751207,3.585237,6.6114016,0.85469145,3.9179447,1.6744506,0.64594233,0.66146207,0.7937058,0.59330976,1.5388149,2.5481052,1.0218027,1.3137004,1.3056041,1.0357976,0.96321785,2.1128757,0.6655338,41.98578,1.1736048,1.1280414,1.6125606,0.6705672,28.626972,1.0140308,1.0414834,1.332548,1.2249391
495,0.7348665,0.88610476,3.2648094,6.60431,0.83895034,5.4531937,2.1885633,0.5896659,0.62633026,0.71204126,0.79406345,1.1759813,3.5054638,0.8630052,1.540126,1.1742251,1.1295804,0.9705759,1.347176,0.7720164,19.540525,1.5204844,1.4407473,1.4860033,0.8833668,66.057816,1.1272776,1.0306891,1.4224252,1.0861597
496,1.0548432,0.68179023,3.8970845,5.530003,0.95567966,5.050433,1.198205,0.57207185,0.6909822,0.5917686,0.5531844,1.7085024,4.2743998,0.84832567,1.174896,1.4115613,1.1286982,1.0274868,3.8923907,0.6418397,4.6205664,2.293129,2.057778,1.5691324,1.8643503,443.98718,1.5090102,1.14485,1.6615497,0.9008278
497,1.0833015,0.668627,6.1205883,2.0307178,0.92114365,9.215684,0.82159746,0.48874062,0.9354361,0.5565264,0.596035,2.128471,3.8649244,0.8516594,0.85082215,1.1951792,1.5272529,2.5262725,1.4041687,0.68778545,2.7131765,1.5821213,1.4864295,17.460775,1.3634014,120.674866,0.95127416,0.83463734,1.2360969,1.1573405
498,1.2233421,0.6839647,6.7562313,1.959734,0.8762016,14.294562,0.871392,0.52479774,0.76191473,0.5549767,0.33886757,2.5237746,1.2845956,0.83313465,0.7470793,1.2107749,1.38601,2.3176577,2.9647188,0.55278707,2.7536652,0.89164984,1.1968019,41.7132,0.7543237,15.757772,0.73596823,0.9033259,0.9963028,1.5084528
499,1.1159215,0.89334625,7.000026,1.8283551,1.0794443,12.716868,0.7464745,0.5510329,0.76179177,0.61169994,0.48201668,1.8846134,3.112869,0.8387567,0.9851004,1.2297742,1.2408117,2.8700042,1.7307091,0.64434487,2.6537786,1.0156139,1.2981523,57.600986,0.7996366,20.108727,0.8092947,0.85611814,1.0409194,1.4096402
500,1.0599672,1.311604,6.673017,1.5917017,1.0978224,11.993715,0.7728868,0.55597216,0.7149478,0.738266,0.51786685,1.4016591,2.8880277,0.92192096,1.4964349,1.5336254,1.5770886,2.3787954,1.0512483,0.7947937,2.6103196,0.98378825,1.2306519,55.87026,0.6995264,10.028835,0.6271865,0.7024495,0.93911135,1.080881
501,1.0561223,1.135302,5.091061,1.6933517,0.94045293,13.897209,0.91482854,0.6625054,0.6717167,0.687914,0.65638334,1.3279785,1.2195823,0.9290154,1.3065374,1.2455475,1.3807226,1.8093065,1.1088653,0.8831475,3.344719,0.7869613,1.1799839,61.32886,0.56371754,8.321552,0.63303196,0.74756384,0.6972631,1.1945662
502,0.9468399,1.2033706,7.182062,1.9408467,0.96649414,11.684017,0.80907965,0.67548573,0.7158874,0.7057853,0.75535613,1.3898268,2.6207001,0.9010805,1.132151,1.116721,1.1858987,3.2517927,0.97581416,0.83970225,2.5001426,0.7733764,1.0734262,48.68275,0.58797747,6.6203,0.6560744,0.7989281,0.7506105,1.2049528
503,0.9715412,1.3297676,6.6367025,1.5725428,0.9669664,13.709943,0.8664044,0.67735296,0.68246186,0.7592294,0.5881649,1.4293126,2.6606953,0.9252285,1.1998451,1.3101672,1.2443877,3.0337152,1.0179628,0.79507065,1.8597903,0.5988293,0.85080206,10.357443,0.46872908,2.4382877,0.51890016,0.79020387,0.6855609,0.9887356
504,0.94532996,1.4447374,8.515007,1.322864,0.88349915,15.43063,0.844409,0.66109425,0.65277964,0.71463144,0.857629,1.2019,2.0200436,0.9342893,1.4944146,1.1155623,1.1855704,2.8598833,0.85797167,1.044156,2.0599067,0.5506693,0.73320925,8.339257,0.46360102,2.485697,0.49415866,0.7815265,0.6800485,0.88033074
505,0.75291264,1.6495551,5.9005837,1.2380145,0.95041585,18.636457,0.93099594,0.74943876,0.6714866,0.6769298,0.6667219,0.7863003,0.617915,1.2753259,5.7496347,1.3679365,1.5006113,1.1870587,0.923202,1.796944,1.9172555,0.5078382,0.65554285,5.595116,0.43880573,1.8821037,0.47477424,0.81341803,0.6466558,0.8810747
506,0.7717896,1.6271544,10.938023,1.6136614,1.1538429,24.470173,1.0102957,0.74600196,0.8032578,0.6783682,0.65982544,0.75088173,0.63178736,0.804828,2.6101534,1.0325378,1.5662324,1.8954881,0.79417855,2.3389928,1.4572054,0.5271982,0.59955966,1.7959878,0.4533533,1.2558658,0.6401755,1.1686782,0.79026365,0.9364118
507,0.61489344,0.9169277,17.274628,1.1170043,0.8682879,16.999577,1.3025367,0.66594326,0.70479774,0.60695964,0.70631224,0.8386284,0.7287224,1.8469069,16.482622,1.5184252,1.7688943,0.9172341,0.98518115,2.3458784,2.5994735,0.81515384,1.2460331,1.3251088,0.53114015,2.621818,0.5908512,0.70138615,1.3674345,1.1513256
