,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
LEPROT,-0.21184877,0.20411243,-0.006441682,-0.5415105,0.30410132,-0.23762624,0.030689744,0.13360073,-0.5267564,0.25571123,-0.012810064,-0.03434243,-0.4755082,0.009848391,-1.0912179,-0.44563815,0.45287856,0.16340978,-1.1487713,0.5412185
SERBP1,-0.4973946,-0.03922532,0.14736375,-0.58329105,0.0019017338,0.0039551016,-0.16712953,0.15422559,0.40819225,-0.09350004,-0.0019913837,-0.03188524,0.044445302,0.0062990966,0.03418204,-0.02293738,-0.2219283,0.0102467025,0.00025920366,-0.2411842
GNG12,0.1989106,0.1247276,-0.80426395,-0.38112095,-0.024025682,-0.0016726445,0.16642328,0.022188794,-0.036482614,0.012117075,0.02964762,-0.72969717,-1.4022045,-0.006605598,0.17321403,-0.2857471,0.34423304,0.043190952,0.09489398,0.33909848
SRSF11,0.0008183338,-0.05325975,0.15670003,0.00026749788,0.016925862,0.008459132,0.044926386,0.13782609,-0.19159944,-0.33829924,-0.040516105,-0.010022135,-0.94860476,-0.0046671326,-0.19087136,0.0023783841,0.37095773,-0.05179101,-0.011910093,-0.13650008
CRYZ,-0.28684664,-0.35073498,0.13280529,0.022359993,-0.15700215,0.03613392,0.40028626,-0.078553386,-0.774911,0.10539933,0.026792005,0.03869497,0.39185968,-0.02956329,-0.5362543,-0.03113378,-0.74958205,-0.03707521,-0.24296258,0.43144906
ACADM,0.57253003,-0.28190175,-0.4992574,-0.700601,0.72999144,-0.2246684,1.0092759,-2.1341178,0.22738922,-0.2879875,-0.0046689757,0.34260178,0.47459394,-0.3308428,0.20569108,-0.37014878,-0.3770304,-1.2407426,-0.8690641,1.2191982
RABGGTB,-1.8725134,0.532678,-0.70846444,-0.4081467,0.30928785,0.00528321,-0.28888503,0.40445998,-0.42989498,0.58868355,-1.0749447,-0.37814188,0.26642963,0.03649588,-0.98526907,-0.36095268,-0.5127301,0.4204315,0.12547599,0.6895579
ADGRL4,-0.27509952,0.2189612,0.14896405,-0.15221481,-0.11983364,-0.17497252,-0.17588267,0.28402427,0.3339795,0.03538843,-0.089599505,0.07476899,-0.45853925,-0.036291372,-0.000108257926,-0.10383137,0.45411757,0.31716892,-0.0824665,-0.06983231
GNG5,-0.5347675,0.4188793,-0.38026166,-0.14784415,0.07988078,-0.09174131,-0.21562609,0.2674197,0.095683455,0.3949418,-0.15056734,-1.1934688,0.23946117,-0.07993155,0.5183086,-1.3485813,0.46224755,0.3998717,-0.2135759,-0.18279335
DDAH1,-0.18347092,-0.42214084,-0.042201046,0.28814906,-0.08036521,0.017491575,0.34413984,-0.26304078,-0.2088214,0.14641453,0.13724783,0.33793706,0.09626015,-0.026033094,0.30141348,0.008888033,-0.76059794,-0.3218293,-0.22296576,0.02594979
CCN1,-0.04990539,-0.13111416,-1.732537,-0.018411165,-0.11333273,-0.031974442,-0.46009517,0.39091998,0.4903479,0.87676334,-0.2592814,0.049541783,-0.96509916,-0.49383035,0.6596622,-0.22310726,0.67401123,0.37980992,-1.8035492,0.38691157
SH3GLB1,0.19031033,0.12627497,-0.537329,0.01007048,0.063879624,-0.012127853,-0.92987347,0.03293805,0.11445201,0.033370584,-0.25749457,-1.0124876,0.068185456,0.014480021,0.061696254,-0.5931736,0.05687524,0.061305337,0.2955665,0.0580018
SELENOF,-0.07730704,-0.05321615,0.024128353,-0.79992926,0.12959842,-0.040509798,0.03546578,-0.029795075,0.10798932,-0.006227523,-0.03233026,0.50568146,0.23137826,0.006302947,-0.07099124,-0.24422775,-0.18377286,0.026390227,-0.48303816,0.00081648835
GBP3,-1.0321382,0.2704569,0.2906927,0.0023356227,-0.24737872,0.4095806,-0.17459536,-0.43008193,-0.057060007,0.03644056,-0.64205456,0.39272532,-0.20866135,0.32882833,-1.5594282,-0.2158405,0.06411565,-0.16105969,-0.35727763,0.23907292
GBP1,-0.45311514,0.5781274,0.741969,0.124248,-0.62684,0.6272905,-1.0837387,-1.1339082,0.47540244,-1.2615411,-0.39053974,-0.13740051,0.34348926,0.7172938,0.16342708,0.69915116,-0.09513749,-1.537265,-1.646956,-0.6312379
TMED5,-0.5927219,0.16741367,-0.0829506,-0.15766145,-0.29784366,0.05431685,-0.1872848,0.25171322,-0.46980166,0.16292755,0.02900744,0.15032399,-0.281894,-0.008574559,-0.39722228,-0.7578013,-0.022488639,-0.20688175,0.26370758,0.09517549
CNN3,0.33220592,-0.14481786,0.058977734,0.03534722,-0.013955845,-0.018427547,-0.027292676,0.019554302,0.11530779,-0.02695243,-0.02148884,0.3421009,0.46539256,-0.008856918,0.28643426,0.011403298,0.067602135,-0.38266203,0.024025947,-0.048739165
SARS,0.18636888,0.60544896,-0.44079888,-0.70147043,0.04743474,-0.14087605,-0.5374846,0.16168694,0.041493673,0.18657891,-1.2495574,-1.1857167,0.34313405,0.48278266,0.13472638,-1.5987777,0.37339494,0.35195836,-0.36037242,0.63174194
AHCYL1,0.40588593,0.25898117,-0.6596478,-0.33157706,0.21102193,-0.053097673,-0.20248169,-0.4117763,-0.052958045,0.27750155,-0.73787373,-0.5379519,-0.2758888,-0.022001952,0.53784823,-0.15664744,-0.25065562,0.3331639,0.058411673,0.23471478
SLC16A4,0.14437525,-0.574182,-0.06878913,0.031609822,-0.12459305,0.15056399,0.3317984,0.1915022,-0.6846529,-0.052629355,0.034410737,0.32081285,-0.3017463,-0.04343329,-0.087124914,-0.1451211,0.23700732,-0.73756325,0.110713,0.2683912
LAMTOR5,-0.13503401,-0.021213625,-0.0032502317,-0.069023,0.0007225348,-0.00028756983,0.19904478,0.008013251,-0.022285843,0.006356929,0.0030603542,0.12039822,-0.18585856,-0.00269329,-0.32727578,-0.0003959063,-0.33021674,0.004552879,-0.05089606,0.0051276903
ATP5PB,0.023450391,0.023670798,-0.25543106,-0.36768803,0.23959425,0.14451848,-0.18634582,-0.047785763,-0.3937814,0.17280467,0.029014196,0.4395547,-0.83329964,-0.015891297,-1.3363053,-0.60765266,-0.22489324,0.27403608,-0.07587991,0.44907334
RAP1A,0.046911743,0.2994223,-0.18054782,-0.33022848,0.11880267,-0.020416865,-0.28505343,-0.48970947,0.13820998,0.030864188,0.030953627,0.3532781,0.10951629,0.03708859,-1.3494856,-0.05880515,-1.9009941,0.30459905,-1.1312047,0.19288862
CAPZA1,-0.34432876,0.0062201116,0.20596911,-0.010386897,-0.16095455,0.015089289,-0.13991472,-0.052489575,0.43595612,-0.14567494,-0.020937756,-0.25613517,0.31217483,0.0016907376,-0.2046775,0.19402634,-0.5442409,0.076876454,-0.36662856,-0.17606235
RHOC,0.60126805,0.015832797,-0.025627732,-0.04897708,-0.005346414,-0.036686055,-0.03834484,0.10342005,0.050545182,0.02769012,-0.006437096,0.34769195,-0.23469149,-0.016681872,-0.013180865,0.016981285,0.51615435,-0.01924303,-0.0013378276,-0.058081478
CSDE1,0.50919133,-0.02509039,0.033247616,0.029574838,-0.02000527,-0.022430046,-0.0016943729,0.08318351,-0.0010623105,-0.026376516,-0.004722974,0.40772766,0.14105888,-0.0034510249,-0.257524,-0.00043038736,0.39231,-0.015018114,0.019676525,-0.106946066
ATP1A1,0.13379368,-0.055747315,0.024974186,-0.009976478,0.00037941712,0.00787954,0.057350636,-0.037015826,-0.017358046,-0.0020607845,0.00376677,-0.13094178,0.039629586,-0.0006024955,-0.07701856,0.00823689,-0.30115122,-0.03390975,0.02426836,0.006251189
HAO2,-2.0999935,-2.071917,-0.23629157,1.095296,0.8851863,1.362656,2.1940103,-2.2473109,-2.232915,-2.319744,1.8728685,-1.458867,-1.1766704,-0.3484474,-1.1502632,-1.1054832,-1.6811817,-1.7664206,-0.8914585,-0.20423941
PDZK1,-1.4481453,-1.3131369,0.034718044,0.16344388,0.47115904,0.38464165,0.72972924,-0.4320446,-0.8382676,0.22356687,0.7067556,0.32205263,-0.57756853,0.11177663,-1.9927065,0.19332227,-1.0964338,-0.49019578,-0.951706,0.40158784
RBM8A,0.3588009,0.41973984,-0.043423966,-0.28248915,-0.32215974,0.16756213,-0.49759915,0.25974545,-0.5559988,0.08551134,-0.45719963,0.066755265,0.33060664,-0.4887301,0.038915988,-0.29170474,-0.21796277,0.29151395,0.59640217,0.3239149
MTMR11,-0.66618085,0.535559,-0.5427443,-0.85594857,0.5242478,0.6577369,-0.5218441,-0.23338316,-0.7528674,0.34486747,0.18396895,-1.2384322,-1.7986486,0.7047803,0.52700114,-0.849859,-0.51068985,0.69929117,-2.0020888,0.52577347
APH1A,-0.11846122,0.35437927,0.056903653,-0.28290957,-0.20216979,0.34710583,0.36907935,-0.6772595,-0.6975217,0.29118028,-0.25160146,0.09188333,0.45966703,0.08756182,-0.4128452,0.0849932,-1.8026389,0.28372765,-0.5324157,-0.20208997
MRPS21,-0.009506823,0.063712604,-0.20078374,-0.67209315,0.083756685,-0.011772522,-0.007081852,-0.2268499,0.093639724,0.09952753,-0.014490832,0.39403057,-0.017201873,0.0069106263,-0.051629484,-0.06278983,-1.1630306,-0.15916102,0.19791637,-0.08058458
MCL1,0.102827035,0.11792465,0.2820473,0.052199647,-0.1408959,-0.10839656,-0.55189323,-0.13605364,0.38857615,0.014398844,-0.34473246,0.22535726,-0.0026281439,0.021544753,0.46708506,0.1330862,0.037679423,-0.0053441036,-0.24564688,-0.29305175
ENSA,-0.10663406,0.027553024,-0.326218,-0.05714172,-0.043430753,0.035874996,0.085119836,-0.28874287,0.10421432,-0.0659035,0.086491466,0.3096159,-1.3352984,0.072336495,0.0945555,0.021333698,-0.33367303,-0.0632986,-1.3749632,0.017120302
CTSS,-0.12398622,0.47383213,0.5995283,-0.25906587,-0.31282935,0.39681032,-0.8456907,-0.3717266,0.3445066,-1.1340681,-0.46763647,-0.028974615,0.39860997,0.46647432,-0.27484426,0.4546033,0.17587386,-1.107477,-0.036783572,-0.36132064
CERS2,-0.090068005,-0.2868702,0.007257148,0.048185527,-0.0075665927,-0.009382537,0.13198996,-0.058680423,-0.64024174,0.09820167,0.010106462,-0.061363705,-0.040068705,-0.032463036,-0.206114,-0.032181237,0.1250769,-0.11385237,0.00036311496,-0.01333753
PSMD4,-0.24530168,0.32511917,-0.30887163,-0.10093318,-0.020172829,-0.0078756865,-0.118982434,-0.026589792,-0.015075481,0.06630902,-0.2207162,-0.3160481,-0.18133685,0.023217792,-0.27892324,0.032457788,0.39416045,-0.023303112,0.111456044,-0.1019043
PSMB4,0.3904721,-0.118593,0.0045892065,0.05280967,-0.024269933,-0.0332732,-0.0036293797,0.13751711,0.23550269,-0.035955016,-0.017207317,0.19796772,0.21275793,-0.0005125036,0.38471302,-0.007928618,0.45555383,-0.09871285,-0.5951572,-0.19419102
S100A10,0.50338733,-0.058679495,-0.011784706,-0.0025220017,-0.069229566,-0.028559834,-0.03144492,0.146444,0.06432204,0.035392445,-0.008359491,0.27845895,0.15026316,-0.009826479,0.22844373,-0.010733034,0.2866608,-0.045890156,0.07528275,-0.10438393
S100A11,0.4690794,0.029202428,0.015981877,0.0045822132,-0.18810605,-0.022372812,-0.17524613,0.07949766,0.11473018,0.03169969,-0.038121887,0.28589615,0.29829806,-0.0050681815,0.14376141,-0.0076123774,0.22999202,-0.07134088,0.013647941,-0.26993233
S100A4,-0.16303012,0.4591452,0.45616716,-0.54461724,-0.21938854,-0.04049013,-0.25074145,0.24194412,0.47419184,-1.0476612,-0.57792807,0.00032142896,0.58404464,0.22937103,-0.18682738,0.33181372,-0.7626585,-0.44312668,0.13844176,-0.28419757
S100A16,-0.2793123,0.17704673,-0.20914546,0.13652316,-0.014756576,-0.012287476,-0.2898682,0.22884747,-0.38045076,0.2821909,0.0012752839,0.19823684,-0.25606808,0.004827084,-0.11189893,-0.4997212,-0.84986454,0.5355454,-0.13351603,-0.036495004
S100A13,0.3622837,0.14381818,-0.24071842,-0.2181214,0.008211642,-0.20554163,-0.474995,0.29815686,0.1012335,0.20990959,-0.66283774,0.47192624,-0.8782239,-0.044315394,-0.77246606,-0.17049278,0.25269383,0.36069706,0.059628658,0.06910456
S100A1,-1.7880996,1.162739,-0.6016922,-1.7211425,0.1229142,-0.04521472,-1.8730729,0.085511364,0.091486484,1.2175215,-1.3091174,-0.24830538,-1.7032452,0.9694708,-1.4865158,-0.760323,0.30886298,0.95931846,-0.22287859,0.78887075
ILF2,0.5659535,0.53387195,-0.7601202,-0.44092393,-0.00910571,-0.037860256,0.170471,-1.2492771,-0.095335685,0.53800285,0.19440621,-1.2473826,-0.4407065,-0.61818194,-0.6654413,0.015646106,0.5682088,0.5712227,-1.4473536,0.39010832
SLC39A1,0.5785734,-0.04102394,-0.42493844,-0.1594594,0.056455858,0.03561246,-0.06401571,-0.61841756,-0.84922314,0.21302032,0.08573095,-0.43585452,-0.9160629,-0.05720587,0.14076608,0.09989141,0.23400137,0.1576043,-0.93304795,0.2132479
JTB,-0.21806237,0.08172926,0.030670227,-0.00077286205,0.0052673244,-0.028893802,-0.06980205,0.012941171,0.012114288,-0.009351656,-0.0036475025,0.14960825,-0.064881235,-0.0009376576,-0.14556767,0.0010799066,0.23144628,-0.040022094,-0.020170914,-0.013578694
RAB13,0.34560946,0.24441801,-0.109382585,-0.6818387,-0.010740885,0.0400421,0.17857696,-0.11819337,-0.7779745,0.48823628,0.09403909,0.004692378,-2.0174563,-0.16669074,-0.12557054,-0.39243335,0.23015389,0.31072474,-0.25462896,0.45216578
TPM3,0.21041645,0.09084683,0.18766634,-0.25980762,-0.20741297,-0.06572168,-0.09699345,0.12945598,0.26151899,-0.00058035733,-0.035657957,0.015695501,0.37527928,0.009416563,-0.35432237,-0.020691108,0.2561963,0.013968835,-0.004865534,-0.550394
C1orf43,0.44823003,-0.100021176,-0.23302913,0.021692745,-0.0104625225,0.012227039,0.045862693,0.06404407,-0.009722842,0.010004686,-0.0039544995,0.030898856,0.03902845,-0.019678425,-0.19132741,-0.0067202235,0.26499254,-0.02302123,-0.017061347,-0.07875348
ADAR,0.4552198,-0.016209282,0.05698767,0.046177767,-0.011906608,4.2258063e-05,-0.056740146,-0.01732009,0.1114228,-0.07278898,-0.023079095,0.3877424,0.3752022,-0.010092214,-0.10110046,0.016847407,0.26098648,-0.23943731,-0.017098695,-0.17172909
PMVK,-0.8083025,0.39945534,-0.3441269,-0.6582692,0.12048475,0.08142864,0.133157,-0.038293328,-0.55391234,0.21386398,-0.0032159737,-0.70594096,-1.3461906,0.033691466,-0.9109142,-0.20452945,-0.16388917,0.3102162,-0.5259596,0.7152866
PBXIP1,-0.09323527,0.5505049,-0.52740276,0.08309726,-0.16968615,-0.1556238,0.13923962,-0.00055198284,-0.275648,-0.23246202,0.06346024,-1.3277642,-1.5924371,0.05075304,-0.19050491,0.16161834,0.27242258,0.374505,0.26479885,-0.22599602
SHC1,-0.50118774,-0.035057846,-0.53242797,-0.21236932,0.016768185,0.029758982,-0.3511349,0.3919485,0.5162461,0.2977426,-0.015482378,-0.25420922,-1.2194258,-0.16260336,0.6319585,-0.10356813,0.05755314,0.36990508,0.330201,-0.13539581
EFNA1,0.14794031,0.010576919,0.016674697,-0.06444031,0.16921483,-0.13949676,-0.13595586,0.064726494,-0.22123274,0.046087764,-0.04886383,-0.00018197816,-0.3510544,0.0008366362,-0.2799603,0.007815371,-0.25850326,0.0712239,0.013706573,-0.18633668
DPM3,0.09308861,0.54405254,-0.4550409,-0.521057,0.16433713,-0.263475,0.18983802,-0.7401672,-0.8107947,0.42605737,0.37683198,-0.5835921,-0.58480835,-0.03805843,0.1856881,0.051634807,-1.470365,0.4595652,-0.03097581,0.2243278
KRTCAP2,0.03342727,-0.024869353,0.014717235,-0.012642314,-0.044052802,-0.007553075,0.058240812,0.027435685,-0.041017074,0.022299172,-0.0017656402,0.04176279,0.018938629,-0.0025498315,0.15472175,0.0060353344,0.072873205,-0.01348967,-0.026587216,-0.013715727
MUC1,0.55719393,0.9090805,-0.6172994,-0.7855695,-0.17025653,-0.19930714,-2.700524,0.23607689,0.2424294,0.8261197,-0.7645557,0.042256035,-0.17089167,0.6019347,-0.36973214,-0.0634428,0.13793871,0.7646081,0.12546445,0.009119664
GBA,-0.45102385,0.1596069,-0.073440835,-0.0018498338,-0.012732066,-0.009978205,0.24998994,-1.4885851,0.14673051,-0.122878715,0.08565733,-0.8227081,-0.17890726,-0.0016998722,-0.2159965,0.010054126,-0.63785154,0.01209766,-0.15028779,0.05153169
FDPS,-0.5056138,0.36145586,-0.057961415,-0.4805658,0.27154335,-0.13678595,-0.2058176,0.32365298,-0.11744884,0.16146255,0.0053278427,-1.762645,0.17711645,-0.23078495,-0.1299297,-0.8080991,0.3885049,0.07591455,-1.1140703,0.5405165
RIT1,-0.588413,0.047762576,-1.6885477,-0.437681,0.25487915,0.45926732,0.4753641,-0.0076307054,-1.1973957,0.35934126,0.43398446,-1.2326103,-0.13227805,-0.23416322,-0.87356526,0.052779168,0.1619411,0.8129055,-0.60080314,0.27229235
SSR2,0.4700336,-0.12815751,-0.029300462,0.016461672,-0.021007873,-0.07068406,0.04739262,0.25038248,-0.04622143,0.02358981,-0.0030928014,-0.16790442,0.41870168,-0.020109547,0.104876496,0.00063970644,0.45942467,-0.09214022,-0.040835235,-0.25120834
LAMTOR2,-0.43494144,0.61517465,-0.18377948,-1.6140982,0.2672744,-0.29984117,0.30666208,-0.46852928,-0.29862347,0.3176752,0.23851311,-0.22226283,-0.351685,0.14015368,-0.17669329,-0.44636658,0.2841504,0.020312985,-0.78710467,0.3163573
LMNA,0.2024872,-0.12878072,0.06213724,0.09107582,0.019332472,-0.021245247,-0.07640869,-0.11980522,0.2664098,-0.07128555,-0.016022647,0.36086202,-0.22517557,-0.007847633,0.3952007,-0.008864894,0.256502,-0.2128104,0.096197344,-0.45924783
PMF1,-0.01752331,0.42755488,-0.17432645,-1.3949924,0.07311405,0.4698824,-0.09181507,-1.2269659,0.0042401874,0.31299245,-0.06307078,-0.3216102,-0.40588206,0.6668508,-0.11099057,-0.18824033,-0.21210887,0.39874515,-1.849718,0.24109866
CCT3,0.25396222,0.10885032,-1.2011964,-0.6456684,0.16871564,0.07151219,-0.2695296,0.0019767615,0.050932243,0.08689503,-0.09391831,-0.45262524,0.068335995,-0.31346872,-0.0941535,-0.5527641,-0.15594721,0.09153326,-0.00459491,0.4261377
MRPL24,-0.2066719,-0.14498058,-1.0749772,0.43234512,0.0072864215,0.19180389,-0.045643944,-0.42812264,-0.40437898,0.16784504,0.19434397,-0.56009835,-0.3496464,0.05979194,-0.47256106,-0.15114966,-0.17342365,-0.08768849,-0.43234915,0.1636752
HDGF,-0.10755842,-0.15324047,0.008697007,0.035224937,-0.05447822,0.031785406,0.17227548,-0.2353254,-0.21738943,0.055681072,0.023283765,0.014945093,-1.4578755,-0.0022510665,0.48073575,-0.095833965,0.12410923,-0.19933206,0.10795482,-0.018170213
IFI16,0.23032482,0.017099103,0.22716588,0.04285017,-0.09837454,0.024896285,-0.31704104,-0.26649472,0.28923723,-0.08633225,-0.04877323,0.36647782,0.45906997,-0.0006568516,0.23391446,0.021242034,-0.09528984,-0.20410854,-0.6817476,-0.23678325
DUSP23,-2.3295033,0.31519547,-0.46751618,0.14114082,0.047126718,0.31459773,-0.19003104,-0.83825624,-0.26093042,0.6703367,0.014357729,-0.17255558,-1.3239698,0.20231262,0.03220611,0.5146392,-0.78962755,0.66150695,-0.6373539,-0.013756762
TAGLN2,0.45834184,-0.07969979,0.011328959,0.09112906,-0.051940985,-0.017433897,-0.28115353,0.06451369,0.22783174,-0.09173624,-0.017089594,-0.18498197,-0.009286713,-0.0068552983,0.38964126,0.0023754379,0.30836317,-0.09072802,0.06546245,-0.43266308
PEA15,-0.40890142,0.028278567,0.024150379,0.044592537,0.015093984,-0.0012062873,-0.07748682,-0.0077149924,0.46343654,-0.024344197,-0.025546359,-0.12902623,0.3591368,0.0015592503,0.52691054,-0.012002071,-0.39998198,-0.02644356,-0.12055636,-0.2637935
COPA,0.24620889,-0.16033752,-0.13150951,-0.019485226,0.013651821,-0.0028663652,0.2296059,0.114706226,-0.39637777,0.016224377,0.011114035,0.44969577,-0.04228648,-0.029484166,-0.8988083,-0.014435597,-0.4711862,0.04254412,-0.040684808,0.05193324
NCSTN,0.02723201,0.03479716,0.005405041,-0.039179944,0.0042529157,-0.14445043,0.33098865,-0.31051818,0.17697847,-0.0068308436,0.13886955,-0.01230901,-0.16477937,-0.0065151574,-0.1343885,-0.020833045,-0.13691746,-0.07015496,-0.39443895,-0.051813785
TSTD1,0.58564526,0.5976138,-1.1110181,-2.2841828,0.46801102,0.35268858,-1.1357162,-0.033187367,-1.7203587,1.0356693,-0.9584489,-1.2617447,-0.3805211,-0.49025604,-1.6818206,-0.6258982,0.23975429,1.0783954,-0.19322434,1.185842
UFC1,0.36590305,0.5163833,-1.4683478,-0.17956343,0.041233063,-0.10118351,-0.32988456,0.0736357,-0.26610082,0.50990325,-0.003814164,-0.17504866,0.22640736,-0.063880175,-0.7790572,-0.1933212,0.61485416,0.47770688,-0.4485737,0.16110313
ADAMTS4,-0.84101564,0.008527915,-1.1511303,0.43460277,0.70640916,0.108451255,0.11470115,-1.011325,0.19284095,0.052873876,0.21332872,-1.4939846,-0.04068922,-0.08716165,0.004741316,-1.2533987,0.36107105,0.39094895,-0.30355725,-0.029990356
NDUFS2,-0.006051711,0.11154778,-0.24440241,0.044088393,0.047555946,-0.09414868,0.20459963,-1.0119718,-0.18436557,0.19279055,-0.05614241,0.39511418,-1.3725352,0.063798174,-1.0004046,0.00073805323,0.15343817,0.00097123533,-2.0326643,0.4390149
FCER1G,-0.64544094,0.76413876,0.73105824,-0.66001236,-0.058051318,0.6185018,-1.1292382,-1.475303,0.2873328,-0.26588234,-0.49859524,0.12074855,-0.6379692,0.8121516,-0.16726282,0.8272474,-1.0286536,-0.44598,-0.36445227,-0.2926755
SDHC,-0.9705111,-0.08367918,0.07518446,0.045855094,-0.011555374,0.015121072,0.04227251,0.054160766,-0.13104561,-0.020444252,0.001506611,-0.17322785,-0.3616919,-0.007538768,-0.35271138,0.013306201,-0.37299547,-0.028741095,-0.037979063,-0.010043151
FCGR2A,0.06564738,1.0055141,-0.5377744,-1.3612581,0.15440144,-0.119926,-1.2090999,-0.08550682,0.24488555,0.2651592,-1.4354182,0.31011045,-0.61776793,0.70515823,-0.2899291,-0.010033847,-1.6597703,0.86210936,-0.67611414,0.29887086
FCGR3A,-0.6469207,0.6903352,0.69251233,-0.5093267,-0.65662354,0.29769707,-0.24242695,-0.40142363,0.36102048,-0.6877434,-0.17296188,0.07981499,0.11709389,0.6891106,-0.033231076,0.53600675,-0.073661484,-0.25153196,-1.3028753,-0.94904417
MGST3,-0.1413241,-0.11393729,-0.22850007,-0.062524654,0.026201535,-0.115821026,0.03662936,0.21652634,-0.08073011,0.26357368,-0.049680687,-0.2464562,-1.0416695,0.022293182,-1.1132835,-0.43716493,0.27496147,0.30612338,0.08503098,0.2806182
TMCO1,-0.86770487,0.02009724,-0.076965,0.03869507,-0.029502966,0.018270712,0.17832749,-0.08736066,0.15308414,0.021819327,0.01208802,-0.17785934,-0.029438317,-0.006175123,-0.4414223,-0.004665281,-0.11353755,-0.0038154884,-0.0546856,-0.05645849
CREG1,-0.0057875644,0.17270115,-0.35957924,-0.9579231,0.4235681,0.057862878,0.049489327,0.13919571,-1.5757451,0.47795346,-0.39053008,0.09184836,0.0022477603,-0.06368642,-0.30044305,-0.191959,0.20415689,0.36210647,-0.90922153,0.5817986
MPC2,-0.30790278,-0.039187517,-0.19505927,0.08256153,0.008897085,0.034662373,0.27736005,-0.82936585,-0.20244,0.19213958,0.1243332,0.025602572,0.44226742,-0.07714425,-0.7361781,-0.29270306,-0.7180699,0.0049070474,-0.15001146,0.14573191
ATP1B1,0.06792808,-0.24549484,-0.0029921213,0.06154926,-0.01330863,8.9328525e-05,0.040601395,0.04299771,-0.011678127,-0.12462805,0.00057511043,0.02912556,0.3417516,-0.006732491,0.089753285,0.005325646,0.08791045,-0.3712691,0.012594945,-0.039833207
