,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 8
2684,0.7043071,1.2600358,2.2217598,1.0749197,1.0169091,2.0846415,0.68825203,0.6823157,3.898416,0.92152244,1.0853004,2.8951666,1.6864015,3.4226263,0.83641255,0.73991555,1.0127505,1.0259622,0.5027188,5.487041,37.182014,0.6085488
2685,0.74587727,1.3967253,1.9003122,1.3856361,0.8604332,1.4982722,0.5942198,0.69288284,5.3608284,1.2165082,1.4743011,2.9622133,1.0584502,0.80973965,1.2635099,0.7649531,0.3515527,0.91719943,0.5411877,5.2720346,15.74288,0.5902034
2686,0.67967856,2.2660184,1.770397,1.1025002,0.69616866,1.4679759,0.52882403,0.9551444,4.530575,3.619127,0.48993254,9.817608,1.8007904,0.8238562,3.109448,0.48544294,0.2069099,0.78406847,0.27871442,5.5116816,38.589287,0.62848544
2687,0.64468896,2.3738742,1.3264337,0.815651,0.7255105,1.4459543,0.49917126,1.182148,4.3373213,6.623829,0.557481,8.179772,3.8129148,2.5056717,1.18269,0.70558864,0.31308773,0.6914193,0.37585902,5.529886,31.827454,0.7653738
2688,0.65924954,1.7114477,1.8188797,1.1717552,0.7484861,1.3493891,0.58008194,1.1068743,3.2608755,6.2914386,0.62220854,4.0011716,3.335549,2.8192174,0.60121185,1.3987943,4.8635983,0.4581822,0.37062186,5.18956,20.248055,0.5622713
2689,0.62686294,2.039571,1.8661208,1.0196489,0.7092643,1.4410875,0.52958834,1.0189528,3.57486,7.217808,0.55414456,5.747025,4.5032806,4.6008873,0.6366856,1.3189069,4.4698143,0.4534127,0.34844393,5.5841823,35.58466,0.6014435
2690,0.739274,1.5495107,2.2010596,1.623035,0.9939568,1.327962,0.6122784,0.7503747,2.566532,2.2363415,1.3533808,0.8877772,1.217905,0.61354303,0.5417054,3.2142394,4.1339135,0.785414,0.7078392,5.146094,9.572355,0.95054495
2691,0.950413,3.0318139,1.5527737,1.1295717,0.9275944,0.8846985,0.6342579,1.3745168,1.3369248,3.6787772,1.213106,0.9403794,1.3381155,0.58234257,0.59849477,4.5768027,6.692691,0.8247476,0.6994086,6.371315,5.6106887,7.3367443
2692,1.0255542,2.9185972,1.4293225,0.99023086,0.88728255,0.8258405,0.6826331,1.6321738,1.2568128,4.908324,0.9781271,1.1271067,1.5709264,0.6144761,0.5863702,4.1069884,6.794711,0.7835067,0.6215585,6.668557,4.7997108,9.984167
2693,1.3122654,5.05951,0.7083991,0.54996943,0.5626335,0.57520497,0.8022665,2.6119614,3.2055893,3.923358,0.9553928,1.1159818,1.6222392,0.70270705,0.70147014,3.355881,10.037548,0.7717441,0.61049813,9.783494,2.3081899,22.262955
2694,1.4022028,5.480979,0.62278914,0.41249216,0.47756037,0.5315646,0.7922077,3.0036783,4.6082764,2.417434,1.3023665,0.98600334,1.495788,0.8067129,0.78755486,2.1271145,11.008966,0.8165042,0.7250696,8.89665,1.8194547,27.172413
2695,1.008581,3.4574294,1.0520506,0.49376333,0.65682936,0.8344272,0.75204265,1.0454369,3.3533225,1.8214862,2.8072085,0.9172549,1.2369245,0.88392967,0.7684918,2.110958,9.313451,0.9094545,0.91201955,7.1621523,12.350815,9.792651
2696,1.4903455,6.9837713,0.5202378,0.37913287,0.5516999,0.49302018,0.796626,2.3855703,4.5891542,1.0278883,16.626316,0.84344923,1.16983,0.91337234,0.75176615,1.2012597,10.588312,0.98115754,1.7221506,9.040808,1.6816275,30.791965
2697,1.3466622,4.0136952,0.5790936,0.5070659,0.5914195,0.61358,0.80493903,1.8824614,4.823391,1.0829544,13.089195,0.799036,1.2334865,0.9324683,0.7241199,1.2089763,8.583044,1.0077739,1.5292596,9.439295,1.8158295,24.288433
2698,1.303192,4.388277,0.57408226,0.38986346,0.55038047,0.59462523,0.710904,1.9747176,5.5605187,1.2870641,4.395354,0.8057398,1.343015,0.92803144,0.5651165,1.3141066,8.980373,0.76562726,1.0184872,8.217277,1.8971484,21.33407
2699,0.84287286,7.1726756,0.5488705,0.49605167,0.5414238,0.7553655,0.6849749,1.95024,12.636826,15.741206,0.77215326,1.908003,15.890241,2.0011299,0.54133,0.67932194,1.2091675,0.7057202,0.537054,7.072842,3.0821257,1.285755
2700,0.83665776,7.5366488,0.56278974,0.53212464,0.53039366,0.73343915,0.72463876,2.319455,7.42253,32.620636,0.63005745,3.4206924,26.08906,2.081192,0.73070955,0.6043745,0.5490284,0.7204424,0.5154007,6.5749354,4.4674873,1.2748448
2701,0.95480007,8.735708,0.52554363,0.46387666,0.46133476,0.59002864,0.66020554,1.8073642,4.2764406,41.890068,0.57005316,4.789971,26.190746,1.5194904,0.7946143,0.5299074,0.40488896,0.7589879,0.46647668,6.9502535,3.194997,5.769746
2702,1.0568368,12.335446,0.42156017,0.44493046,0.42883015,0.50910324,0.67807305,2.1033945,4.0550823,50.891907,0.5205886,20.135542,18.018198,1.0615894,0.91196114,0.34325445,0.23567583,0.7890308,0.3369148,6.4348297,3.5877352,5.894172
2703,0.82302666,10.352251,0.5563561,0.525777,0.59570587,0.69162786,0.71145844,1.6696236,5.7983165,67.29002,0.5368072,3.9541545,13.78655,1.4691757,0.7254562,0.4981028,0.5942728,0.83076394,0.4315444,6.4395375,3.5366788,2.2691026
2704,0.79251266,10.433065,0.52474135,0.5601294,0.5773584,0.6788815,0.7313264,2.362953,7.353554,59.933064,0.48609242,17.863525,4.256114,1.0208544,1.2520162,0.32233822,0.2299224,0.78951645,0.3282971,6.6731586,2.892888,3.2842712
2705,0.8621274,5.7415767,0.54547715,0.46394548,0.50579536,0.62808216,0.726476,3.7478657,9.569365,23.47485,0.5693949,2.023308,2.3997564,1.7269142,0.82051706,0.661118,4.354243,0.573552,0.44902954,6.216235,3.2969828,0.6583068
2706,1.0914025,7.013143,0.5348537,0.4716813,0.56585443,0.5760769,0.8152509,2.041539,4.678513,14.568982,0.54626983,1.4609338,1.9342955,1.7945062,0.6413276,0.71512777,11.837718,0.44716904,0.38032693,7.872116,2.4412057,18.412529
2707,1.0706896,11.450558,0.42547962,0.4421319,0.52108335,0.48642188,0.70376587,3.9311674,3.7303553,20.349634,0.68575525,2.2400308,1.8202599,3.2312398,0.70717573,0.5724093,5.510755,0.55695516,0.42234856,12.095747,1.7110591,18.475006
2708,1.1072221,8.665413,0.38566315,0.38399166,0.44108248,0.4369108,0.73404586,5.005434,2.082353,10.795907,0.6288681,1.5583024,2.5606115,2.2962382,0.63502896,0.593463,13.4422245,0.47718248,0.43766186,35.5877,1.8337789,11.723243
2709,1.2013845,7.0779896,0.34722435,0.31854588,0.37375286,0.39822808,0.7638969,9.019099,1.5875907,6.2358794,0.6504531,1.7471677,3.42358,3.1473625,0.56837803,0.52516747,9.730044,0.56403846,0.5044623,72.09793,1.617578,2.5693064
2710,1.1482117,7.7717376,0.3769442,0.3561222,0.3976438,0.44039932,0.66965634,7.724737,1.8319676,12.161724,0.55252224,2.6090856,4.8687983,1.9200692,0.70323783,0.43643442,2.0495555,0.5537944,0.4307981,12.807383,2.5022893,15.19064
2711,1.0716722,8.42262,0.42019323,0.41922885,0.44471765,0.48637527,0.7303719,4.7865176,2.2638106,10.441878,0.7488846,1.2929264,2.4239604,2.5045252,0.58868814,0.51151365,11.131613,0.5436301,0.617443,41.678547,1.6251192,10.941032
2712,1.2383463,7.3356524,0.38701993,0.3573036,0.39203158,0.44098443,0.77842647,8.776623,1.1349151,11.904202,0.5835722,1.9619493,2.3232653,1.0483367,0.6759994,0.5545703,1.6331549,0.6335765,0.5872238,92.74512,1.5990539,1.9234676
2713,1.4441534,5.5076466,0.33393914,0.31473058,0.34113497,0.3769085,0.8507191,14.101433,0.9521301,2.6470299,0.68231183,1.3604289,1.7516873,2.8956454,0.79728955,0.36716852,5.5382504,0.965468,0.7185857,105.48142,1.4333532,1.9596269
2714,1.737454,5.653917,0.3117533,0.30736083,0.34463823,0.378659,0.88084215,12.24044,1.1289566,1.7917027,0.81675214,1.2904001,1.7681689,3.4508538,0.7769792,0.40562657,7.470105,1.0151856,0.8064397,108.14099,1.4572995,1.8753215
2715,1.6196072,1.850414,0.86637414,0.503595,3.078447,0.48091653,5.7667623,1.4723675,0.25972196,0.910182,11.288339,0.80814815,0.9294641,0.8333129,0.53857225,0.7288644,2.5639775,0.80254006,1.8237824,24.494051,1.1178578,1.0439823
2716,1.6415107,1.7131265,0.90341175,0.47839177,3.4995925,0.48602343,5.402517,1.4313629,0.2668087,0.83875775,11.569128,0.7758606,0.8438812,0.7062877,0.5542936,0.87613136,3.24995,0.82963485,1.7286093,25.181879,1.0926235,1.018062
2717,2.040718,1.5884564,0.9001056,0.39228296,1.7837105,0.50106335,3.900176,1.9910681,0.32095373,0.7542775,9.096083,0.65804434,0.7969787,0.68179697,0.5340489,1.1354719,2.287102,0.8829133,1.3576486,78.35146,1.4162369,1.5279137
2718,1.9645118,1.9038045,1.044158,0.34172183,1.797471,0.4415298,2.096909,5.1755257,0.29015547,0.77318156,3.0755541,0.63902086,0.8588391,0.72986996,0.5876508,0.75650615,1.6083046,0.7797158,0.9230805,26.215624,0.9080328,1.3800299
2719,1.5372257,2.1634061,1.0448027,0.37948775,1.2346869,0.48712617,1.4113734,6.17208,0.39852938,0.9425542,1.78767,0.9938879,0.940223,1.2913412,0.88134694,0.8195905,1.1974292,1.0167946,1.2389725,38.572826,1.3287435,1.9295986
2720,1.4501657,2.8411894,1.0944972,0.42830998,1.457905,0.51382715,1.218095,5.6046615,0.43328202,0.6477932,1.436513,0.9603315,0.92251354,1.2475834,0.62351686,0.8202649,1.9941571,0.7154076,0.6843769,25.079632,1.4175335,1.5990591
2721,1.4894221,2.6091058,1.3734859,0.438123,1.8779424,0.4944535,1.3997728,4.38548,0.36309835,0.79915375,2.2377772,0.86466163,0.9672177,0.8740183,0.55755264,0.8016778,2.4174483,0.7387601,0.7947215,28.667355,1.5456526,1.328777
2722,1.5183344,2.8805094,1.683819,0.4463833,2.2755852,0.60369325,1.0160992,2.403442,0.51747316,0.6992483,10.216691,0.6588536,0.6889524,0.5393457,0.50583214,1.3627031,2.858508,0.92526233,1.2309399,26.670609,2.1130075,4.4641285
2723,1.3966644,2.3976536,2.7189026,0.52712315,2.347805,0.666031,1.2205166,1.468954,0.4484855,0.620927,11.288269,0.6132276,0.65840626,0.51150614,0.5616439,1.8789823,2.775488,0.9501071,1.5662433,22.744593,2.2938566,4.1413913
2724,1.2523587,2.959076,2.544219,0.6118611,3.9697342,0.6767163,1.1998463,1.2744002,0.38559765,0.5840487,10.547468,0.55821586,0.63269126,0.4022667,0.5771953,2.8596125,2.5898504,0.9910416,1.9410993,26.011711,1.9887698,2.7478595
2725,1.241888,3.7030888,3.6415586,0.663996,4.612112,0.74285287,1.002371,1.0597246,0.44016734,0.62686855,12.477247,0.57228243,0.6711713,0.4035391,0.690604,2.5450022,3.9659252,1.250514,3.1580472,19.374538,1.9833703,5.7295675
2726,0.9397713,2.919969,6.6830177,0.8323033,4.5821676,1.0091474,0.7769613,0.85296506,0.54936796,0.64205015,9.070337,0.5738256,0.67430353,0.41582412,0.5587583,2.344778,3.1889334,0.93363947,1.6355838,6.7166004,2.4816382,8.013304
2727,0.7513261,2.0009637,7.922717,1.074342,6.6319113,1.4333866,0.6731408,0.7800108,0.7514135,0.591643,6.93937,0.55554557,0.58833194,0.36609218,0.58126146,2.1861649,2.5872183,0.95968765,2.2594616,5.162347,3.6842806,1.5830916
2728,0.6312939,1.7282896,9.563438,1.087574,4.8594656,1.7713022,0.69156754,0.64524823,0.97319305,0.58544767,5.7830324,0.5584323,0.5767679,0.4096375,0.54347974,1.9209654,1.6608493,0.9032354,1.849117,4.856268,4.530892,0.9063668
2729,0.6123,1.4471706,15.780507,1.4328005,4.9364867,2.2052302,0.5689876,0.605625,1.3332263,0.638116,3.425675,0.55709416,0.55007786,0.36648616,0.6495321,1.7868338,0.97647876,1.1695477,2.1807156,4.6770945,5.6991644,0.6093867
2730,0.62108773,1.4895446,18.476135,1.4701209,6.608592,2.0842166,0.6073423,0.6392236,1.04084,0.57439214,3.5675113,0.6208717,0.5302455,0.49441755,0.67107385,2.3971958,0.5996301,1.0632379,1.3252826,4.28111,6.553365,0.43033686
2731,0.54740715,1.3946776,16.621157,1.6587114,4.9122524,3.1856065,0.5367953,0.569083,1.207598,0.6638461,4.6254363,0.66305065,0.6387936,0.5933847,0.76518273,5.627292,1.5199906,1.3249279,2.2032785,4.2895174,6.159502,0.4802363
2732,0.61785734,1.3993306,12.661452,1.2142227,1.8131013,2.2352772,0.63891447,0.6046338,2.2604501,0.6244348,2.956903,0.6158812,0.67026496,0.5536809,0.70061696,2.9984324,2.2495677,1.036183,1.1211705,4.649515,10.037244,0.5419149
2733,0.6483763,1.4555129,8.839343,1.2248691,1.5056288,2.1846585,0.61807823,0.7123396,1.9869473,0.9615776,1.3599412,0.7910022,0.9080716,0.6211134,0.6182394,1.0929339,1.1920278,0.7097231,0.72110885,4.868451,19.9127,0.4944576
2734,0.6090932,1.3454145,13.989143,1.5043082,2.0368154,3.8183517,0.5860505,0.6515001,1.8343754,1.7469124,0.8221898,1.313379,1.3453515,0.8383665,0.713591,1.166107,0.9945117,0.72656614,0.6736106,4.188772,7.94643,0.4347948
2735,0.591219,1.3341446,8.937229,1.1304497,1.2863011,12.937504,0.5711193,0.62434244,1.6295764,0.84327596,1.3284719,0.8056841,0.951699,0.5741751,0.54451245,2.028803,1.9444537,0.666009,0.7244131,4.4180117,5.601188,0.40184996
2736,0.565919,1.1185241,5.2098765,1.0006286,1.0537544,7.1676683,0.5494469,0.621138,1.7742587,0.6765136,1.0074313,0.67970103,0.79469526,0.48847482,0.5130774,2.099989,1.3020014,0.66994077,0.64311486,5.0223837,24.121136,0.5284175
2737,0.6094319,1.0482776,6.366539,0.9871228,1.1717079,4.1231585,0.5832173,0.6756623,1.6576885,1.2512106,0.86110413,0.79525477,1.0776811,0.52097213,0.6391944,2.399922,1.1951655,0.7432073,0.5773099,4.9629507,35.34321,0.5260204
2738,0.55981255,1.0877126,5.4772778,1.168958,1.1660273,2.7277696,0.60099876,0.5238373,2.3506386,0.6476876,3.0742366,0.5582476,0.7038873,0.3900789,0.5443557,4.161569,1.8977278,0.75330967,1.0600125,5.3446765,34.375744,0.5819672
2739,0.62470794,0.91520864,7.8966746,1.1546873,1.342026,6.2894516,0.57963544,0.6270561,2.0883088,0.7069352,3.3982227,0.6565009,0.7227633,0.4738844,0.5326399,5.4291325,1.8088971,0.76194763,1.0614854,4.9529815,21.607801,0.46154934
2740,0.5580274,0.92424345,7.014146,1.2524784,1.7924446,9.232423,0.5456096,0.5275574,1.6062877,0.60584974,8.225265,0.60241055,0.6398305,0.41252872,0.5554886,2.6574185,1.8340033,0.86465013,1.7301948,4.825235,14.514788,0.53528327
2741,0.605426,1.1369741,4.8971186,0.93699545,1.1769617,3.1378577,0.569434,0.65372384,2.5839324,0.6303076,8.314729,0.63372517,0.6797413,0.47158286,0.60194767,2.2167628,2.4556172,0.8886966,1.6353954,5.298678,37.970016,0.6254292
2742,0.6226864,1.1207857,3.2266297,0.71388304,0.90986574,3.8864655,0.5665116,0.7121117,3.7404017,0.57838976,5.736814,0.5976433,0.6586857,0.4374941,0.48345003,2.33097,2.0946493,0.7428094,1.3826896,5.3048983,39.795326,0.5754355
2743,0.5914122,1.1471326,3.2549555,0.92637354,1.0646255,5.380054,0.54430616,0.69462633,2.214564,0.664846,1.4465611,0.63816917,0.6727194,0.7747254,0.53671414,1.3637778,1.7619208,0.77501726,0.9281998,5.118341,40.205547,0.5434768
2744,0.6206963,1.0988936,3.7535448,1.0709987,1.2276777,4.1614227,0.5990412,0.59364104,1.6231413,1.2395066,0.83028877,0.7834118,1.111713,0.8921783,0.4454313,1.8062705,1.4246818,0.6013358,0.6014439,5.2450624,41.476784,0.5927912
2745,0.5626526,1.1970773,3.46853,1.1227912,1.1141424,12.217097,0.57364404,0.5583147,2.131267,1.5347854,0.7757961,0.92319685,1.4899011,1.4897779,0.46534956,1.2033492,1.4677091,0.54666543,0.4743781,4.403704,11.0409775,0.4252908
2746,0.5496692,1.2671163,5.059745,1.4786971,1.396582,13.507231,0.509852,0.5744046,1.195855,4.139679,0.7367486,1.258236,2.5490766,1.3085437,0.46936214,1.4063706,2.804779,0.5773576,0.42886585,4.2691126,7.987582,0.43074778
2747,0.5469392,1.4140877,4.172579,1.3681595,1.2509937,11.3711605,0.4726533,0.6114694,1.2193478,2.776079,0.4801384,1.6021296,1.8943584,3.780624,0.6286617,1.2770343,1.5033343,0.71447283,0.37292686,4.1189156,9.433783,0.45959285
2748,0.5504395,1.1808132,3.6996918,1.1397793,1.4433167,11.854539,0.5232422,0.6210166,1.5303323,0.56167823,2.8489714,0.588264,0.58281994,0.6003194,0.4960696,2.9316707,0.9627158,0.79410493,1.4594831,4.4270062,7.7005453,0.4732111
2749,0.5825777,1.2324266,3.106551,1.1852274,1.4522809,19.67352,0.556107,0.5757359,1.5976021,0.52326035,3.1561184,0.5611025,0.54087585,0.60705245,0.5194529,3.2955062,0.9128014,0.8675596,1.874556,4.20827,7.432296,0.39829
2750,0.6031522,1.1353629,2.2526646,1.3949106,1.4876504,11.301349,0.5920778,0.55185115,1.525898,0.51124716,3.4965024,0.55204743,0.540223,0.6428996,0.50414956,3.4679477,1.0043205,0.843861,1.7533818,5.0446897,28.248482,0.5509803
2751,0.58611894,1.1049883,2.8150663,1.532265,1.3837984,6.1870337,0.5668696,0.6175628,1.4784817,0.6122393,1.6084104,0.8138899,0.75615835,1.0588188,0.39667612,1.4594861,1.5792067,0.60888726,0.7104223,4.229844,19.148779,0.35717615
2752,0.5472237,1.2036027,2.265141,1.6867994,1.9086107,17.912397,0.53478634,0.58634233,1.27334,1.1362996,0.7691648,1.3282686,1.4848378,2.1315725,0.52851063,0.90249336,2.9075503,0.48515525,0.3754432,4.307397,9.860273,0.4347156
2753,0.56497496,1.0670801,2.587433,1.485554,2.3779984,11.241897,0.55161107,0.5579616,1.2672495,0.9195212,0.9818892,1.0895623,1.137112,1.4476534,0.6024305,0.8566404,1.2505201,0.7354581,0.57780755,4.225502,12.959344,0.43118033
2754,0.6074554,0.89082956,4.6663346,1.9415094,2.0619438,3.1394145,0.6033591,0.52244866,1.4638176,0.6046069,2.589812,0.70986503,0.72469246,0.8652311,0.45111424,1.6303351,1.6787819,0.64051884,0.74040306,4.5810113,21.105574,0.49446368
2755,0.584178,1.1868474,3.3512425,1.5461066,1.4837371,15.667147,0.553665,0.5685289,1.7019372,0.56739664,2.795326,0.69329494,0.70545,0.9273579,0.43431526,1.5599062,1.6719503,0.61798215,0.70401424,4.271053,8.310177,0.4265473
2756,0.59660506,1.1490177,2.3597445,1.6378164,1.5900857,13.315191,0.54523396,0.5807892,1.6594355,0.6795023,2.2772632,0.8324768,0.87367165,1.3167847,0.45113313,1.200107,2.0546286,0.59133977,0.6553156,4.271857,9.553628,0.46064323
2757,0.56864667,0.99993783,3.684845,1.7573739,1.596103,3.3902702,0.57181394,0.49181443,2.1780772,0.7008316,8.956414,0.78768516,0.8255288,0.9324828,0.49468595,0.9083204,1.9200493,0.66058123,1.0858544,4.257859,12.352253,0.41856813
2758,0.5746125,0.9469428,3.9247756,1.8252903,2.1715672,4.0768127,0.5525872,0.48183352,1.7499855,0.5625135,15.843392,0.66219527,0.60978216,0.747712,0.5629952,1.0203503,0.9341988,0.95907277,1.8431467,4.529562,14.259663,0.47461188
2759,0.5413787,0.9621742,5.2073016,2.7047896,1.7889447,2.7865293,0.56877005,0.5025158,2.0909977,0.6680053,10.0440645,0.77130526,0.7926763,0.9203788,0.48583347,0.8225271,1.9460382,0.6832587,1.2144984,4.305399,12.174886,0.41081205
2760,0.6668091,1.0948722,2.596097,1.447428,1.3485874,2.581904,0.6805695,0.5171485,3.3967502,0.6907933,4.574247,0.8270086,0.88829577,1.2848834,0.4479275,0.8495486,2.2800174,0.59280026,0.8918964,5.536311,34.225456,0.66859835
2761,0.66028416,1.1235999,3.1210368,1.2897243,1.2359718,2.2670002,0.70604527,0.56246895,4.0206914,0.87544155,3.9803965,0.92592204,1.2348716,1.9892955,0.48089445,0.5771066,1.731428,0.5977632,0.92695695,5.328989,26.663689,0.5685999
2762,0.7477548,1.2817054,2.0989518,1.2028526,0.95071375,1.8612146,0.60489714,0.6670574,4.141296,1.0128479,1.6028066,2.379058,1.0756046,1.1183053,1.0510707,0.9234112,0.37484407,0.94693494,0.59612316,5.5017653,44.542862,0.6255349
2763,0.7714751,1.3719594,1.9507091,1.1234301,0.81764907,1.4917369,0.60936975,0.67350227,4.639631,1.2165082,1.4743011,2.962214,1.0584502,0.8097396,1.2635099,0.76495296,0.3515527,0.91719943,0.5411877,5.6138444,34.609932,0.6636611
2764,0.76521456,1.3582613,1.924241,1.3826451,1.0131042,1.585824,0.6254873,0.5820313,8.005609,1.2165082,1.4743011,2.962214,1.0584502,0.80973965,1.2635099,0.7649531,0.35155267,0.91719943,0.5411877,5.369746,18.155807,0.61503565
2765,0.6745097,1.6807743,1.5028825,1.1933568,0.7224909,1.4170892,0.5434177,0.91731685,4.304356,5.6370897,0.6343123,4.267553,2.7758055,3.0231586,0.68403226,1.0776082,2.0054893,0.5330112,0.36945808,5.7101,36.791977,0.6613812
2766,0.6029899,1.7623763,1.7485836,1.2909108,0.7648277,1.4729595,0.468757,0.8630926,3.2267287,7.9676504,0.44652498,5.005224,3.8353546,6.2653704,0.7106832,0.9749885,3.3077087,0.46368092,0.30481037,5.300459,46.71908,0.82049906
2767,0.6075443,2.1540828,1.4987937,1.2009044,0.67083704,1.5566052,0.4759125,0.9250422,4.0483565,8.297357,0.4547614,3.516763,2.9940674,4.6475997,0.6608829,0.9766365,2.592569,0.5033909,0.32192236,5.2540603,15.806751,0.5831415
2768,0.7267703,2.3264415,2.0206113,1.4960556,0.9481528,1.147431,0.528128,1.1996844,1.5395509,6.868518,0.6579545,1.967624,2.3053105,1.6270896,0.5556089,1.8451519,3.9674208,0.61446255,0.45486823,5.313914,8.618605,2.1546366
2769,0.8517323,2.9775295,1.7212101,1.6632102,1.2033194,1.0249321,0.5912465,1.1284571,1.2054532,5.5310907,0.8000461,1.0988423,1.8055778,0.6294293,0.6390529,3.6911092,6.7706594,0.7757021,0.56369776,6.539985,4.4111567,8.482483
2770,1.1445915,5.4121895,0.70001894,0.6673975,0.54648095,0.6494217,0.8352767,1.9294986,2.1227198,8.149691,0.64379734,1.5141423,2.5852873,0.83305043,0.6928582,2.4892182,8.125852,0.6701773,0.4951239,6.08982,5.040212,13.083115
2771,1.3394189,3.5447114,0.8541287,0.5446897,0.55234444,0.67044026,0.79450005,2.0735397,1.9607213,3.857335,0.88550514,1.2302641,2.0650213,0.8941432,0.69869435,1.856937,9.875611,0.7003902,0.58638626,9.744358,2.3242786,19.629543
2772,1.4653195,6.388317,0.5805103,0.3949175,0.46475327,0.51308715,0.8938353,2.6162696,2.2606645,2.7194667,1.6638085,0.9981737,2.0670238,1.225103,0.7009383,1.4546163,14.260295,0.6932095,0.58686846,26.046116,2.054029,16.766018
2773,1.4296117,5.9774003,0.5865669,0.40596074,0.5104824,0.5388328,0.7118981,3.2121904,4.6190014,1.4215316,4.7890115,0.8647917,1.3409176,1.0342897,0.6856338,1.2201781,12.139085,0.8546668,1.1395919,12.963392,1.6284575,26.595625
2774,2.6700265,5.18428,0.47708505,0.3210143,0.43847707,0.43533027,0.87596005,1.5900894,2.56739,1.1528791,13.022744,0.84245074,1.288861,0.92072845,0.6660843,1.2572684,9.39871,0.91852987,1.4494919,124.22072,1.7252083,2.2393138
2775,2.3739614,5.8194795,0.410461,0.37653625,0.4612271,0.46086258,0.94544894,2.1352897,4.2394037,1.2119259,11.79398,0.8738485,1.3635828,0.9718629,0.66102946,1.188589,9.429895,0.9233329,1.4133223,12.8751135,1.5509651,38.991154
2776,1.2100452,7.9065733,0.4660846,0.3756243,0.43252426,0.564376,0.80645615,2.7298133,4.588974,4.7054505,1.8636968,0.8724411,3.1469429,1.9511122,0.6067894,1.0384488,10.780277,0.9349532,0.8918225,8.610711,2.2061832,16.393736
2777,1.2517023,8.6721735,0.48456806,0.3922094,0.4555362,0.56283367,0.8410257,2.008049,5.1702323,6.4382615,1.2506502,0.8842001,2.9143124,1.9143485,0.6809593,0.81103885,8.16645,0.9682025,0.79517746,9.192814,1.7978582,24.994066
2778,1.0747528,11.860798,0.47845984,0.39700723,0.42780083,0.5950757,0.72413474,6.6046457,3.1601892,26.462635,0.6447372,1.7061745,21.172277,1.5078787,0.70820034,0.6132042,0.62434,0.7829951,0.49770436,9.680982,2.4115887,8.219824
