,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
EIF4G2,-0.004218478,0.41095087,-0.061892115,0.0051762275,0.011344223,0.0003492739,0.008115528,-0.006305837,0.001318563,0.009858264,-0.057092365,0.4241881,0.19092539,0.0012247572,0.5929676,-0.102354944,-0.5992914,0.23734614,-0.11820458
DKK3,-0.22141166,0.72249204,-0.33566785,0.029098596,0.009212879,0.03713662,-0.24951087,0.13693891,-0.0005305224,0.32747957,-0.41092402,0.19250944,0.65813977,0.20094305,0.4915917,-0.60386163,-0.9124495,-0.089030705,-0.6197096
PSMA1,5.7272213e-05,-0.70105946,0.026034363,-0.40481108,0.016172973,0.027582007,0.013061019,-0.29769462,-0.003750749,-0.73422563,0.1397369,-0.07241734,0.060783092,0.2745033,-0.99642295,-0.077464595,0.11245218,0.11097566,-0.13632242
C11orf58,-0.022528386,0.8444215,-0.05957972,-0.0018306745,0.032617383,-0.0030682317,0.033712383,0.05020209,-0.036305085,0.25045928,-0.092232816,0.572212,-1.7405684,0.33991554,0.016507462,-0.06815874,-0.052642554,0.52894646,-0.10646624
USH1C,0.27752045,-2.9669821,0.32061955,-0.35557646,0.49575967,-0.0014804247,0.2349485,-0.8028464,0.032563593,-1.4431735,0.6601784,-2.534695,-1.8048104,-2.4268022,0.35287142,0.36669037,0.4592806,0.36735323,0.32340398
SLC5A12,-0.73226076,-4.731968,-0.042017397,0.024735512,1.3745857,0.79293895,1.2533197,-3.0383155,-0.44711268,-2.3139377,1.3846973,-2.4141383,-2.5162318,-2.3522491,-0.74448305,0.063831374,-2.2005675,1.0603096,1.8654789
BBOX1,-0.06813892,-2.8764927,-0.06665962,0.3158362,0.39451218,0.046073716,0.32627472,-0.7578629,0.025046142,-0.972599,0.28908533,-2.1122026,-1.4695396,-1.0691116,0.54593056,0.1826599,-0.40555695,0.70149404,0.51306516
RCN1,-0.010062411,0.3681661,-0.10900702,0.010502329,-0.024741746,0.0018451638,0.025615063,0.018251806,0.004917217,-0.09144102,-0.17387265,0.32444337,0.1513222,0.5955953,0.192686,0.017898658,-0.37634543,0.15821514,-0.25206807
EIF3M,-0.0070489454,-0.90655446,0.022462767,-0.012728168,0.046376508,0.0033152944,-0.0978034,-0.08066825,0.012275296,-0.64755225,0.0069870283,-0.22208256,-0.6802569,-0.18436502,-0.030740805,-0.021336524,0.5022941,-0.15826614,0.10243709
CD59,-0.026352506,1.2435637,-0.18825336,0.07417583,-0.02062138,2.2472279e-05,-0.0021903175,-0.07303985,0.0030398841,0.055447113,-0.1844859,0.735741,0.37947062,0.1407749,0.63721615,-0.41929218,-0.9244721,0.31117055,-0.12609872
CAPRIN1,-0.0014371895,-0.984189,0.158573,-0.41703874,0.03312838,0.003676842,-0.021106597,0.042867396,-0.006918047,-0.25289968,0.09369938,-0.8868758,-0.6618403,-0.31154987,0.33496413,0.080944754,0.4969638,-0.16356507,-0.1801069
CAT,-0.033583537,-0.7308316,-0.15904304,0.15841074,0.11274762,0.0011156417,0.18828894,-0.45669204,-0.026714657,-0.4817457,0.07369612,-0.4164496,-0.6705276,-0.39529404,0.13153213,-0.12908891,-0.29850224,0.61798435,0.30128244
CD44,0.20543994,-0.80009276,0.5008238,-0.18727247,-0.22734106,-0.010431153,-0.0985228,0.37987807,-0.03703762,-0.7366431,-0.020723991,0.28969926,-1.1654328,0.52401733,-1.393233,0.595868,0.76324254,-1.0029516,-0.63456416
C11orf96,0.0034876647,1.4122043,-0.2913695,-0.11299051,-0.08922771,-0.019446597,-0.032245085,0.30281112,-0.022408307,0.5326809,-0.4992137,0.71864873,0.49365714,0.30085304,0.46999416,-0.51913774,-0.42848554,0.27146435,-1.0336816
TP53I11,-0.33101225,1.41764,-0.5690627,0.1824164,0.050568163,0.047806628,-0.2079502,-0.14815493,-0.25177512,-0.11759472,-0.599851,0.9310003,0.09849464,0.51300824,0.6057105,-0.9870492,-1.1547714,0.13814653,-0.5863687
MDK,0.25624096,-0.4416224,0.8178791,-2.505266,-1.6489962,0.051565386,-0.6867617,0.88424116,-0.05815906,-1.1232457,-1.6615361,0.80840313,0.7029063,-0.57921875,-2.0805774,0.9693375,1.4350231,-2.343222,-1.6788602
ARHGAP1,-0.025864145,0.9073107,-0.06965866,0.065393284,-0.01923062,0.018690985,-0.05888226,0.014142705,-0.08004,0.5012131,-0.28315523,0.9014517,0.13633887,0.6234592,-0.40252393,-0.06957206,-0.89830124,0.14902665,-0.8578638
PSMC3,0.036408126,0.57225,-0.12083696,-0.042446062,-0.2526741,-0.0073673297,-0.083003454,0.23815762,0.0075411974,0.35075086,-0.06359962,0.28146142,0.11618035,0.16758978,-0.12338091,-0.21773225,0.26660937,-0.28000748,-0.035229176
APLNR,-0.4032099,2.0204349,-0.25459576,-0.83717877,-0.6334205,-0.19089842,-1.0906248,0.49808177,-0.03134504,0.019723156,-1.4521719,1.456266,0.39477786,0.76022846,0.03447709,-1.6472952,0.22364056,-2.3831341,-1.4426912
TIMM10,0.3439007,-3.9211936,0.62915725,-0.42467433,-0.089591354,-0.11208309,-0.22567983,0.54484487,0.3366981,0.3690342,0.57781994,-2.4533951,-0.074589424,-2.1528811,-0.4635163,0.6414055,0.97271025,-1.0767467,-0.041317657
UBE2L6,0.049816117,-0.4900577,0.5138695,-0.56713885,-0.028949864,0.040522076,0.1715409,-0.40763995,-0.67250717,-1.9147257,0.1792606,0.1072784,0.08660596,-0.44467583,-0.87191045,0.8659957,0.07426672,-0.027934844,-1.0244448
SELENOH,0.015088782,-0.46922064,0.046024397,-0.13934824,-0.028611686,-0.00332391,-0.16580145,0.045109566,0.036959287,0.30700073,-0.009070614,-0.03731141,0.13640946,-0.81729645,0.29617333,0.02017301,0.17642088,-0.6023688,-0.016287537
CTNND1,-0.10883511,0.4152376,-0.16733584,0.18968126,0.002548559,0.00712941,0.04119602,-0.165779,-0.0044080047,-0.3833795,-0.09185701,0.175584,-0.108952336,0.427444,0.5694799,-0.2549907,-0.5368722,0.31505385,-0.18942498
GLYAT,0.29548177,-4.9842815,0.7937376,0.25906062,0.90674746,0.22336493,0.6627977,-2.4167688,-0.72602385,-2.1160634,1.3488773,-1.4466376,-2.4605706,-2.5164745,-1.0212282,0.81793976,-1.1979954,0.65540594,0.9006043
GLYATL1,0.16374624,-5.587573,0.62931526,0.5740789,0.70877165,0.47249573,0.66508406,-1.7401052,-0.28356802,-2.0681505,1.1109859,-2.6467133,-2.640559,-2.1796422,0.38341185,0.6289192,-0.58906984,0.6295784,0.98154604
MS4A6A,0.3238949,-3.7634487,1.4114588,-2.3595803,-0.16417849,0.47502053,0.1896362,-0.58371454,-0.19505323,-2.0554886,0.9275532,-1.7680037,-2.1848872,0.07873291,-2.088982,1.4662813,1.1494035,-1.5283358,-1.9655886
TMEM109,-0.008741553,0.6700729,-0.01663901,-0.018466342,0.009912476,-0.0008174452,-0.03182832,0.04949624,0.0015920484,0.05559493,-0.06151655,0.31201762,0.38837728,0.04625435,-0.13108003,-0.03109691,0.0019216338,0.3088676,-0.03249031
DDB1,0.007913173,-1.3783257,0.023218697,-0.1651985,-0.03099995,-0.0016803953,0.005150872,0.031263046,0.0116440905,-0.26077637,0.045211866,0.008545116,0.054254707,-0.5292933,-0.75955915,0.029504552,0.41632622,-0.47934043,0.0057132756
TMEM258,-0.007167841,0.13109332,0.0110979155,0.017795268,0.002321913,-0.0003536347,-0.004741844,-0.05401245,0.001322551,0.015194624,-0.0036942975,0.22079562,-0.32529718,0.0012864699,0.2804037,-0.00042594475,-0.083846964,0.064104676,-0.019467415
AHNAK,-0.15937029,1.5072824,-0.4895273,0.15509467,-0.053076986,-0.030295312,0.007539009,-0.0054180985,-0.004049385,0.14303884,-0.51927716,0.9280811,0.42944098,0.30949906,0.70633286,-0.7169244,-1.2749505,0.3162527,-0.18206158
GANAB,-0.02473182,0.69691014,-0.30877194,0.026199268,-0.01934006,-0.0020461134,0.0040607024,-0.041991364,0.02695274,0.07479028,-0.04462222,0.40204626,0.19322936,0.040663637,0.62689286,-0.4123394,-0.8400919,0.26015028,-0.07210042
UQCC3,0.095363356,-2.389684,0.14846452,-0.31558755,0.14947985,0.040040884,-0.19729926,0.32397577,-0.062354278,0.4416289,0.24106106,-1.4642035,-0.18015422,0.14839728,-2.0599785,0.18681757,0.545152,-0.2522276,-1.4091364
UBXN1,0.16061534,-0.24211036,0.29016644,-0.44526243,-0.4500657,-0.10786206,-0.027986739,0.35071188,0.017170314,0.60387576,-0.18254465,-0.29145035,0.15457624,0.17385255,-1.7471848,0.23770836,0.27191752,-0.7541959,-0.1698157
BSCL2,0.035574254,-0.18720615,-0.010001098,-0.6471463,0.016438033,-0.017960984,-0.018606845,0.0076881144,0.014730089,-0.22293393,-0.021731293,0.42321858,0.102313474,0.06642965,-0.5540506,-0.15114452,0.42608947,-0.6331491,0.06969197
POLR2G,0.049865827,-2.1764965,0.34366333,-0.54137325,-0.37671232,0.012146005,-0.3364086,0.15702076,0.36824787,-0.17908047,0.17051905,-1.9001747,-0.9559614,-0.7925204,0.19061628,0.18808237,0.9032986,-1.8368334,-0.05995547
TMEM179B,-0.011278781,-2.054524,0.3435321,-0.22390236,-0.13959326,0.021410493,-0.074805945,0.31752887,-0.03318142,0.23013268,0.11064196,-1.5268561,-0.4859018,0.4536154,-1.3815153,0.48302928,0.4524611,-0.8019747,0.009422593
SLC3A2,0.01000232,0.43746,-0.070695736,-0.020259907,0.019152379,-0.0024237512,-0.009865434,0.019696765,-0.0013698436,0.3400705,-0.047163833,0.17208582,-0.24743545,-0.12615395,0.39992762,-0.14056306,-0.007683287,0.18562123,-0.03240934
PLAAT4,0.2356401,-2.084341,0.8913227,-0.9153919,-0.16212527,0.0026960785,0.55528206,0.1023199,-0.99591905,-0.3512427,-0.61069757,-2.0714254,-0.39786607,-1.0368158,-1.7633988,1.3968943,0.44818708,0.349362,-0.760675
PLAAT3,-0.022708276,-1.6229944,0.17882499,-0.009114536,0.010755635,0.0006227363,0.014123174,-0.084671505,-0.0061133537,-0.4526492,-0.004961856,-0.5660404,-1.0191412,-0.06543307,-0.16707821,0.16764662,0.4097478,0.09180091,0.344531
ATL3,-0.021815492,-0.73848194,0.06611822,-0.09786625,0.0054641,0.09267697,-0.022899443,-0.012207079,-0.041223623,-0.18395643,-0.096094795,0.1931984,-1.0650839,0.3595723,-0.001329423,0.0022548412,0.51068056,-0.65797955,-0.11159001
RTN3,6.113023e-05,-1.3461747,-0.011966263,-0.05626727,0.0563804,-0.008202632,0.123832434,-0.37951595,0.005607302,-0.24586242,0.016964413,-0.13443737,-1.5170466,-0.75482917,-0.11712055,-0.029435134,0.0047824583,0.32078913,0.24974753
COX8A,0.015687587,0.8498726,-0.030816281,-0.034171976,-0.0146459555,-0.010788659,-0.03005089,0.057587214,0.0033328363,0.3597505,-0.044763796,0.33691698,0.3148376,-0.18280981,0.4917496,-0.030518696,-0.4793737,0.20149317,-0.071236916
OTUB1,0.018841486,-1.1883082,0.14258376,-0.5771144,0.034308415,0.0013909563,-0.03386015,0.10088352,-0.021353288,-0.14178047,0.011151585,-2.0225856,-0.05119366,0.26429942,-1.4379884,0.16852093,0.536784,-0.5412266,-0.14184077
VEGFB,0.01602172,0.15665743,-0.015059307,-0.20351583,-0.024254035,-0.0011745295,-0.029872527,0.061975535,0.008826461,0.30845863,-0.022489049,-0.08754668,0.1941608,-0.29772562,0.23596331,-0.100847274,0.1817037,0.016150799,-0.052932788
PPP1R14B,0.112430066,-0.36949694,0.27873832,-1.6970222,-0.061050385,-0.08135153,-0.13550371,0.37171373,0.16133927,0.73571825,-0.008285541,0.21072517,-0.2092124,-1.4837519,-0.22339654,-0.056265492,0.562355,-0.791838,-0.4082275
BAD,0.06956365,-0.15327916,0.11080486,-0.17731465,-0.053254202,-0.029938059,-0.2262413,0.3021709,0.010491083,0.68583745,-0.054609712,0.1754076,0.21026224,-0.2681173,-1.0618912,0.029200431,0.43622726,-0.7417892,0.13890903
ESRRA,0.22377025,-1.715941,0.56394255,-1.8055453,0.07470106,0.0010660063,0.031180559,0.005250382,-0.016946055,-0.7157589,0.7351078,-0.10642685,-0.9876139,-0.44191396,-2.5047762,0.4464821,0.6634495,-1.1652719,0.08947904
TRMT112,-0.001500141,0.2940989,-0.0027797476,-0.017713197,-0.0064163543,-0.0019424057,0.001118423,0.031938743,-0.005585857,0.14396952,0.0038806484,-0.5569463,0.2932691,0.015316072,0.2815427,-0.008772008,-0.19615582,0.21667795,-0.099152364
PRDX5,0.020398874,0.66326284,-0.026956415,-0.046720617,-0.018174581,-0.008253355,-0.050155494,0.073938444,-0.00083566183,0.43052837,-0.063721985,0.21855794,0.3151574,-0.061313298,0.2669731,-0.04100982,-0.06827354,-0.06839228,-0.007831124
SLC22A11,0.018057676,-3.4871926,-0.14012723,0.5609382,0.24561091,-0.030715898,0.44702676,-0.5277388,0.04785547,-0.7967942,0.41234466,-2.8003702,-0.72038305,-1.6289216,0.37060356,0.30110338,-0.58716863,0.6951801,0.7378839
SLC22A12,0.26291585,-2.6959465,-0.633026,0.9697193,0.60957205,-0.0026826647,0.7271822,-1.6079037,-0.46076465,-1.5816038,0.74885255,-1.6809626,-2.6331313,-2.3144283,-0.16102426,0.19197798,-1.795375,0.37121037,1.5899302
SF1,-0.0311094,0.7641102,-0.21760307,0.31573784,-0.06054992,0.0025380037,0.012286148,-0.3203216,0.012381744,-0.03830404,-0.16122583,0.063977495,-0.118294895,0.50555295,0.63905954,-0.21838498,-0.9108991,0.3549456,-0.24412163
ARL2,0.14722891,0.12699652,0.07813336,-0.3628167,-0.08052809,-0.018488415,-0.44839054,0.3995943,0.00094567187,0.37431124,0.1181859,0.25657567,-0.5537353,-0.34751353,-1.1152681,0.18791875,0.7707697,-0.8826942,-0.24400133
VPS51,0.05251411,1.193392,-0.12661158,-0.024274552,-0.13264154,-0.022282448,-0.19975361,0.19540918,-0.007815608,0.42687175,-0.0034153003,0.8318901,0.4794471,0.3536138,-0.4430885,-0.35124063,-0.3528717,-0.4993671,-0.0762784
LTBP3,0.073937714,1.4711788,-0.17575827,0.0050567887,-0.28676426,-0.049875416,-0.4239092,0.35494152,-0.20582326,0.48476893,-0.43937534,0.94688857,0.7075851,0.4400807,-0.32824883,-0.47820672,-0.12823461,-1.4300178,-0.81180257
MAP3K11,5.6319015e-05,1.0189776,-0.030490197,0.07140407,-0.14477144,-0.00024783512,-0.103341416,0.09844356,-0.008753099,0.2822462,-0.09158615,0.33995956,0.50027406,0.3871366,-0.057542413,-0.35299256,-0.0013995452,-0.39858297,0.014119582
RNASEH2C,0.020276845,-0.00092116,0.00019435171,-0.033037417,-0.07077087,-0.0063948925,-0.115178995,0.35524574,0.012111383,0.6445109,-0.00927798,-0.046154916,0.30086282,-0.6235152,-0.2425708,-0.05280248,0.2707687,-0.286041,-0.29171887
CFL1,-0.010069307,1.3640398,-0.06092295,-0.010326784,-0.020443587,-0.013398247,0.009678068,0.07075755,-0.009579937,0.2645112,-0.22491103,0.8062298,0.46796462,0.10874805,0.56841093,-0.1174178,-0.7718904,0.25717336,-0.26917642
EFEMP2,0.0064706746,-0.91633767,0.104650185,-0.30086,-0.13965222,-0.0008175712,-0.036294676,0.32076094,0.020578893,0.53759885,0.07351809,-0.49745506,-0.11719766,-0.19674845,-0.43220055,-0.3570552,0.6465885,-0.30653074,-0.42480937
CCDC85B,-0.12285876,1.9557196,-0.21553677,-0.13860793,-0.5639417,-0.130903,-0.5932015,0.17483117,-0.0029494746,0.38707933,-0.63113654,1.0938212,0.8637001,0.4627024,0.4148063,-0.99827427,-0.6617596,-0.49129623,-1.1223514
DRAP1,0.14043713,-3.2010098,0.4832054,-0.4600874,0.057018418,0.010188502,-0.19603373,0.64369655,0.017515784,0.41896942,0.26413384,-2.594006,0.29332575,-1.6099346,-1.4111913,0.43175262,1.0446692,-1.2906824,-0.5146585
BANF1,0.043051306,-0.79441863,0.32225838,-0.6533223,-0.06111585,-0.0074713123,0.14399411,0.16019867,-0.16844034,0.14345664,0.16587771,0.054606907,-0.4513666,-0.08540662,-1.5869626,0.34800592,0.2709673,-0.46761715,-0.01990185
SF3B2,0.0020405562,-1.1912322,0.14194915,0.02925824,-0.06056427,-0.0016143048,-0.122627325,0.28366512,-0.01173226,0.45438814,-0.044386312,-1.4697653,-0.08088533,0.23607333,0.12700981,-0.01820278,0.04483223,-0.6994476,0.06972091
RAB1B,-0.0288128,0.7576081,-0.16589701,0.039293133,-0.017056942,0.002844654,0.010884729,0.051718798,0.0017463104,0.11205195,-0.13798897,0.3886484,0.3140668,0.15795925,-0.03693573,-0.34918767,-0.3330685,0.2872935,0.006715457
CD248,-0.0026405104,1.4423838,-0.26805592,-0.4797275,-0.077915534,-0.051646657,-0.555886,0.6574832,0.004624637,0.596712,-0.65227616,0.23731269,0.92816937,0.698469,-1.2837207,-0.6810389,0.6205213,-1.1982764,-1.3211489
CTSF,0.19069654,0.6752929,0.011793205,-0.326738,-0.14264606,-0.028083289,-0.10452381,-0.0076764603,0.0019207572,0.6355819,0.05932931,-0.24322897,-0.12962885,0.37790915,-0.00758593,-0.6117881,0.33944294,-0.3484829,-0.029959677
CCS,-0.0027223155,-0.82227075,-0.0050952258,0.058455206,-0.10327784,-0.0017526398,0.008189231,0.06685808,-0.0018963406,0.062311985,0.030083293,-0.05432491,-0.3449321,0.16383314,-1.3747371,-0.01411884,0.3666309,-0.46739286,0.039542016
RBM4,-0.05225642,0.0417139,-0.08875458,0.32730678,0.016441355,0.004432575,-0.03759281,-0.070180535,0.006983757,0.15076324,0.016435632,0.46759936,-1.186795,-0.1164872,0.36337185,-0.18616906,-0.3071794,0.050974745,0.08099255
GRK2,-0.00538068,1.2098131,-0.02420776,-0.0014405504,-0.28787708,-0.008095346,0.018988626,0.070773646,-0.013715702,0.4646662,-0.327731,0.8594035,-0.41038275,0.4810925,-0.4985813,-0.01974834,0.30773395,-0.6114052,-0.19424486
POLD4,0.048448686,0.08867152,0.13316905,-0.8233709,-0.4068996,0.0024033699,-0.25081155,0.23602776,0.010503264,0.7640951,-0.005097574,0.16843942,-0.91517013,-0.2718471,-0.23166445,0.016497955,0.47436002,-1.8686675,-0.27435797
PPP1CA,0.009764531,1.0490379,-0.0006681659,0.03157337,-0.08927666,-0.008842101,-0.030234553,-0.025378898,0.005995469,0.22633572,-0.1386852,0.6220071,0.4468924,0.30456987,-0.0050727515,-0.037371915,-0.3431112,0.19882561,-0.05905186
AIP,0.22969513,-1.2505912,0.33352482,-1.7043369,-0.33467883,-0.09098629,0.012957035,0.45181525,0.096095,0.4967632,-0.28726858,-0.2545974,0.80684304,-0.03257079,-2.1804726,0.2406923,0.45158204,-1.2060022,-0.27998933
CDK2AP2,0.031314153,-2.3865871,0.13198608,0.034468904,0.05881765,-0.014466153,0.17247805,-0.20678192,-0.15402165,-0.8657913,0.3177763,-1.0616169,-0.63984984,0.08268369,-0.46829355,0.2215184,-0.027368424,-0.007566282,0.38594282
GSTP1,0.0036414203,1.0357617,-0.086404696,-0.030930042,-0.0053084716,-0.008231711,-0.009625434,0.014786657,0.0021791356,0.26515386,-0.08391388,0.6053366,0.41536233,-0.14274494,0.51710284,-0.1383207,-0.5004144,0.19638683,-0.1498578
NDUFV1,0.014819386,1.0112767,-0.107723065,0.05589115,-0.37291384,-0.0032967448,-0.101629645,0.0015702609,0.0027676246,0.049731653,-0.27190748,0.5593759,0.3994602,0.061277557,0.40599796,-0.43121523,-0.6045459,0.0522345,-0.03634244
ACY3,0.6942247,-4.261774,0.6222362,0.14755194,0.6502687,-0.08051246,0.66369265,-1.0958552,-0.39207843,-1.51901,1.044935,-2.399857,-0.9742022,-2.235522,-2.0434794,1.084684,-0.39787576,0.4869634,1.0590922
NDUFS8,0.026578907,0.3986426,-0.035438474,-0.23466688,-0.07914265,-0.0017302518,0.014964274,0.16713491,-0.012331963,0.057913177,-0.06354374,-0.14332603,0.5921318,0.23979515,-0.6482293,0.005016606,0.17427316,0.08286736,-0.38758972
LINC02747,0.24108118,-5.0009346,0.03719684,0.56825924,0.46110076,0.18290666,0.45956087,-0.92471814,-0.058710564,-0.74682146,0.7154435,-2.278519,-1.8883241,-1.5838925,-1.1487044,0.41193935,0.020711908,0.67717034,0.6722082
CTTN,-0.005177518,-0.42735082,-0.06544652,0.16005799,-0.038679626,0.00086180423,0.05083906,0.003108323,-0.02160393,-0.27632847,-0.044287346,-1.3210056,-0.67784625,0.62371475,-0.3145113,0.052912485,0.032090757,0.16016863,0.2522755
NUMA1,0.04199039,1.0478075,-0.15946811,0.012536362,-0.083831295,-0.030955803,-0.06835285,0.03812027,0.009549465,0.42723063,-0.08446325,0.15312266,0.4338575,0.35376027,0.009472087,-0.44641036,-0.10103195,0.13862862,-0.30413738
LAMTOR1,0.00047795946,0.37184963,-0.013165137,-0.011916182,-0.005052456,-0.0010097765,-0.0017998752,0.018866288,-0.0022594274,0.11078657,-0.005863424,0.023243014,0.224402,-0.21038893,0.22714677,0.0018399479,0.019372461,0.06299419,-0.009393649
FOLR1,0.1155694,-3.696948,0.17575589,0.1397296,-0.015892655,0.0051588546,0.18959157,-0.615602,0.010294812,-0.50179195,0.60945034,-2.5005221,-1.4195467,-1.2665274,-0.302573,0.30614555,0.54209334,0.25469637,0.07650245
ARHGEF17,-0.09896691,0.7472143,-0.12364942,0.3336993,-0.006453468,0.007674837,-0.017804885,0.0634465,-0.0031421632,-0.38946322,-0.07117343,-0.10624949,0.4568201,0.53396165,0.5899311,-0.21749628,-0.42964223,0.19762029,-0.32831222
COA4,0.054899234,-4.173109,0.41378242,-0.30482244,0.10919249,-0.0018614592,-0.05703738,0.018303731,0.018702012,-0.7949937,0.09925647,-2.44268,-0.40440652,-1.0646126,-0.21697356,0.67563844,0.5731913,-0.18819015,0.45052877
KCNE3,-0.05934752,-0.38729993,-0.50201005,0.1382541,0.14380673,0.019777294,-0.03656672,-0.4795015,0.060757395,-1.5332838,0.020303061,-1.3485398,0.077352844,0.3718313,0.5535507,-0.6591465,0.018980676,0.05860363,-0.03643745
SPCS2,-0.005294216,-0.021618746,-0.0052966904,0.019162644,-0.0050784806,0.0016963158,0.019697191,-0.082175,-0.0012727486,-0.6281261,-0.032721575,0.11185118,0.25813454,-0.3527281,0.2902255,0.010141698,-0.15720676,0.34304205,-0.014865389
SLCO2B1,-0.13442354,-0.46425897,0.6102338,-0.29094964,-0.6838567,0.29630134,-0.7366724,-0.14782758,0.07943916,-1.007396,0.20746046,0.62751263,-0.8927045,0.8121594,-1.8128047,0.3817549,0.50705314,-1.46172,-0.52916515
SERPINH1,-0.097795896,1.5584154,-0.35801464,0.020842453,-0.09029206,-0.010092561,-0.081181824,0.11595404,-0.0027350232,0.119785786,-0.47331747,0.91994846,0.4400634,0.40422198,0.5286355,-0.82389295,-0.72189987,0.14044951,-0.50446457
LRRC32,0.01868185,1.4913251,-0.09722351,-0.6433463,-0.19091679,-0.030301005,0.019519445,0.3595359,-0.01714181,0.45983398,-0.29116228,0.83513653,0.68190014,0.30911663,0.24663757,-0.0185625,-0.31688294,-0.23290582,-1.0589899
AAMDC,0.41451737,-3.0184255,0.5379092,-0.98859906,0.28021076,0.082355395,-0.21007214,0.3373354,-0.028495418,0.71119434,0.6179068,-2.5071964,-1.8691922,-0.30080682,-2.1437001,0.5920258,0.80567646,-1.6467652,0.14954762
NDUFC2,-0.0032122182,-0.91073453,-0.001580791,0.04274645,0.01745401,-0.00094426225,0.008543185,-0.037396427,0.00022758644,0.083645105,0.014912701,-0.22596063,-0.49070203,0.06352058,-0.1357512,0.004525939,-0.09392393,0.25708735,0.041208506
PRCP,-0.41880846,-0.043267585,0.1725704,-0.083579205,0.18799278,0.10378648,-0.20529617,0.017771639,-0.21135288,-0.4766532,0.06963145,0.1510885,-0.5243127,0.45982382,-0.8032353,0.046330772,0.053819727,0.17445134,-0.48192245
PICALM,-0.13505146,0.7061872,-0.11005175,0.10665784,0.016057117,0.012167468,0.038769983,-0.37231678,-0.012197067,-0.2355419,-0.033427905,0.44505513,-0.3186574,0.34027916,0.23555276,-0.10355715,-0.7243669,0.3368404,0.099351116
PRSS23,0.15419056,0.8528301,-0.0007628034,-0.3818548,-0.7997538,-0.48383832,-0.2626244,0.1237564,0.09889612,0.34125173,-0.33249694,0.630085,0.6053084,-0.38050422,0.31022772,0.063399665,-0.40132853,-0.62578154,-0.46362984
CTSC,-0.0011399917,-2.0422642,0.07575211,-0.061794512,0.09534997,0.0056713247,0.107051276,-0.3679654,-0.0067595053,-0.5788651,0.0042012357,-1.745472,-0.59986246,-0.18574412,-0.20735596,0.14299792,0.14561099,0.47342414,0.115432955
