,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
HES4,0.3472238,-0.3757575,-1.9728813,0.28241473,-1.7336676,0.7485887,0.45681167,1.0972086,-1.0194159,-0.46752185,0.4422806,-0.58061445,2.0645707,0.23255949,-2.2894878,-2.2416298,-0.5447784,-0.5480825,-3.1747553,-2.8428643
AGRN,0.28777924,-1.9784888,-0.93493974,0.36681777,0.52292955,0.47135925,-0.43377826,0.74674815,-0.4822392,-0.25753683,0.5604932,-2.864554,1.6760153,0.59348714,-2.6869905,-2.259791,-2.2019904,0.21911393,-0.9854056,0.1443066
TNFRSF4,-0.8949691,-3.2646732,0.50850666,0.60877436,-3.551268,-0.079059795,1.0219998,1.4952921,-1.2506989,0.025710015,-0.062447224,1.3989352,2.293971,-1.4518913,-3.2344446,-3.1925018,-3.1888578,-2.050953,-2.0798423,-2.780106
SDF4,0.5637118,-0.13662888,0.533563,-0.066032544,0.3115089,-0.11715776,0.29364318,0.6418125,-0.5053099,-0.9980603,0.4577866,0.7584438,0.8634862,-0.70840436,0.3068543,-0.98430073,-0.20845619,0.4500307,-1.0392692,-0.27579534
AURKAIP1,0.20207776,0.50667787,0.40332288,-0.04004064,0.08949173,0.08010263,0.46818635,0.058671545,-0.2642463,-0.39113405,-0.1003157,0.6073416,-0.12052929,0.325766,0.1494207,0.28841853,0.21493416,-0.14007969,-0.3712798,0.12464669
CCNL2,1.074669,-3.4218318,-3.216677,0.47370884,1.1247956,-2.2638085,-0.49870512,0.6489158,0.5135805,0.37455118,0.362578,-2.4130952,-0.27823102,1.2330531,-0.68541557,-1.6331974,-3.042877,0.64676744,1.1336479,-2.6117604
MRPL20,-0.13703693,0.50838184,-0.4066266,-0.19107424,0.2612009,0.56832105,-0.5342519,-0.5418238,-0.02590444,0.37098458,0.30113196,-1.9931158,0.37342283,-0.3108042,-0.80658036,0.72531474,0.6247991,0.17888351,0.23112859,-1.817795
VWA1,0.05576595,-1.29596,0.88469726,-0.16322531,-2.1090012,-0.22405627,1.1166706,1.1688808,-1.0362006,-0.71643686,0.7473108,1.664901,1.4178556,-0.2328491,-0.6094824,-1.8230726,-2.5469184,-0.7319771,-2.2642171,-0.7093422
SSU72,0.29860497,-1.3982421,0.3695753,-0.06306177,0.19300859,-0.13544652,-1.6410301,-0.032456852,0.01366172,0.1584828,0.36726195,-0.3336638,0.8666619,0.23743401,-2.381619,0.213142,-0.5232528,-0.30370983,0.16425754,-3.0579565
GNB1,0.31766766,0.4209155,0.460489,0.03005175,0.44661134,0.099749036,-0.62017524,0.04638793,-0.26860356,-0.20960426,0.47848663,-0.39675367,0.65077597,-0.17810851,-1.2303339,0.11436833,0.62408346,0.09358911,-0.45577657,-0.25242135
FAAP20,-0.21747267,-1.4209435,-1.7077782,0.3390351,0.3603815,0.4514598,-0.97759235,0.027184524,-0.23385094,0.7850338,0.3447371,-2.9606266,1.2727698,0.06694511,-3.0604277,0.7274424,-2.4064267,-0.41549793,0.629468,-2.089535
RER1,0.4138829,-0.5336063,-0.41661543,-0.051660057,0.55434346,0.3835409,-1.0009232,-0.68108416,0.04024639,0.30300817,-0.30957785,-3.1104438,0.7542624,0.126868,-0.43312484,0.3565029,-0.36765128,-0.15218905,0.3911247,0.021192336
TNFRSF14,0.37406892,0.21611407,0.03329238,0.0056350473,0.4120955,-0.45757142,0.0941389,0.3971451,-0.1658696,-0.22518612,0.4792813,-0.2428427,0.17616627,-0.42186493,0.4309275,-0.11828495,0.027948158,0.5482398,0.009149856,-1.514614
CAMTA1,-0.21523918,-0.31031528,-3.157627,-0.07815978,0.6270712,0.8125239,-3.6099439,-1.182684,0.3529242,0.6990299,-2.202505,-3.1051214,0.018012045,0.6669542,-0.70670176,0.5659799,0.26151067,-0.31682545,1.0305796,0.53629655
VAMP3,-0.03927142,-1.4761462,0.51452863,-0.54539275,-0.67150986,0.8510624,-0.67911506,-3.507969,0.3473062,0.9097954,-0.05882128,-2.6446939,1.0493426,0.98776037,-1.0006092,0.5408894,-0.59954745,-2.8201334,0.79191643,-2.0464268
PARK7,-0.0146008115,0.72828686,0.003750135,-0.12686646,0.45047447,0.1029854,0.4393466,-0.36678296,-0.256325,-0.16526078,0.28207582,0.3317808,-0.30157465,-0.2786821,0.16154277,0.2107368,0.18291752,0.3877429,-0.085429356,0.5343171
ERRFI1,-1.700969,-1.7251103,0.7076336,-0.16128258,-1.8674996,0.36610046,-2.2540536,0.57883507,0.28575224,1.1443583,0.7397502,-2.6290736,-1.1464484,-1.195533,-1.9036009,1.697589,-0.22587602,-1.4917401,0.40194228,0.49950752
RERE,1.0648689,-2.7926106,-3.035718,0.17451423,1.0434477,0.42948687,-3.346008,-1.4715352,0.4006258,0.6175001,-2.6213434,-2.7575583,0.4827754,0.6249748,-2.6401227,0.3396823,0.4058897,1.0557212,1.0795996,-2.658219
SLC2A5,0.7637416,0.6565946,-2.1047945,0.037445303,1.1282629,0.048502807,-2.1838787,-0.45871395,-0.057064764,-0.8837289,-0.90785277,-3.2143652,-2.2639537,0.7793142,-0.39627713,-2.002996,0.87693787,0.9229654,0.44145033,0.787222
CLSTN1,-0.10952802,0.22724949,-1.5488765,0.05725324,0.3314821,0.4550339,-0.0037437764,0.4950971,-0.08070447,-0.28256527,0.44126767,-0.15204783,1.4657717,-0.2224527,-0.8697274,-1.4049078,-0.051069744,-0.20090419,-0.18507789,-1.9067152
RBP7,-0.9509872,0.9354593,-1.7668185,-0.045803964,-0.58863753,0.58192027,-0.26118726,0.9407722,-1.3304652,0.2946427,1.1621393,-3.2376256,1.4904628,0.11525952,-0.16515039,-0.35430342,0.31659904,-1.8185663,-3.303762,-0.14589384
PLOD1,0.29187483,-0.7941419,0.41757417,0.16279027,0.3538923,-0.018561818,0.57263136,0.54813397,-1.1339415,-1.2103378,-0.012660104,0.7389224,1.3651123,0.67224014,-0.45820162,-1.5853127,-1.4785734,0.07584513,-2.170426,-1.8999811
DHRS3,0.7449835,-0.981819,-1.1829364,-0.05908751,0.93567,0.40852547,0.0024751818,-0.028072659,-0.20135571,-0.14216508,0.07105859,-2.1393359,0.3599219,0.82976186,-1.2184964,-0.92384934,0.41214293,0.57743275,0.40119255,-2.1030288
SZRD1,0.03266767,-1.5734743,0.4226817,-0.08394313,0.2500561,0.10221121,0.29350415,0.3560294,-0.2486406,0.111893736,0.59710854,-2.4631426,0.7620565,0.444902,-0.25384718,-0.22045463,-0.37353966,-0.82777125,0.121441446,-2.7005546
SDHB,0.57938594,-0.22143483,-2.6418672,-0.189252,1.0747001,0.72906697,-2.2433805,-0.44812912,0.32454678,0.45072293,-3.1463826,-2.8262415,-1.2629865,0.9890845,-2.9217548,0.32550108,-0.3560668,0.61724055,1.3556443,-1.99711
AKR7A2,-2.3631375,-3.0723627,-1.5886565,-0.11759659,1.1302263,0.9968597,-0.9303952,-2.0298686,0.35529143,0.78477097,0.122759104,-1.3192078,0.52379394,0.6016121,-0.72794074,-0.47731838,0.6362826,-1.8302493,1.2979467,-2.3026721
CAPZB,-0.29243448,0.30859712,0.25371045,-0.018233556,0.29814133,0.13055745,-1.5744323,-0.034397274,-0.051620357,0.22470753,0.69352216,-3.317401,0.16638851,0.04257039,-1.6386838,0.47170505,0.41516268,-0.16364925,-0.15589081,0.7089697
MICOS10,-0.8228877,1.1159022,-0.7381156,0.18750653,0.43506023,0.18652983,-2.0367398,-0.8799858,-0.051783625,0.023266513,0.09902851,-3.4735413,0.24129948,-0.40168238,0.0185449,0.23505673,0.42082697,0.13019657,-0.30958486,1.0338138
RNF186,-0.2473235,-1.4494076,-3.3281276,-0.037723612,0.9039837,1.3100992,-2.811254,-0.63725734,0.15437864,0.56228256,-3.1551456,-2.814327,1.0784165,0.87280464,0.052358452,-0.8901296,0.39415354,-1.0434562,1.0691203,-2.4071097
CAMK2N1,0.14717755,0.9012885,-0.7697414,0.1539151,0.77406085,0.30017784,-1.4151969,-0.5836122,-0.2945059,-0.65771985,-2.8386505,0.055246904,0.08184859,0.54688346,0.08196755,-0.14455512,0.7372985,0.5375145,-0.27973396,0.3726166
PINK1,0.111919,-0.68242896,0.06775158,0.2533428,0.42206037,0.26496157,-1.1213361,-1.6032346,0.18420263,-0.04186145,-1.492334,0.23216674,1.3033553,0.92801684,-0.308359,-2.0814905,-1.3696527,-0.96627384,-0.2297956,-2.7688189
DDOST,-0.25810182,-3.3345408,-3.1615605,0.32044512,0.57585716,0.5911726,0.019863425,-1.4611056,0.3087952,0.9698179,-1.3860247,-2.660525,1.264529,0.833157,-0.16843866,-0.8573964,-2.3293262,-0.2728562,1.263806,-2.847255
HP1BP3,0.13930632,-0.030928966,-0.7200227,0.25178456,0.56290483,0.29892004,-1.6663344,-1.7532523,-0.07369673,0.15981084,0.26917112,-2.8841357,0.5115101,0.25424948,-1.4650147,-0.19998403,0.99023205,0.19154538,-0.47998112,0.061653826
ECE1,0.7699456,-3.049872,1.1598741,0.19454755,-1.8946512,-1.2693092,1.1424972,1.4147583,-1.1049184,-1.6992574,0.91621387,0.72359884,2.2053633,-1.244066,-2.5643883,-2.7535148,-1.2011094,-2.445529,-2.7708323,-2.5373383
ALPL,1.2342857,-2.7403216,-2.9979842,-0.59811366,2.0296183,-0.70442814,-3.110632,-1.0469384,0.73751193,-1.4927033,-3.0231197,-2.446479,-2.6399376,1.9207364,-0.3121173,-2.6061056,-1.4138273,0.91626865,1.4759978,0.2179116
CDC42,0.34095675,1.0057435,0.26153776,-0.052308332,0.42369723,-0.46558523,-0.5978797,0.46386787,-0.74448246,-1.1042651,0.23119622,0.0026993826,0.55209875,-0.4606156,-0.7769087,-1.1010861,0.6583023,0.59059876,-0.97991675,0.634545
C1QA,-2.1065493,0.15737577,1.7141379,-2.8170772,-3.417876,-3.3973978,1.1701437,0.30540708,-0.14458041,-0.3104783,0.7481711,2.2561278,-2.4516888,-3.3485515,0.69627964,-0.19150506,-2.5457437,-3.4032133,-0.6094035,-0.13404411
C1QC,-2.2878404,-3.5950432,1.7234032,-2.8345168,-3.293999,-3.6746423,1.2705019,0.24180864,0.5646759,0.643237,1.447694,0.9965192,-0.56728446,-2.497595,0.97523004,0.4119902,-2.9924612,-1.6367118,0.55507237,-3.2140298
C1QB,-1.7651349,-0.09152405,1.6799923,-2.9021862,-3.6094623,-3.6860957,1.111901,-0.09965118,0.06325302,-0.09934841,0.72625595,2.3162522,-2.772601,-3.1517472,0.70877516,-0.20628156,-2.657715,-2.4741554,-0.21844146,-0.4824536
TCEA3,0.40085155,0.7129933,-0.5796355,0.14407702,0.3729695,0.37053925,-3.474917,-1.0886561,-0.071232066,0.19474545,-0.671816,-2.773695,-1.1917876,-0.42732015,0.10425814,0.6460154,0.86210436,0.7539761,-0.026906654,0.19632877
FUCA1,-1.9320824,-3.074104,1.1572721,-2.1419036,0.012637504,-0.44001555,0.43893355,-0.7148132,0.68186426,0.8951775,1.4148335,-0.18084377,-1.2538545,-0.24489687,-2.185899,1.3586984,-0.6030011,-0.48335296,0.2862899,-2.657956
CLIC4,-0.009002146,0.97241825,0.13779512,0.002812615,0.2990188,-0.18005644,0.0020561158,-0.42587957,-0.7086718,-0.6538959,0.06125944,-1.0712668,0.60676324,-0.18780443,-0.20145932,-1.2944765,0.45093194,0.48759544,-0.5260596,0.6270964
SYF2,0.04781051,0.5293236,-0.7357752,0.11993233,0.5008911,0.2450326,-0.512074,-0.8862095,-0.09955499,-0.08224545,-2.9016228,-2.7245505,0.2524395,-0.3420874,-1.5798137,0.5871793,0.67916304,0.48444316,0.1602658,0.54977846
TMEM50A,-0.23257704,-0.18136653,-3.2566907,-0.5034291,0.58993703,0.62169325,-2.1635187,0.48641378,0.19377755,0.26366806,-0.8026544,-3.103881,1.2267941,-0.22075504,0.33546063,-0.12621753,-0.1490027,-0.11674388,0.45432803,-0.61409813
SH3BGRL3,-0.23332116,0.12226934,1.2579491,-0.7480764,-0.15814373,-0.86427265,0.8796153,0.2310447,-0.3923369,-0.7455161,0.5771169,1.2032738,-0.05400074,-0.89351094,-0.1578586,0.069920614,-0.38312027,-0.59792095,-0.42485967,0.2593919
CD52,-3.9135303,-0.64254105,1.1304092,-3.1830902,-3.6321177,-3.4216201,1.7250149,0.49759942,0.6902019,1.2146666,1.1706704,0.9777781,-1.0507908,-3.0481522,0.9740461,1.636764,-2.8126175,-3.2435594,0.70724684,-2.5262897
HMGN2,-0.09518557,1.1860749,0.5700588,-0.0528596,0.12886636,-0.37733075,0.16061437,-0.07214698,-0.6012641,-0.6302996,0.1833067,0.84608763,-0.7746825,-0.97947043,-0.12629065,-0.2143777,0.18835548,0.20566282,-0.59054834,1.3535993
NUDC,0.025346762,-1.494648,-1.1498595,0.48915118,0.4941577,0.5329353,-1.5048602,-0.86657614,0.109201446,0.33369067,-1.9760797,-2.4834666,0.75949734,0.08161282,-0.79071337,0.69510263,0.5128153,0.5299344,-0.024763,-2.355597
WASF2,-1.0586963,0.16764762,0.3319992,0.013709394,-0.15419891,0.5379323,-0.12435603,-0.09395956,-0.05738761,0.39655915,-1.4189143,-2.8809083,1.4422457,-0.16962658,-0.20142166,0.5901169,-0.24621789,-0.88540727,-0.080645375,-0.8682996
ATP5IF1,0.17207833,1.1781796,0.18321191,-0.072224796,0.3395448,-0.11137972,-0.6564213,-0.47742814,-0.24533807,-0.4869764,0.11787908,-0.017014941,-0.8627707,-0.65864617,0.26824024,-0.024102623,0.31496924,0.33741167,-0.40081117,1.1649936
LAPTM5,-0.39736992,-3.637979,1.8471291,-3.034495,-3.3147247,-3.619738,1.0387183,-0.59956855,0.45922902,0.44496837,1.4293838,1.5437506,-1.3192647,-2.5805986,0.22722712,0.34335107,-2.4144735,-2.7580357,0.39747903,-1.3816946
SERINC2,0.500756,-1.9443946,-0.09526575,0.09876181,0.69737047,0.482438,-0.18421473,-0.6088945,-0.05890525,-0.20405433,-0.9745955,0.4202998,0.78241795,0.13236482,-0.5569573,0.55173683,0.42262074,0.56681323,-0.7982752,-0.87640214
TINAGL1,-0.6057556,-0.43685308,1.0127493,-0.46846613,-2.5936267,-1.1151096,1.5640873,0.9902789,-0.6146868,0.08072475,1.6154586,-0.06823749,1.864834,-0.52563447,-0.8482887,-1.2252461,-2.7897677,-2.254408,-2.3786876,-2.976652
PTP4A2,-0.971826,-1.893722,0.022905208,0.078450516,0.5070441,0.10326242,0.048571482,-0.15186882,-0.06772041,0.37665442,0.3416426,-2.9197793,0.5682595,-0.1521395,-0.58890086,0.66146326,0.43618023,-0.029364344,0.23590825,-0.7338214
KHDRBS1,0.5401207,0.69869244,-1.1113254,-0.05740203,0.7016332,0.012056966,-1.908232,0.3336655,-0.3058934,-0.023969442,0.32920727,-3.2020943,-0.07605552,0.21428898,-1.8659285,0.2666485,0.6480915,0.60856956,-0.28064182,0.6015209
EIF3I,0.75903237,0.21059251,-1.4532222,0.017946593,0.7487442,0.4733932,-0.8447351,-0.6915064,-0.29369557,0.10793909,-1.7129434,-1.8942734,0.471539,0.2197128,-0.11285349,0.12769432,0.8122147,0.68592185,0.18474805,-2.7071276
MARCKSL1,-0.14194056,0.42194408,-0.39303324,0.1614477,-1.3769181,0.3401999,-0.21095264,0.901831,-0.9189871,0.27953213,-0.3842877,-1.1887006,2.0101922,0.030110482,-1.9569787,-1.9979092,-1.6558766,-0.75133866,-0.29365584,-1.6402229
RBBP4,-0.11597554,-3.4102354,-3.1003969,0.36706236,1.0407854,0.91655654,-2.5666192,-1.8792344,0.48123944,0.5764377,0.20618908,-2.9004881,-0.06640119,1.236125,-0.39998177,-0.60565567,-0.49526736,-0.19955724,1.0248326,-0.98670655
AK2,0.1077291,0.41088146,0.5036858,-0.081627496,0.49426684,0.03760722,-0.012196941,-0.6244312,-0.09406324,-0.011012732,-0.2265961,-0.045963228,-0.837123,0.3501373,-0.5783404,0.3680773,0.5329124,-0.14984334,0.13598183,1.0397002
PHC2,0.21055514,-0.8440766,0.30908966,0.11695312,-0.9083698,0.1973621,0.12047213,0.4554774,-0.15054014,-0.040755812,0.71328276,-0.4981367,0.93398803,-0.6481663,-0.5415533,0.42542666,-0.62791777,0.32648548,-0.43635932,-2.514743
GJA4,-1.8652539,-0.27226096,0.5746676,-0.52808416,-3.8057919,0.065270305,1.070756,1.4245049,-0.7437812,0.5039622,1.9734261,-2.3633518,2.1390429,-2.4217076,-0.22966869,-2.050866,-3.005073,-3.2728157,-3.0433085,-3.0575144
TMEM35B,-1.3152771,-0.9463452,-2.8898056,-0.2973931,0.048084732,1.077174,-3.5304942,-1.0948874,0.63331795,1.0913529,-0.7842262,-2.46489,-0.86206686,0.5693029,-5.098171e-05,-0.25076947,0.04009615,-2.4367883,1.6266081,0.5162903
SFPQ,-0.045082714,-0.48055357,0.06208547,0.06655618,0.65735465,0.038030863,-2.6919308,-0.11139931,-0.024705365,0.028306372,0.45025632,-2.7374573,0.4888436,0.0640158,-2.4822288,0.14299056,0.75694585,0.4995524,-0.16488937,-1.916859
PSMB2,-0.5291356,0.27114034,0.028320776,-0.21430843,0.5236969,0.43066776,-0.60274863,-2.521346,0.32624593,0.69171435,0.028167102,-3.0395103,-0.119431116,0.4473931,-0.3567997,0.8155905,0.4515349,-2.3340197,0.7893337,-2.0022085
EVA1B,-0.8389532,-1.0833862,1.0905415,0.120253205,-3.18671,0.059914317,0.56761384,1.1417772,-0.9702397,-0.055543624,0.55187726,1.8206148,1.87013,-2.458553,-3.071398,-2.5836356,-2.1135197,-2.8165786,-1.7749013,-3.1125495
NDUFS5,0.15085709,1.3554437,0.16553351,-0.15885475,0.24323359,-0.33490303,0.098035745,-0.17546716,-0.4994482,-0.7035196,0.18230754,0.051099375,-1.1128334,-0.6026793,0.25420508,-0.18714856,0.15995502,0.37463138,-0.75997055,1.3981229
PABPC4,0.4342019,-0.12257013,-0.9522473,0.40752044,0.80705124,0.39621,-0.58571345,-1.3759344,-0.8083285,0.060754713,-0.32278553,-2.9303942,0.46823505,0.09411818,-2.9284682,0.20791999,0.79743886,0.8999985,-0.7831376,-0.13200496
HEYL,0.60367584,-0.68067884,0.36034214,-0.7452496,-2.687624,-0.4178412,-0.25583085,1.7335835,-1.3119371,-0.28278828,0.6822742,0.57960415,2.2876248,-1.0311716,-2.2056606,-2.6879134,-2.426105,0.28705183,-2.754579,-2.9833953
CAP1,0.065143,0.217787,0.6442581,0.022414818,0.26767543,-0.18409933,0.0204545,-0.18930851,-0.27703822,-0.17114545,0.7629189,-1.9479748,0.48206937,-0.86588085,-0.94344115,-0.18891133,0.4173204,0.50973606,-0.6365728,0.75124836
PPT1,-0.4744086,-0.35035828,-1.463778,0.5029843,0.09396546,-0.2515986,-0.5128682,-2.9298038,-0.0529559,0.9214719,0.67383534,-0.2714847,0.9615892,0.43731898,-1.2299829,-0.41432256,-0.506056,-0.6313332,0.5166619,-2.5341144
CITED4,-0.6065526,-2.8970308,-0.39051232,-0.61000305,-3.4343271,0.330368,-1.0370688,1.4099491,-0.213208,1.7428263,-1.8859224,-0.29619396,1.9625471,-2.157009,-2.901625,1.9014893,-2.2525034,-2.8577523,-0.20029105,-2.4554217
PPCS,-3.7323,-0.577565,-1.04796,0.09545249,1.0798283,0.5792879,-3.6211197,-3.0451176,0.32354906,0.90773594,-2.277895,-1.7680584,-0.7871012,0.7443023,-1.2124279,0.8488075,0.9909725,-0.43025342,1.171883,-0.69881946
YBX1,-0.38119623,1.2485892,0.8929736,-0.17664935,0.17808875,-0.12686878,-0.1625471,-0.6447526,-0.33268833,-0.6387992,0.5473733,-0.95277005,-0.4916834,-1.0751247,0.124009386,0.19574715,0.53628314,0.117130764,-0.88196546,1.306553
SLC2A1,-0.5486013,0.9046761,0.44373998,-0.0042869397,0.20048222,0.02666037,-1.2547644,-0.0018754476,-0.08782585,-0.22530939,0.040287986,0.78731513,-0.31142431,-0.6448355,0.061785545,0.38670897,0.33725867,0.12910546,-0.1977482,-0.47737816
HYI,-3.5615945,-2.82168,0.00972007,0.50456345,0.36138248,0.7313885,-0.59689176,-0.088308394,0.012660191,0.47874933,-2.56011,-2.474463,0.75965655,-0.5697092,-1.5104147,0.80725604,-0.75309914,0.32892334,0.6183137,0.15785114
PTPRF,-0.2698979,-1.417543,-2.4946156,0.03578652,-0.27204373,1.1805308,-3.375733,-0.048288204,0.8470548,0.67248976,0.14402929,-2.2355247,-0.9553565,1.149075,-0.16091166,0.5291052,-2.3933725,-1.5260105,0.9025517,-1.0178962
ATP6V0B,0.091510795,-0.72107404,0.9055333,-0.723557,0.11399607,0.22457317,0.57358384,0.17744163,-0.15661417,-0.2974802,0.68386936,0.7103987,0.46701464,-0.184654,0.3651308,-0.1679737,-0.0024183213,-0.064494416,-0.14023723,-1.723854
ERI3,0.15918832,-2.9862988,-1.3160334,-0.045989443,0.4875005,0.6068549,-0.4272216,-0.5923298,0.07033972,0.47926575,-1.4337492,0.20471321,0.69534343,0.44550973,-0.37587553,0.45209262,-0.057593115,-0.60928625,0.77848184,-2.808961
UROD,-0.8075119,-0.96330935,-2.5221589,0.74798745,-0.03006485,0.92784804,-1.0821716,-0.38706076,-0.18313715,0.88599813,-1.4672621,-2.1895905,1.7219038,0.41894546,-1.8927171,-1.189692,-1.9011647,0.34243956,1.0634236,-2.016939
PRDX1,0.29708457,1.0921334,0.57599187,-0.14451803,0.27089772,-0.36293718,-0.04019591,0.15339993,-0.3263262,-0.40399617,0.59220284,-0.66336966,-0.15215246,-0.5149562,0.080844425,-0.07965275,0.05467221,0.29176426,-0.31785795,1.1311678
AKR1A1,0.53156376,0.63349426,0.28250712,-0.04990466,0.78797543,-0.13856487,0.10541648,-0.34187946,-0.2687256,-0.97709656,-0.20733106,-1.9884881,-0.51780766,0.2499364,0.28381562,-0.6702109,0.2671113,0.7586563,-0.053746328,0.9704054
TSPAN1,0.5904364,0.7617823,-0.8071997,0.15321638,0.7234063,0.15175948,-0.9975329,-0.95071626,-0.17095816,-0.8440718,-3.1591666,0.9719901,-0.48621425,0.324995,0.39635152,-2.629919,0.40348166,0.9108213,-0.10539937,0.23546441
LRRC41,0.95217156,0.00073270296,-0.7267024,0.2859192,0.57480234,-0.008983968,-2.4029152,0.40602687,-0.31943193,-0.41450584,0.31087902,-0.3660989,0.78385836,0.40652797,-0.085435584,-0.18671378,-1.5935045,0.82841504,-0.62789303,-0.43951884
UQCRH,-0.3003436,0.98818123,-0.5700074,-0.23957096,0.5710422,-0.093426086,-0.31751117,0.20256586,-0.10584004,0.06151362,-0.040242556,-1.1658213,-0.7401666,0.07074179,0.13047083,0.34211218,0.4613906,0.056750596,0.32331774,0.8586175
CYP4A11,0.95551336,-1.784432,-2.2860332,-2.0686824,2.0217292,-0.3950065,-3.1108112,-1.5784926,0.05185237,-2.8775911,-1.9369329,-2.814734,-3.0955482,2.0337512,0.4750984,-3.187623,0.26411033,1.2584656,-0.2428926,-0.068142295
PDZK1IP1,0.20721655,1.2309389,0.8751155,-0.7035203,0.3386485,-1.2722461,0.04644651,0.11836417,-0.84252125,-2.610668,-0.25910184,1.6807983,-2.623132,-0.36465436,0.345692,-1.4520175,-0.34089002,0.3745599,-1.5814433,0.99256283
CMPK1,-0.1900396,0.72649306,-2.558204,0.24343,0.700528,0.1303534,-1.0348049,-0.89353,-0.45079184,0.012173506,-0.7264617,-2.974591,0.52028507,0.40205428,-0.45982006,0.4478377,0.16437283,0.29418445,-0.53743726,0.5339201
RNF11,-0.4800699,0.24613558,-1.4521428,-0.058924038,0.19838445,0.47814757,-2.7120347,-0.34696755,0.039854523,0.61926115,0.13242401,-2.8355975,0.97627765,0.060044836,-2.1875658,0.06521934,0.32799515,0.5877486,0.31766358,0.08316351
ECHDC2,0.83641726,-1.9423723,0.08354154,-2.4961517,0.7739107,0.70295775,-2.9420197,-1.2917771,0.5375214,0.38999537,-0.9484379,0.9145115,-0.4539711,0.51428026,0.6623285,-1.2751099,-0.28425282,-0.44325373,1.1451775,-2.684575
SCP2,0.432499,0.95364,-0.9744356,-0.0043517053,0.7606731,0.16556756,-0.96414983,-0.8988101,-0.26964363,-0.1384267,-0.5925097,-2.203827,0.24134198,0.23405737,-0.069678046,0.06834725,0.6597785,0.15754788,-0.029900532,0.802344
CZIB,0.34379065,-1.4450728,-0.3832285,0.2693122,-0.2851591,1.0358263,-2.2245347,-2.7872658,0.20939516,0.7325192,-2.9326603,-2.7028148,1.177559,1.0349485,-2.942538,0.528795,-1.9209093,-0.67137665,0.9744869,0.08175017
TMEM59,0.030519111,1.3247404,-0.27147448,-0.08182108,0.3257622,-0.14614005,-1.3984219,0.18387575,-0.27674896,-0.41009042,0.36633444,-0.99604404,-0.24477668,0.11115965,0.2369239,-0.33003885,0.30183527,0.3298476,-0.6537535,1.1262823
MRPL37,-1.6702733,-0.31978816,-1.6355608,0.039650556,-0.1860998,1.0674903,-1.5460501,-2.393695,0.15487902,1.0107822,-2.1660435,0.7166747,-1.0720891,0.9958308,-0.767722,0.40747684,-0.1743214,-2.9445944,1.2918937,-1.0289341
PLPP3,-0.42951882,0.68020165,-1.1780016,0.34950653,-0.40655175,0.37131152,-0.75102067,0.4426414,-0.266296,0.15266505,0.24237542,-2.7545238,1.5488822,-0.34672704,-2.7715995,-0.37951168,0.4796125,0.4982002,-1.5887029,-1.2359414
JUN,0.56161904,0.89529496,-0.39962712,-0.08155987,0.6457928,0.019053325,-0.52826446,-0.015704278,-0.26454127,-0.54219466,0.45257515,-3.1634963,-1.533847,-0.43137008,0.6261482,0.39561749,0.6479286,0.69003195,-0.79622704,0.528737
CYP2J2,0.42598882,1.6129094,-2.9003437,0.18135962,0.6268138,0.5898751,-3.852426,-1.2885871,-0.40642896,-1.6083778,-1.245976,-2.537463,0.00077607686,0.5341946,-0.72011876,-2.1137435,0.87843996,0.31843236,-0.17269154,1.1031272
NFIA,0.09175752,0.22378002,-2.5665607,0.6180006,1.0511807,0.41589904,-2.3548012,-0.68162334,-0.25445855,-0.18202184,-2.6252077,-2.9537969,-0.92649126,0.57305276,-1.3991581,-1.0533555,1.207131,0.8802499,0.14177868,1.3246759
PGM1,-3.4973907,-2.4135027,-2.251709,-1.4085674,1.11713,1.234124,-3.1467946,-2.516899,0.4978263,1.06035,-2.522602,-2.3428478,-0.08135679,-0.13899173,0.4695688,0.56367683,-0.18283637,-2.6349056,1.6653714,0.1434585
JAK1,-0.66101515,-0.008890976,-1.2823555,-0.21028054,0.64308256,0.49492845,-0.8413186,-0.37001923,0.346456,0.37189862,-0.13388643,-2.7900608,0.66581935,-0.49492675,-0.029224757,-0.48594147,0.8856804,0.0676915,0.5586553,-0.16698617
AK4,0.5388916,1.2293364,-2.2138858,-0.0040694596,1.048158,0.22903015,-1.6269443,-1.7518487,-0.41493645,-0.5857215,-3.1207526,-3.3434515,-2.1692655,0.54056853,-0.0069465083,-0.30655035,0.8929291,0.7886763,0.053716928,1.3782321
LEPROT,0.5959919,-0.067974895,-1.6552683,0.027049119,0.9999964,0.550817,-2.1459022,0.21929537,-0.24014121,-0.24348481,0.16597362,-3.0999367,0.89177954,0.49584118,0.07752646,-0.6118883,0.6338835,0.7389174,-0.44859073,-2.278866
SERBP1,-0.117133886,1.1905926,-0.9052679,-0.02545664,0.40771794,0.26604939,-0.8280157,0.10775382,-0.3850702,-0.2364756,0.3814378,-1.773809,-0.053416565,-0.291196,-0.32603738,0.15745586,1.0005845,0.27915376,-0.73653775,0.71769875
