,Shared topic 1,Shared topic 3,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,ATAC private topic 3,ATAC private topic 4,ATAC private topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 10
1093,1.8440418,2.8766494,0.38313198,0.8021547,0.7408963,19.97837,5.031393,0.94432056,3.6393604,4.134263,1.367484,1.4280634,37.907455,3.0746253,0.5642215,0.65971416,1.1555445,0.5448103,0.3534768
1094,1.6526463,2.9056516,0.3407751,1.5106294,1.3711855,17.17596,2.5499728,0.80255103,12.449628,2.5449848,18.324451,1.1160262,2.0313084,0.91458726,0.83777076,1.4950196,1.5317695,3.2637796,0.98720944
1095,1.5503867,2.805676,0.3034511,1.0361412,1.2941813,18.211754,3.769484,0.8504993,7.759239,4.005105,9.694813,1.3349459,1.2856138,0.7831618,0.791473,1.8974608,1.3558177,3.38223,0.8322587
1096,1.5967171,1.8194888,0.28795707,1.2435153,2.9818282,40.185184,1.4641695,0.73827326,11.43606,2.3742068,14.148833,1.2736664,1.3897531,0.7855373,0.7525656,1.9370085,1.2868412,2.7890332,0.79248416
1097,1.4066368,1.4706117,0.23677883,2.001621,5.3628445,15.453703,1.7570789,0.578374,16.898811,1.0759554,17.751984,1.256493,1.5369339,0.78314084,0.7295686,2.0646367,1.2215714,2.7534146,0.76092666
1098,1.4860663,1.9131851,0.26141217,1.4200535,4.23137,27.181946,1.426923,0.6008443,15.101476,1.0029894,6.3434067,1.3701473,1.5109464,0.8248778,0.7265603,1.4242545,1.2500222,2.785381,0.6951112
1099,1.645363,1.7841117,0.28585523,1.4875026,1.9515097,59.189026,1.7693213,0.63659716,15.170648,1.2625152,2.0874972,1.339795,1.5562273,1.0122051,0.61288375,0.7064432,0.93887603,1.1903012,0.36765498
1100,1.3143828,1.9988545,0.22903717,1.5992656,6.882764,11.3119755,1.811043,0.71197224,12.763098,1.7131239,5.006498,1.0590435,1.9301873,0.7841421,0.5582735,1.0607567,1.0280621,1.2267073,0.53926635
1101,1.2999392,2.28373,0.2429645,1.8067365,10.7794695,3.3332713,1.2312583,0.64894533,14.059425,1.4621972,2.8764553,0.8134785,2.320576,0.70028204,0.9634839,0.5901407,1.0111792,1.2430991,0.51293206
1102,1.7511356,2.193574,0.25805357,2.497097,6.796687,2.0609608,1.0815499,0.6883199,14.137808,1.5108206,3.3035562,0.624492,2.5103784,0.63403285,1.9488722,0.53688574,1.8208504,0.9212015,0.9035332
1103,2.1388435,1.4968522,0.4933105,3.5615807,2.5534813,1.1405692,0.9089792,0.98369,15.709232,2.6669528,1.2531533,0.59548736,1.1257529,0.75884074,3.4375966,0.7187643,4.318088,0.7932111,3.8617885
1104,1.7102454,1.414649,0.44205618,2.403317,5.4197187,1.8575547,0.98529816,0.93989384,21.181555,2.448062,1.3641235,0.72134537,1.395932,0.9446953,2.6524632,0.81581223,3.1218505,1.2189862,3.729343
1105,1.6673946,1.209134,0.40957403,3.1023643,4.0215855,1.896191,1.1445172,0.7795903,48.077785,2.4894476,1.1566577,0.6506198,1.2203116,1.0026028,2.6551797,0.89410657,5.274137,1.0692203,5.4862432
1106,1.6070879,1.1507564,0.43953347,2.648151,7.5854053,1.4873755,0.888602,0.8165043,51.86009,2.0510907,1.0988067,1.511212,4.3494334,1.388311,12.018688,0.47782853,1.683057,5.27543,0.30366886
1107,1.7658526,0.9911582,0.62880516,2.0714953,8.636999,1.2623838,0.7763902,1.0919641,94.721596,1.337522,0.78943485,0.98648196,4.1546235,2.623152,8.639335,0.5020522,3.4014466,9.930319,0.52498454
1108,1.722031,0.82657635,0.66950136,1.9711273,8.10371,1.1533896,0.65102994,1.3720006,93.31033,1.2450258,0.90115476,0.9987861,5.321538,2.9210653,9.691738,0.46834108,3.3964355,16.27488,0.34176603
1109,1.7330269,0.8737304,0.8692148,1.7661707,9.960815,0.95543313,0.60668844,1.3974192,98.82155,1.2687304,1.0192223,0.79400694,2.16897,1.9377564,5.0904746,0.5811131,3.4089437,11.094035,1.6737187
1110,1.3871806,0.7978597,0.4215068,1.8755848,11.577183,1.6347699,1.185653,1.1727672,85.67526,1.4198694,7.120001,0.90748334,10.508045,3.1030774,1.4609767,0.60837483,1.5787129,3.4296238,0.42382532
1111,1.4266067,0.8633925,0.3659957,1.7122886,12.036359,1.3417654,1.3452884,1.1323066,69.68779,1.3704759,6.154139,0.9466648,9.660451,3.265652,1.3010447,0.576101,1.4721198,3.1119778,0.39233992
1112,1.5448791,0.76261914,0.40772268,1.6071727,11.563037,1.3673835,1.61563,1.0681813,85.83561,1.4810296,1.6396451,2.170349,6.909874,3.2512615,0.4817435,0.7238482,0.8328661,0.7126394,0.23562379
1113,1.8798215,0.9565103,0.542836,5.4662056,1.2867947,3.72475,2.1913226,1.3451052,7.2765903,1.9198565,1.8236771,1.3433588,8.650034,3.1214147,2.7768216,0.6590686,1.3099024,0.7074564,0.5088805
1114,2.7291813,1.0358206,0.766875,5.2543535,0.96079135,2.488516,1.5296934,2.0773458,3.577582,2.7259066,3.5542045,0.9163758,5.326303,0.70956445,4.9844265,0.5650344,1.1938684,1.0571076,0.998102
1115,7.169886,1.8855264,0.7067556,3.911335,0.97486115,1.0351942,1.1950309,1.3292475,6.140666,1.804857,1.9054896,0.56364244,1.4655732,0.7442352,10.932063,0.4788344,2.0821967,0.6303683,6.2088675
1116,11.469172,2.2876873,2.4595513,0.50212264,0.73120296,0.6465796,0.6786294,5.571265,1.8027623,0.6536805,0.8854877,0.9499423,0.78872585,0.7896301,0.9704752,1.167792,2.5856428,0.90023863,5.6133614
1117,8.309335,1.6206034,1.8103247,0.5281226,0.65529096,0.638993,0.63023365,4.5238724,1.7727721,0.5595368,0.9531296,0.94892144,0.8889043,0.78361666,1.3543731,1.2396964,2.1973963,0.8872565,5.3147593
1118,10.616208,1.7346163,1.8330542,0.3896735,0.5805176,0.5397625,0.48938143,3.436979,1.5333943,0.36514476,0.95005995,1.3427773,0.89773923,0.8979835,0.87962216,1.9512881,1.8017966,0.9815761,5.704087
1119,23.999332,1.462496,1.3733548,0.4559251,0.52858156,0.56905663,0.5499064,3.0729327,1.5209937,0.345856,0.71188986,1.1845751,0.8465092,0.77162427,1.192806,1.4610443,2.4094992,1.9112189,5.0427938
1120,38.8928,1.5096474,1.2587292,0.43382508,0.50473535,0.59313834,0.53451204,3.0949016,1.5267806,0.3468834,0.816301,1.0055418,1.2253314,0.8415122,1.4905268,0.75816673,2.1376817,1.2797788,1.0894427
1121,45.740955,1.8260496,1.3423759,0.4623714,0.55989903,0.6062863,0.519067,3.1880455,1.4430939,0.32532227,0.8103899,1.1533045,1.2705362,0.931353,1.6841676,0.6319941,1.8105958,0.9309323,0.647593
1122,46.84298,1.6131335,1.3488011,0.44255912,0.52165854,0.6386093,0.5104326,3.0817885,1.3780763,0.29671422,0.7724458,0.83914375,1.1023657,0.8863568,0.90736616,0.65692735,2.443168,0.7290114,0.7119575
1123,49.243946,1.770939,1.2630293,0.43454295,0.5415746,0.603011,0.48260105,3.0273829,1.4562639,0.32555425,0.83751124,0.8369964,1.2708778,0.8737204,2.1067846,0.57905394,2.4973917,0.6922481,0.6119109
1124,55.209435,1.7837338,1.4792006,0.44523144,0.5177293,0.6763135,0.5514692,3.4553676,1.3213891,0.3077357,0.65402836,0.68447757,0.7969771,0.7650214,1.4125717,0.62378937,6.0591326,0.7342781,0.83693624
1125,49.312927,1.8655348,1.7758205,0.4161834,0.54256856,0.62647456,0.477804,3.6976807,1.2969171,0.2930657,0.5527259,0.5687493,0.71233976,0.6588209,0.8362915,0.6775715,5.8507824,0.5489595,1.1344463
1126,47.72395,1.8096871,1.70902,0.42363346,0.5127634,0.6640183,0.50552773,3.9903872,1.3542227,0.29270905,0.60788536,0.632295,0.82209694,0.739039,1.2811928,0.60516566,3.9626138,0.5383987,1.1480823
1127,20.485619,1.180261,1.1547982,0.5667671,0.57599497,0.5943439,0.60891277,3.3007364,1.4276503,0.46765694,0.5909632,0.5528621,0.68782264,0.654135,0.91964734,0.74165183,14.483607,0.8717557,1.3670119
1128,16.42286,0.91507155,1.0343935,0.6558247,0.6327449,0.59316516,0.86900395,3.0088186,1.7363005,1.2622653,0.610804,0.5728594,0.75613254,0.685186,1.4579471,0.60755134,23.805069,0.78637993,0.97416437
1129,15.890029,1.1558466,0.68110776,0.88293916,0.6676177,0.6807474,1.230206,2.2663996,2.4833632,3.1836102,0.6992064,0.58737296,0.7981487,0.70887595,5.56924,0.39819017,26.648468,0.81289476,0.6495175
1130,11.4531145,1.3316002,0.6876582,1.0782864,0.693045,0.60374594,0.9490534,1.6474931,3.0970707,3.933687,0.73744714,0.56092095,0.7884273,0.6567621,3.921539,0.54414517,23.264175,0.79735273,0.69516015
1131,10.382751,1.9638522,0.49689737,2.2304482,0.66010964,0.77191657,1.1201503,1.2129788,3.7613528,3.766385,1.1331421,0.6297538,1.194342,0.5693288,7.461294,0.70229614,3.1851995,1.3813173,0.6100053
1132,10.177691,1.8305037,0.55144185,2.6778507,0.71173346,0.7337817,1.1068382,1.2877933,4.332738,3.454769,1.0483321,0.47136202,0.54121447,0.44419217,5.3188677,0.62465334,4.135757,1.0321871,0.84897494
1133,9.129368,1.5252529,0.6630796,2.2861772,0.68396425,0.8431078,1.2713963,2.7121577,3.4980075,2.7834177,2.009606,0.49821728,0.6859399,0.50121415,6.1477156,0.58893377,3.0702882,0.7534763,0.9186447
1134,11.694704,1.1904298,0.9262761,1.2903714,0.6076431,0.7954482,1.459691,2.6452675,2.2454886,3.0457716,1.7162269,0.6361463,0.83398414,0.5825538,19.045198,0.5123904,3.853139,0.34021777,0.9578386
1135,14.542074,0.9263375,0.91321045,0.9689816,0.65363836,0.68928695,1.0488743,2.62788,2.0860753,2.548885,0.5973958,0.41134256,0.658787,0.4307577,5.7611156,0.47955942,13.288172,0.48145851,1.2080601
1136,13.387551,1.1007161,1.0228398,0.7871877,0.64901006,0.6108494,0.90200186,3.2239354,1.6658449,1.1592876,0.53657055,0.49676606,0.58727485,0.49883577,2.3581753,0.6114512,12.311457,0.42847317,1.5815798
1137,14.567946,1.2466782,1.5228565,0.53733426,0.50989974,0.61518514,0.5213128,5.195799,1.4732233,0.37316164,0.51430583,0.47734582,0.6159282,0.49678835,2.1300666,0.5192361,12.301396,0.36600867,1.1590377
1138,11.030771,0.9220902,0.9602523,1.2668564,0.72187215,0.6012712,0.6806419,1.7976869,3.9769807,2.4595122,0.5594634,0.55724275,0.58945835,0.5108839,2.0799887,0.6476521,17.44122,0.54264545,1.692509
1139,13.357147,1.5113065,1.507419,0.52160835,0.51789016,0.54555005,0.4857606,4.3138275,1.5828156,0.43949026,0.5310058,0.6289641,0.5741494,0.5640055,1.3952153,0.7565732,11.124095,0.36213565,1.3746359
1140,15.318068,1.9587865,2.1058242,0.39729363,0.4937163,0.5477653,0.3924606,7.582443,1.5655243,0.33805144,0.5818013,0.6074786,0.6486297,0.6008858,1.3536243,0.6914587,11.612682,0.33225816,1.1770555
1141,16.792278,2.0543408,2.0638208,0.37755367,0.46030787,0.49674836,0.3491853,11.396032,1.3741734,0.27265352,0.5703608,0.5956374,0.65311736,0.5952325,1.42157,0.679668,10.724674,0.2820283,1.1120131
1142,16.840216,2.1867437,1.9935591,0.44988954,0.5134227,0.6020097,0.44848907,4.054983,1.6446241,0.32784888,0.60516983,0.53721976,0.7254215,0.6401279,1.6312969,0.6568546,9.369666,0.40543932,0.91621214
1143,15.451702,2.345143,1.7541591,0.4698701,0.5019987,0.6330105,0.4392413,7.954731,1.683919,0.36974698,0.6070331,0.5870075,0.7611743,0.75001395,1.4287674,0.6865224,5.3446975,0.39655182,0.79462016
1144,14.077442,2.6480875,2.274126,0.4588591,0.59002244,0.65976095,0.41905454,12.431004,1.575867,0.34660083,0.6298271,0.5978403,0.76089233,0.79179764,1.2263882,0.8251189,3.5354624,0.52662504,0.8478559
1145,13.498341,3.5516133,1.9549466,0.47537178,0.61886,0.70181596,0.43656534,10.59711,1.4350911,0.31756118,0.62179756,0.61515635,0.77220875,0.81247014,1.2783186,0.8587755,3.1244903,0.5889978,0.86055905
1146,12.977436,3.066883,2.7993433,0.446813,0.54653895,0.6802353,0.38256842,11.088773,1.5258002,0.35016257,0.96725607,0.72279835,1.047698,0.87775356,0.8023409,1.2743399,1.9815407,1.2723843,1.1486226
1147,9.898575,5.195238,2.0953398,0.5324511,0.5933548,0.9714533,0.5607798,18.267586,1.6498163,0.372849,4.8100486,0.59988976,2.4336843,1.0195283,1.2824026,1.6016814,1.2902085,4.4476886,1.9512525
1148,5.6194396,7.8776503,2.2124376,0.5857023,0.586239,0.94190866,0.4576573,20.683125,1.7836223,0.4408032,6.5889697,0.5378298,3.248937,0.976158,1.181806,1.5063404,1.2629708,4.705857,1.4971532
1149,3.2739549,9.45217,1.904535,0.6369659,0.6336399,0.9479722,0.49549037,12.077119,2.0624428,0.49049452,4.568282,0.53149176,2.6405754,1.0626593,0.8297399,1.2867278,1.4047877,2.6130905,1.1502607
1151,1.9661175,7.6354218,0.68753535,0.72809637,0.8758178,2.1507404,1.6560335,1.6704229,3.1819005,2.2023728,12.501032,0.8526087,3.34007,8.36373,0.8905249,0.69649774,1.5125036,0.55544865,0.34327772
1152,1.9553871,12.667074,0.4866612,0.71054703,0.6100143,5.1545067,1.7095443,1.767535,2.638955,0.79377997,14.045889,0.80840784,6.593142,21.253147,0.5686688,0.75262153,1.633836,0.53343284,0.39962256
1153,1.8989624,7.1052685,0.49313807,0.6388583,0.59622025,5.062215,2.9373107,1.555296,2.7137504,0.9510128,4.597299,1.4941523,28.664127,34.326294,0.5233436,0.73983735,1.3525782,0.5370643,0.37413484
1154,1.8728588,9.056496,0.4269815,0.6893931,0.6347958,5.7045665,5.177444,1.5975037,2.7074747,1.0984523,2.4766026,1.2816815,143.54665,3.4308383,0.7535495,0.64768016,1.2363472,0.59293306,0.4047583
1155,1.8757458,4.530059,0.42005265,0.6811378,0.7789664,5.0539494,9.29191,1.2843735,2.8192854,2.2283514,0.9338782,1.2999655,126.18553,2.1924057,0.60796607,0.69758826,1.182219,0.52957165,0.40583545
1156,1.7217803,3.8822627,0.3384284,0.91332704,1.0965507,6.832095,7.6288333,0.9898144,3.6599493,3.9680262,1.2541844,1.2435802,102.97033,1.856252,0.7506824,0.67929465,1.2165706,0.7115003,0.42407238
1157,1.6923908,4.6033993,0.36330813,0.88774633,1.0667095,9.900614,5.6214075,1.0502062,3.3317351,6.5727196,2.9946206,1.2120289,46.964363,1.8495458,0.77148867,0.78191024,1.2412763,0.8578962,0.46240932
1158,1.7051833,4.964331,0.32687595,1.166012,1.1314095,11.39518,4.4773064,1.0519912,3.8586745,5.6497984,25.777363,0.92077917,4.0938287,1.1554724,0.79710627,1.198845,1.4330888,1.6395866,0.95435643
1159,1.4592997,4.0166473,0.2836552,1.7650473,2.7075942,6.467874,2.4970982,0.8792646,12.674841,3.8386788,21.560682,1.066173,1.5601641,0.91090184,0.68236136,2.3071148,1.2653887,1.2848554,1.7587156
1160,1.3030269,2.7534695,0.26002723,1.6446606,4.7068768,5.84729,1.7743824,0.80363774,13.072729,2.9070132,14.304358,1.2180582,1.3951975,0.72048026,0.74555576,2.015991,1.2490954,3.0594058,1.1188384
1161,1.547703,1.997546,0.28293535,2.0674005,8.211594,4.363778,1.4847442,0.6998671,17.78534,1.1215631,8.625693,1.1561282,2.0839667,0.8765349,0.5904167,1.3168038,1.1086972,1.7146897,0.7917041
1162,1.361794,1.7420888,0.2441549,2.682795,10.62274,3.5100794,1.8624272,0.6546198,15.957487,1.0518465,6.444012,1.1915841,2.3141506,0.9530239,0.47362974,1.1937028,0.98027873,1.4064822,0.6018485
1163,1.3314571,1.7887993,0.22490373,2.1816194,6.0179596,10.764979,1.7966042,0.61640567,16.00798,0.94166315,6.9410734,1.289898,1.5695502,0.83792853,0.65729123,1.4656128,1.2800738,2.6534057,0.734552
1164,1.5171385,1.8461564,0.24025396,2.2152338,4.1664166,17.557156,1.610326,0.6266631,16.56929,0.99328285,5.6798816,1.2944646,2.1438005,0.97526526,0.5248605,1.002973,1.0173697,1.2936989,0.4297027
1165,1.2779248,2.2379322,0.22898704,1.9742599,8.470211,7.7375817,1.7693098,0.63817203,15.409485,1.1493933,2.2939456,0.9048322,3.4688077,0.93175256,0.5170957,0.5292157,1.173873,0.66167355,0.36554247
1166,1.5874112,2.3803647,0.2782194,3.9425433,5.137845,2.6963298,1.2366645,0.677583,14.893549,1.4613687,2.558203,0.65716326,2.7475405,0.603017,1.612657,0.5332709,1.6073565,0.804333,0.48266038
1167,2.056146,2.0422497,0.41305053,2.7199607,3.5210624,1.2535831,0.86106604,0.7746254,14.769983,2.0701537,2.236692,0.6164868,1.8146521,0.6760841,2.4262643,0.5995689,2.2930503,0.9510211,1.5372204
1168,2.5858254,1.3492322,0.56487286,3.2210946,1.7966924,1.4397001,0.87577856,1.3220637,11.943799,4.526043,1.0094062,0.6245066,0.8971134,0.86537343,2.3662589,0.89777094,8.861429,0.77901876,5.6500587
1169,2.7187228,1.6017973,0.5565489,2.7550225,1.9357979,1.3821707,1.0526996,1.0245713,16.941156,4.417219,0.94768816,0.6431046,0.79168004,0.9964068,1.6497993,1.0175713,9.22922,0.6469175,8.688998
1170,1.669113,1.3475605,0.33009243,3.343759,4.1246524,1.7194897,1.351227,0.880497,18.554789,3.1519094,0.97107065,1.0807993,2.7050521,1.3115916,4.783186,0.6142455,2.0046573,1.3953441,1.4408276
1171,1.5081587,1.156086,0.37602144,2.4368355,6.9285455,2.4445813,1.107231,0.7449704,36.245056,1.6830918,1.1425111,1.3736453,4.6177015,1.3535392,9.403473,0.46531454,1.640901,3.3669207,0.43037513
1172,1.605928,0.96702844,0.4999406,2.134601,8.220601,1.4480228,0.83648765,1.0288273,83.58008,1.3271375,0.87606114,1.1004406,5.6028924,2.591801,11.220212,0.43628722,2.9890988,13.022478,0.31329218
1173,2.0385032,0.8518532,0.7890583,2.0789104,7.970801,0.85108066,0.53033054,1.426867,71.75289,1.3115785,1.0123292,0.7783273,2.1609926,2.001298,5.2795453,0.5811835,3.558711,11.448813,1.7919255
1174,1.6166909,0.83966386,0.5551985,1.8094354,10.270435,1.1828632,0.7971623,1.1959335,94.748795,1.2348875,1.4890109,0.90285444,3.2341986,1.8793697,3.255858,0.7315364,2.110348,9.006291,0.82856935
1175,1.5330378,0.9132444,0.36023185,1.5832359,12.2917595,1.2962573,0.95620334,1.2204509,81.88286,1.4645098,1.2260897,0.7629923,1.9527013,1.1028048,1.5984066,0.69066024,1.5400842,3.459383,0.9320078
1176,1.5123394,0.7045494,0.34344587,1.386908,13.480465,1.6330725,1.5187286,1.0397041,105.310135,1.5667785,2.0891318,1.1655681,4.74112,1.7933816,0.81174743,0.5669124,1.3529737,2.9869514,0.38026884
1177,1.4709716,0.60988945,0.2946117,1.4484626,14.535499,1.4795277,3.7249143,1.0176275,117.59758,1.6645817,1.392925,1.3684672,3.48845,4.0809455,0.63703614,0.45349354,1.322792,1.1408843,0.35622767
1178,2.0521808,1.015331,0.60822946,6.5392065,1.0802991,3.9332383,1.9275713,1.568067,5.55262,1.8285177,7.463807,1.4068992,14.58052,3.7123103,0.92280996,0.42983726,0.9867534,0.5451656,0.33429056
1179,2.6827822,1.1362591,0.73751813,3.8057604,0.8110975,2.950925,1.9875338,2.3999038,3.4922094,3.4038,14.294754,0.9016546,12.5593195,1.367589,1.4998314,0.50581354,1.3695683,0.7099117,1.8944075
1180,9.996321,2.2835612,1.7296615,0.62187135,0.6748577,0.8426719,0.83187914,2.722478,2.1965935,1.4736677,1.0356796,0.85331786,0.8158224,0.92609,1.5374552,0.95486224,2.891039,0.8143842,4.678857
1181,11.005706,2.122256,2.2471714,0.49538845,0.65697944,0.6262897,0.61113966,3.407505,1.9131888,1.2106721,1.1067998,0.9706523,0.8709979,0.8277921,1.3021815,1.1705061,2.219514,0.9229813,5.1980705
1182,12.3349285,1.683948,1.7989925,0.43398148,0.5983994,0.562207,0.54045045,3.1836762,1.6066179,0.42143416,0.92442757,1.186307,0.92051876,0.90332437,1.1137564,1.5428226,2.0943255,1.3827031,4.5778723
1183,21.74503,1.4321953,1.3012649,0.44380087,0.55365837,0.5545029,0.56739324,3.1150503,1.4823697,0.35012347,0.7050193,1.084596,0.8834887,0.7326749,1.3111717,1.0556253,2.294035,1.2236354,4.1067967
1184,25.48681,1.5883901,1.486089,0.42914492,0.520942,0.5513097,0.46982455,3.3711684,1.365875,0.2831848,0.5739312,1.0081576,0.80907965,0.6975449,0.983169,0.8843097,2.2669883,1.0749063,4.0391183
1185,39.563175,1.3466561,1.6140444,0.44068202,0.52003837,0.5367489,0.42527014,3.2828727,1.4947045,0.412329,0.5654125,0.99519026,0.8944448,0.77821785,1.0182271,0.7934892,2.1363716,1.5877897,1.28685
1186,49.689533,1.6832362,1.4569874,0.44186115,0.56461895,0.5905465,0.44344413,2.9212418,1.3871597,0.31984267,0.6529182,0.7682538,0.8764132,0.79210925,1.508082,0.62071854,2.9329355,0.74916834,0.84172535
1187,46.46711,1.7635169,1.3998485,0.45101577,0.55464506,0.5931369,0.48386678,3.1903229,1.488863,0.35397196,0.6541894,0.79485863,0.81521404,0.81546295,1.1176947,0.69154364,3.185235,0.69326764,0.8866555
1188,56.981644,2.0143914,1.4275765,0.4151259,0.51775634,0.62363374,0.46934983,3.4629653,1.3090721,0.28756797,0.5550464,0.685374,0.72667426,0.724532,1.3572854,0.61931175,4.464306,0.60462403,0.87691236
1189,56.953026,1.9040279,1.4165398,0.4465906,0.556363,0.6558581,0.58327746,3.7301316,1.2631114,0.29268566,0.6103677,0.70413303,0.78475124,0.7778107,0.594727,0.7048006,3.5354407,0.5591661,0.9424141
1190,58.13413,1.9151092,1.6059084,0.4288641,0.5530994,0.6483928,0.5140639,3.660345,1.3029946,0.30283234,0.5886757,0.6537259,0.7688795,0.6778327,0.98314804,0.64124745,3.900478,0.6183474,1.1685727
1191,49.12524,1.542294,1.7610179,0.4188012,0.4762799,0.67647135,0.4934531,3.278246,1.3094952,0.2959379,0.4497047,0.53717035,0.6624405,0.5800456,1.1987255,0.6408805,6.3770995,0.55422837,1.4044027
1192,16.74086,1.3162966,1.0503981,0.596555,0.63477457,0.6065804,0.6643795,2.9856625,1.6199423,0.8790031,0.53521657,0.5175926,0.65824604,0.5316836,2.8403003,0.53635406,15.87797,0.54198366,1.1725228
1193,18.39088,0.9686651,0.98211914,0.6381448,0.68430245,0.6535098,0.97682595,2.7334557,1.8568311,1.6085215,0.7054067,0.5707338,0.7885032,0.7116827,1.8583724,0.56627125,21.19178,0.7596742,0.8435856
1194,12.229891,0.9888235,0.88559216,1.0067548,0.7114215,0.5952159,1.2193849,1.9660835,3.033105,3.2211692,0.704762,0.5520312,0.64216185,0.6220577,1.8105526,0.7761653,23.79676,1.5467688,2.2298746
1195,9.582381,0.735258,0.6450707,1.6356711,0.8502195,0.54445684,0.7131125,1.5143378,5.7079697,2.1425898,0.6425548,0.55198777,0.6638694,0.551997,2.65385,0.71083033,20.73759,1.7017329,1.5944911
1196,9.830175,1.3270066,0.610373,2.8739214,0.8282069,0.63674533,0.9588517,1.3087214,6.6143894,2.0914721,0.68341285,0.52073085,0.61117756,0.4560102,2.6761076,0.6138799,7.547012,1.5347874,1.2040454
1197,10.4693985,1.3603107,0.61034465,2.8436387,0.8171345,0.64028597,0.9205853,1.5529819,5.3892584,2.79119,0.58850664,0.48085472,0.5159533,0.4173108,2.6944177,0.5945565,7.495501,1.193201,1.1875781
1198,9.224403,1.6724505,0.63854086,2.4888163,0.6448338,0.8765805,1.4403706,1.6078211,4.9007998,3.0077903,2.8152213,0.50101155,0.7734954,0.5261686,6.745195,0.55691504,2.6570978,0.5991906,0.96396875
1199,9.35049,1.7357199,0.6531558,2.079319,0.6084518,0.93256485,1.3575017,2.1769,2.9527955,3.4203548,4.4160886,0.6622255,1.8159815,0.7210453,11.955269,0.5639056,2.095258,0.57975924,0.72466916
1200,12.889509,1.0670223,1.0604824,1.1183915,0.66368103,0.66023123,0.9278119,2.754208,2.2015991,2.4552693,1.5676425,0.41866845,0.6595886,0.47164354,6.4105024,0.536153,3.8184693,0.51429653,0.882648
1201,13.928394,1.175287,1.1177418,0.99150246,0.6113583,0.6818157,0.9513699,3.8541875,1.643817,1.1203688,1.4045663,0.4445433,0.7869148,0.50350755,6.282716,0.53313607,4.4571576,0.54144865,0.8820707
