,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
Polr3b,-0.1543274,-0.14002737,0.022864277,0.0978742,0.00057942374,0.05619434,0.013137196,-0.013470167,-0.41240337,0.013373964,0.005879764,-0.0053447112,-0.07280615,0.04000334,0.05809268,-0.06593262,0.00012972021,-0.05710184,-0.25205064
Ric8b,-1.0046979,-0.5874508,-0.6715266,-0.19666095,1.6449909,-0.84009117,-0.61201996,-0.7688087,0.9655242,0.6078354,-1.3458539,1.1802171,-1.0563805,-0.44946572,-0.30948272,0.7527585,-0.06830274,-0.4172803,-1.3135284
Hsp90b1,0.3983083,0.022353433,0.0013734553,0.02320049,-0.18219793,0.12154605,-0.021569766,-0.025026936,-0.01004851,-0.3767912,0.05958823,-0.020758945,-0.05749165,-0.011213281,-0.04430649,0.066054285,0.11066995,-0.0054497304,0.3018268
Utp20,-0.058756128,-0.11125066,-0.0004425759,0.012762523,0.18401167,-0.45738134,-0.0033395381,-0.0035417087,0.0047499724,-0.008533331,-0.03753466,0.040054325,-0.03573224,-0.021248525,0.08093224,0.004847589,-0.008535841,-0.32414842,-0.6332457
Ano4,-1.0028389,0.444073,0.14492269,-0.91933614,-1.4942627,1.2629766,0.2741823,-0.3791728,-0.13001755,-0.8244524,-0.4696545,-0.91134465,-0.65604407,0.80806905,-0.7461408,-0.7671938,0.33565453,1.2949373,-1.353208
Scyl2,-0.13359435,0.011170722,0.22790323,-0.27263847,-0.32593784,-0.6822781,0.121388584,0.39873043,-0.35204348,-0.3856724,0.3202463,-0.4742719,0.5440344,0.2344539,-0.10030287,-0.5449942,0.09746414,-0.548449,-1.3003188
Actr6,-0.12743269,0.033357173,-0.0012991569,0.033779897,0.03767673,0.019778898,-0.0122424,-0.023923209,-0.0572252,0.008581144,-0.0070071598,-0.016267136,-0.010222497,-0.016916726,-0.014926841,0.007981626,0.068045996,-0.005492526,-0.20798941
Uhrf1bp1l,-0.030657899,0.40626052,0.07511756,-0.84152865,-0.41033328,-0.59312713,0.092530295,0.100700974,0.0080641005,-0.48531288,0.02226442,0.028240915,0.15356264,0.43010098,-0.7666979,-0.022402659,-0.01707282,-0.4679914,-0.14603196
Apaf1,-0.029891757,-0.3195338,-0.2699836,0.50491166,0.32002544,-0.34375802,-0.117615886,-0.12918173,0.23939374,0.36288127,0.025174564,-0.54236746,-0.51013035,-0.67523646,0.8893599,0.34873748,-0.19116975,-0.9123534,-0.28003493
Gm872,0.05045594,-0.31583923,-0.71854335,0.65522975,0.71288764,-0.8390423,-0.29977533,0.5229661,0.016971579,-0.6490082,-0.8218429,0.1039037,0.4751839,-0.8372467,1.5264062,-0.5611057,-0.1173901,-1.2072693,-1.114188
Lta4h,-0.36658716,-0.89045954,-0.07513653,0.22164428,0.050479606,0.14614339,0.0055517876,0.040012836,-0.004256232,-0.01583109,-0.32725215,-0.017706923,-0.042530112,-0.06843446,0.11381107,-0.1054415,0.074754536,-0.20651533,0.5709306
Snrpf,0.26358613,-0.013795066,-0.45168754,0.58264726,-0.5446723,0.4942028,-0.14285022,-0.059747797,-0.0027208084,-0.25809106,-0.1576361,0.045951404,-0.13466147,-0.5271963,0.4211974,0.021885537,-0.09766734,0.09525065,0.8892183
Metap2,0.2904024,0.040206373,-0.13652584,0.43073788,-0.1773674,0.4706924,-0.13259394,-0.08057692,0.025381077,-0.07902149,-0.26603276,-0.026206927,0.059097264,-0.1739143,0.06990945,-0.065108605,0.54452294,0.20678052,0.72464466
Nr2c1,-0.01742694,-1.2325094,-0.23378272,0.479576,0.42545727,0.21978058,-0.04221268,0.001941374,0.041896902,-0.11597949,-0.37077177,0.086178325,-0.0535507,-0.89716697,0.1081918,-0.09711017,0.71059495,-0.46695372,-0.8521429
Ccdc41,-0.11170421,0.052587733,-0.047190405,-0.01668326,-0.13325611,-0.6945344,0.00812374,0.04402606,0.04364961,0.019312667,-0.23642069,-0.032779213,0.18278837,0.08649977,0.10459525,-0.055287804,-0.24023028,-0.40315422,-0.2979241
Plxnc1,0.095871836,-0.43472794,-0.56909674,0.71271473,0.040231973,-0.82561374,0.046552245,0.6408025,-0.81156594,0.63261986,0.3877082,-1.5935673,-0.037364945,-1.2433918,0.67658323,-0.48623452,0.8625893,-0.8780639,-0.17399092
Mrpl42,-0.11334028,0.18309654,-0.006862812,0.065663576,0.0001680702,0.46437612,-0.012224931,-0.014551476,0.018936807,0.008070716,-0.045414936,0.0123041645,0.01091637,-0.012644107,-0.09506385,-0.16266067,-0.045851804,-0.035652354,-0.48870498
Eea1,-0.00069526583,0.04057381,0.11363568,0.3648415,-0.20271012,-0.1972871,0.0006603478,-0.045162365,-0.05767382,-0.019317783,0.036998823,-0.40622127,-0.018502455,-0.02858602,0.21209387,0.00062505825,0.08168783,-0.0014752771,-0.09866422
Atp2b1,0.36383596,0.17864211,-0.2793161,-0.09291965,0.15699853,-0.71246296,-0.44233105,-0.31886292,0.40983096,0.08689867,-0.025998686,0.16840097,-0.44344747,-0.17429608,-0.72956383,0.79705095,-0.19930078,-0.4825484,0.60597354
Cep290,-0.010546361,-0.12796947,0.13739285,-0.13928653,0.29395208,-0.4596432,0.06191551,-0.08908968,-0.889771,0.06563705,-0.17590296,-0.5542437,0.23427157,-0.06913964,0.5162249,-0.75004566,0.60018337,-1.3176187,-0.80020565
X4930430F08Rik,-0.3145942,-0.12218332,0.023473525,-0.43383303,-0.104662195,0.5676254,-0.0008351255,0.04629647,0.015075808,0.017536955,-0.026291028,0.048307016,0.0035916655,-0.024051799,-0.18445297,-0.12514767,-0.07724346,0.12032765,-0.653863
Lrriq1,0.33191344,0.2643557,0.19771612,0.68769985,-1.9356713,-0.58634526,0.2273788,0.86971545,-1.3776215,-1.5138661,0.5756114,-0.7311293,0.1814569,-0.24823223,1.2194475,-1.1364206,0.3054083,-0.9078898,-0.58769864
Mettl25,-0.25970143,0.04149734,-0.032705132,-0.18353547,-0.13443522,0.5283923,0.010866206,0.013938631,0.015465998,-0.008861695,0.0053313407,-0.015917726,0.3216972,0.074564755,-0.1739634,-0.15889686,0.066512145,0.057463758,-0.8601915
Ccdc59,-0.066694036,-0.1942177,-0.021610444,-0.012821838,0.07501979,0.32468566,-0.019622855,-0.017613055,0.04270608,0.030234847,-0.08828464,-0.10325136,-0.011169449,-0.2991641,0.15909393,0.06842048,-0.32002053,0.06999095,0.757107
Ppfia2,0.38701397,0.480292,-0.22404076,-0.12743229,-0.04075606,-1.2764248,0.15028979,0.54970354,-0.7249465,0.1821751,0.040477317,-0.8455497,0.63654584,-0.1448508,-0.83143795,-0.22660828,0.53890353,-0.8929153,0.20983948
Lin7a,0.53741,0.8374861,-0.82049537,-0.24287707,0.27951354,-1.6136094,-0.16079122,0.35851306,-0.4784715,0.84467757,-0.17336515,-0.8628546,0.6462938,-0.026594115,-0.17330629,-0.51249003,0.4580066,-1.3277944,-0.22880496
Ppp1r12a,-0.08589886,-0.048162345,-0.104874425,0.39047164,0.015212825,-0.260282,-0.0023384327,0.06951677,-0.032902338,-0.06694177,0.04396957,0.012331918,-0.015289743,-0.24682043,0.033420112,-0.0027892764,-0.0062850444,-0.33156416,0.30949533
Syt1,0.69572324,0.5218867,-0.12836723,0.12267906,-0.3368926,-0.70138556,-0.20605342,-0.16304296,0.004391719,0.16134742,0.2467809,-0.4553537,-0.05750514,0.004406418,-0.8109888,0.4362757,0.10615707,-0.60079885,1.0111393
Zdhhc17,-0.04300854,-0.025175143,0.013951918,-0.13877028,0.14669769,-0.20977661,-0.0005747007,-0.0036302796,-0.012789245,0.013022692,5.458263e-05,-0.019917332,0.0008548976,0.0031379305,0.052142166,-0.070221245,0.08307651,-0.2050762,-0.33858654
Osbpl8,-0.33023053,-0.42605948,-0.39556494,-0.46524835,1.3216258,-0.80773395,-0.25867206,-0.14033948,0.58906376,0.54740405,-1.0531999,0.8691221,-0.30054614,-0.070530355,-0.4480004,0.6979364,-0.32600918,-0.15398447,-0.517321
Nap1l1,-0.13540675,0.081208035,-0.15338656,-0.14164211,0.08617539,-0.2223839,-0.028744211,0.030440852,0.06279645,-0.0042728973,-0.2751294,0.030844837,0.094501115,0.050591554,-0.0029352193,0.01130876,-0.010147841,-0.31003088,0.007839689
Krr1,0.4010417,0.5205864,-0.1875066,-0.051326595,-0.6093857,-0.7389486,-0.009885631,0.037347466,0.021069042,-0.14298995,-0.11415921,-0.08118519,0.03978768,0.22616357,0.17906746,0.039002784,-0.13098435,-0.3186166,0.09311588
Tbc1d15,-0.4855941,0.022263842,-0.025611477,-0.41424796,0.22776994,0.0069160424,-0.010477665,0.0032842746,0.020154957,-0.0067079295,-0.11028857,0.19971849,0.05858382,0.025109252,0.15320098,-0.07596748,-0.6552571,0.078679875,-0.4203537
Ptprr,0.023520147,-1.1350539,-0.03138323,-0.5016025,0.42720583,-0.37091735,0.03606304,0.1322533,-0.16320923,0.03569955,0.507441,-0.5211707,-0.10470874,-0.6475038,0.2252202,-0.38860446,-0.0109935645,-0.9924225,-0.46380597
Ptprb,-0.84265864,0.13831441,-0.84930515,1.7909602,-2.0404859,0.16010265,-0.91272664,-1.1419475,0.30697578,-0.022400973,-0.43403694,-0.26675057,-0.039549183,-0.32937804,-0.6034213,0.19008753,-0.5796549,0.21430646,0.5091768
Rab3ip,-0.153967,-0.2037742,0.72266835,-1.0301154,0.4577486,-0.9337539,0.109609105,-0.09931164,-0.17478047,0.02195884,0.35471997,-0.017652726,-0.30556133,-0.15118563,-0.6143284,-0.2200756,-0.2732532,-0.17421639,-0.26315206
Cct2,0.012007348,-0.032027908,0.0034341468,-0.07984513,-0.037400197,0.4290777,-0.007409224,-0.02310237,0.006339352,-0.004184842,-0.013422292,-0.070298746,-0.06151881,-0.062475454,0.032446925,0.0070169554,-0.0027620913,0.007939739,0.74974644
Frs2,-0.20192981,0.136152,-0.01223865,-0.03475648,-0.28266984,0.45850724,-0.014398475,0.045462724,0.09133503,-0.15069056,-0.0058545833,0.3085182,0.004358414,-0.011656605,-0.1390533,-0.17232578,-0.67053866,-0.23872705,-0.23092477
Yeats4,0.12437926,0.112231046,0.120595865,-0.24937966,-1.1131939,-0.28296944,0.020475212,0.061732024,0.0032492601,-0.018039795,0.19213252,-0.2579369,-0.030216059,0.0021310777,-0.5185615,-0.018447457,-0.31854248,-0.61190295,0.49631172
Cpm,-0.35238928,-1.2271564,-1.0406178,-0.9721461,-2.5277452,2.015481,-1.3727795,-1.5177635,0.019888403,-0.6439875,-0.6723686,-1.1174821,-0.87143236,-1.1225303,-0.8431269,-1.2006009,-0.6494569,1.866802,-0.57652646
Nup107,-0.050105166,-0.29163313,-0.027272118,-0.33214945,0.32113093,-0.290764,-0.011841046,0.0043480303,-0.050499342,0.030873323,-0.01712552,0.004663247,-0.007409964,-0.08939016,-0.08709862,-0.0052764453,0.054111328,-0.16884293,0.20006363
Rap1b,0.11577192,-0.034561966,-0.008771113,-0.020444982,-0.2844299,-0.059955735,-6.321284e-05,0.058763146,-0.08408786,-0.076805614,0.043763522,0.02517681,0.010789743,-0.15846008,-0.18418108,-0.07704372,0.04909654,-0.2012551,0.24260983
Tmbim4,-0.8743829,-0.18925633,0.046748035,0.49817738,-0.3991419,0.9272471,-0.27675384,0.060352128,0.05378399,-0.100097,-0.5999107,0.064033724,-0.03080601,-0.77728426,-0.3937578,-0.3379989,-0.20090127,1.0320644,0.41305724
Llph,0.10892656,0.64007044,-0.016095104,-0.2930592,-0.4678495,0.40878534,-0.031139288,-0.022537934,-0.06329675,-0.010648182,-0.09844698,-0.0656159,0.18258591,0.059473824,-0.25280532,-0.41107395,-0.07334946,0.23333368,0.28232256
Tbc1d30,-0.26348767,0.89868766,-0.5340277,-1.8899343,-0.049909562,-0.6858954,0.5198048,0.6888276,-0.18054561,-0.48958087,-0.43836045,0.9340209,1.0538836,0.58708364,-1.1589551,-0.7971391,-0.9839887,-0.9661261,-0.8346903
Tbk1,-0.019771643,-0.24430166,-0.026837094,-0.04003786,0.37232652,-0.59231764,-0.010002433,-0.0074010543,0.021695463,-0.00992231,-0.01510192,0.08900296,-0.0019697805,-0.15110876,0.03372738,0.017196821,0.0027645444,-0.75605255,0.076509915
Srgap1,-0.7353743,-2.0945032,-1.5314252,-0.29305738,2.028437,-0.13420597,-1.4303743,-1.7005724,1.2825397,-0.24563524,-0.54976,1.4262291,-2.0077384,-1.4551225,-0.51337844,1.0831016,0.7506422,-0.5588604,-0.8958587
Usp15,-0.15691493,-0.111040555,0.052631926,-0.11390309,-0.0063133957,-0.28255036,0.027431086,0.0015737718,-0.02671455,-0.007980527,-0.06314483,0.006029785,0.039844904,0.0024053126,-0.020369658,-0.14095677,-0.010376686,-0.06992747,0.3304175
Fam19a2,0.20014462,1.3605232,-1.5073503,-0.932661,-1.148954,-0.9776763,-0.07266522,1.2409551,-1.0242226,0.206141,-0.36513358,-0.8703799,1.5413939,-0.8517151,-0.89162934,-0.5377175,0.052335355,-0.615968,-0.34004083
Os9,0.19685613,-0.0539881,-0.031340413,0.27456543,-0.49756086,-0.04532165,0.0012186528,0.016558556,-0.0749466,-0.096079685,0.18498112,-0.07219041,-0.08302747,0.023341395,-0.11769491,-0.024177432,0.23301572,-0.89687246,0.47766587
Pip4k2c,0.123440005,0.38839367,0.4851118,0.07367433,-1.6215746,-0.53348494,0.2531216,0.6862925,-0.73241514,-0.49809507,0.61784923,-0.5460048,0.6796736,0.49114415,-0.8806336,-0.78050655,-1.0005221,-0.40918335,-0.4133571
Mars,-0.1783319,-0.35186046,0.060326245,-0.9225516,-0.06588205,0.12146232,0.047295064,0.037413802,-0.1704273,-0.050494548,0.07146273,-0.011354222,-0.011231311,0.0476438,0.018371545,-0.095023386,0.0644881,-0.26637605,-0.3436341
R3hdm2,0.17147094,0.5743448,0.38068753,-0.38045084,-0.7349831,-0.8085402,0.18907413,0.050601568,-0.1917419,-0.6405058,0.11379227,-0.14067721,0.46800217,0.45002657,-0.6002165,-0.16830686,-0.49611562,-0.5476442,0.4880626
Naca,-0.05250213,-0.094663806,-0.052616987,0.40294087,-0.0488975,0.42940322,-0.047866553,-0.01573725,0.020677773,-0.07457213,-0.060434528,-0.02040069,0.02479593,-0.031022789,0.107000776,-0.042553976,0.027652513,0.46613297,0.23527308
Cnpy2,-0.006393753,0.08616669,-0.016284956,0.015020212,0.025243685,0.64886457,-0.07107671,-0.0656838,-0.63084674,-0.02663772,-0.03447417,-0.1983445,-0.38480234,-0.2779613,0.599174,0.17106806,-0.0052471147,0.40082017,0.08598466
Cs,0.101057835,0.074649304,-0.020607617,-0.04357316,-0.99070525,-0.15205336,0.05215483,0.053468607,-0.016072953,-0.26128465,0.010642197,-0.0770663,0.08955205,0.1706464,-0.11839706,-0.08012877,-0.026711993,-0.11274147,-0.53321666
Smarcc2,0.14861241,0.37841833,0.00085402245,0.12507531,-0.41663057,-0.30334452,0.013095742,0.014510953,-0.15152404,-0.15926169,0.09433263,-0.09618962,0.059492506,0.028461007,-0.055571754,-0.55027723,-0.016302526,-0.39917248,0.48832998
Myl6,0.09649242,0.11622077,-0.0824601,0.6130491,-0.6223216,0.5394984,-0.106418654,-0.086232975,-0.02462898,-0.41042432,0.22325188,0.013254788,0.06929928,0.08339691,-0.6546035,0.3622709,-0.5047781,0.19113082,0.69517916
Pa2g4,-0.7050509,-0.0018368624,0.09357666,-0.051544815,-0.33213854,0.44606057,-0.0027180687,0.04408993,-0.11950542,-0.0052443175,-0.06076067,-0.09271256,0.34715816,-0.17701817,0.09716679,-0.0972436,-0.0028883063,0.20452666,-0.27624735
Erbb3,-1.8960268,-1.2790036,-1.6760143,-1.2685084,-2.4476771,2.2733533,-1.721543,-1.5876895,-0.5184698,-1.0759212,-1.564344,-1.0850694,-0.8603217,-1.1257087,-0.67001027,-1.0186083,-0.83096576,2.3778982,-1.2643492
Cd63,-1.6717328,-0.90390986,-1.041855,1.6127353,-0.9964988,1.2225829,-0.9979214,-1.0430676,-0.053070385,-0.43928766,-1.2112228,-0.68747014,-1.0853864,-1.010143,1.2894258,-1.1619279,0.4841615,0.542417,-0.08948426
Eif4enif1,-0.0507757,-0.004996192,0.020615675,-0.098886386,0.12872024,-0.9366785,0.014695305,-0.0075772665,-0.03757448,0.03730373,-0.11651159,0.015865304,0.0188141,-0.060012203,-0.017983476,-0.022555403,0.00053175614,-0.8306755,0.2816168
Drg1,0.010511725,-0.16197509,0.09200399,-0.41671792,-0.22757022,-0.7308728,0.033835296,0.07123548,-0.15503645,-0.015591182,0.098300144,0.046458025,0.4089663,-0.13111755,-0.80991536,-0.16585748,-0.09735098,-0.26783037,0.0035321852
Selm,-0.33250016,-0.3893925,-0.020095669,0.18693608,0.025388643,0.61731565,-0.0848492,-0.19112016,0.48411003,0.022696378,-0.25962886,0.123548284,-0.1800483,0.16468911,-0.19010006,0.2347876,-0.18816006,0.109162584,-0.9041749
Pes1,-0.13627182,-0.2554661,0.031677395,0.14235614,-0.07210255,0.16242798,-0.015168113,-0.07328963,0.031452127,-0.021025196,0.042448174,0.0854786,-0.16396978,-0.2717499,0.03998331,-0.07481687,-0.08706016,0.5694208,-0.34418234
Ascc2,-0.16583,-0.12676768,-0.013705797,-0.12517068,0.46059126,-0.9487896,-0.014963919,-0.0063341623,-0.0646785,0.10150444,-0.051773645,0.00282149,0.022493988,-0.51122856,0.10783674,-0.040989943,0.20736848,-0.6376283,0.2829329
Nf2,-0.019600943,0.001281854,-0.045096137,0.0812664,-0.0018692594,0.22620091,-0.009136751,-0.008790244,-0.014876081,0.0020454796,-0.004023049,-0.020944118,0.030297244,-0.014111905,-0.14634033,-0.039058764,-0.049127165,0.5771429,-0.0027856855
Nipsnap1,-0.09043105,0.41800633,0.068567656,-0.5681985,-0.101346135,-1.1066704,0.039304417,0.028285917,-0.0010343828,-0.038079087,-0.29859784,-0.057968557,-0.06176386,0.5421675,-0.18106729,-0.04229827,0.10989814,-0.4316124,-0.39288086
Thoc5,0.0163667,-0.42545697,-0.009578891,-0.1707004,0.09085993,-0.15399024,0.016118167,0.0316264,-0.24846756,-0.015582218,0.019458786,-0.0039226315,0.049060762,0.030266356,0.06947587,-0.3114776,0.05628693,-0.5045504,-0.13014163
Nefh,0.26802346,1.5530871,-0.29630062,-0.46624455,-2.0187192,-1.5939075,0.55128217,0.35969612,-1.1175091,-1.4544877,-0.5909408,-0.664791,0.67720234,1.6791263,-1.4471847,-0.639299,0.33057094,-1.083021,0.19327271
Dbnl,-0.030017791,0.13873348,-0.00349976,0.54880613,-0.48948103,0.3768377,-0.007379903,-0.0040872702,-0.0760939,-0.04138033,0.0056160255,-0.042358432,-0.08581554,0.043048106,-0.028257992,-0.0334612,-0.18471238,0.52265406,0.19812118
Ykt6,-0.09880832,0.61934584,0.028519392,-0.07780315,-0.97493494,0.29488713,0.07531402,-0.012763034,-0.12528163,-0.36014938,0.05418683,-0.053017404,0.20644951,0.37121093,-0.7766836,-0.14715022,-0.29484656,0.27270368,-1.0424557
H2afv,-0.31392667,-0.8646105,-1.1758887,0.37215018,0.0013671666,1.0651065,-0.81434304,-0.5636894,0.8690819,0.4371873,-0.66207165,-0.05395315,-0.64438945,-1.2359096,1.1941409,0.13416897,-0.24414332,0.26997894,-0.2693669
Tbrg4,0.39416713,-0.23696283,0.24069983,-0.75940555,0.06791902,-0.93761784,0.07284446,-0.100169025,-0.032502595,-0.13461538,0.3259305,-0.09682121,-0.18432169,-0.038558647,-0.31163836,-0.8069513,0.43590993,-0.34115162,-0.24295405
Adcy1,0.50366837,0.8297353,0.43720844,0.0063225282,-1.5041447,-0.9860711,0.09957952,-0.12624563,-0.38909784,-0.8302383,0.2163868,-0.0767381,0.100647226,0.6362748,-1.7230287,-0.4224131,-0.9208427,-0.82369703,1.0566329
Tns3,-0.2165966,-0.85948396,-0.85757583,0.6392145,-1.2260233,1.5258708,-1.3597008,-1.5816547,0.28070086,0.18793392,-0.5045721,-1.0348656,-1.6118138,-0.89784706,0.33854863,-0.15951383,-0.8046726,0.9766334,0.70860356
Grb10,0.41327396,-0.58612764,-0.5568572,0.60426086,0.79231733,-1.575695,-0.16439079,-0.11480024,-0.004183698,0.17100157,0.38523743,0.09753705,-0.35743573,-1.4089328,0.07704422,-0.9544294,0.9915109,-1.3087932,-0.40922183
Cobl,0.10347422,0.5014682,0.2742005,-1.3773019,-0.08226188,-1.3171304,0.0596444,0.38041237,0.084560595,-0.4827943,0.8232469,0.67728,0.42329875,-0.009452028,-1.2947156,0.21261576,-2.0095048,-0.8833639,-1.0601649
Vstm2a,0.6681868,0.30681428,-0.2906346,-0.33648401,0.096502766,-1.2281488,0.5260621,0.14500093,-0.6360785,0.010828225,0.30625445,-1.0882925,-0.12102198,0.096718624,-0.39871225,-0.7215315,0.9280097,-0.9415067,0.13261025
Sec61g,-0.13838013,-0.867369,0.0619829,0.57703173,-0.01987642,0.54883766,0.007947896,-0.101116516,-0.18903945,0.036443513,-0.09090885,-0.109437026,-0.24292949,0.033844694,0.30386487,-0.2771987,0.16010332,0.083477974,-0.2823993
Egfr,-0.43065658,-0.8399014,-0.7582442,1.4198653,-1.0453116,0.51435685,-0.7683698,-0.50037587,0.5356192,-0.37142065,-1.060411,-0.46488547,-0.64495933,-0.72382575,1.6280171,0.23124798,0.16402605,-0.61911315,0.68783516
C1d,0.015803892,-0.071904086,0.019777616,-1.7082341,0.19429232,0.41751924,-0.028168358,-0.010787924,0.06373326,-0.014116654,-0.04102008,-0.023044433,-0.47507703,-0.058887266,-0.051471077,-0.068818,0.026896277,0.10233278,-0.29462537
Rab1,0.40141279,0.12560235,-0.0008717312,0.034249235,-0.27109477,0.11266344,0.09708195,-0.032344706,-0.7626887,-0.32707554,0.48237064,-0.00046059495,-0.043144703,0.39083794,-0.49274322,-0.15730582,-0.59319186,-0.46728566,-0.24965756
Lgalsl,0.08354114,-0.24873261,0.21277158,-0.3002323,-0.1392187,-0.65185905,0.09988248,0.07912883,-0.14928642,-0.030907042,-0.0769738,-0.104915194,0.008686156,0.73596317,-0.78234756,-0.31846687,0.045446597,-0.5721569,-0.20805691
Ugp2,-0.011461776,0.04888586,-0.0023603698,0.43114337,-0.72098875,0.7064997,-0.0024555025,-0.08051255,0.014700281,-0.23350862,-0.07844469,-0.08970349,-0.066492446,0.11415851,0.15617341,0.009886893,-0.0833054,0.6402339,0.077378355
Mdh1,0.08840508,0.2622484,0.060004335,-0.4696452,0.003107082,-0.60994345,0.025345327,0.00028794844,-0.063977316,0.05839212,-0.11282608,0.0066409037,0.010447659,0.49853083,-1.1023736,0.019765306,-0.5300599,-0.5365519,0.28076518
Ehbp1,0.13459776,0.005221975,0.026742313,-0.37531093,-0.10638295,-0.62507516,0.0838676,0.07205796,-0.34388202,-0.2947029,0.015636614,-1.1945891,0.36552975,0.010196406,-0.32078803,0.30205554,0.098601915,-0.645907,-0.66772854
Cct4,0.014586415,-0.38580498,0.014062891,-0.124707796,-0.04944927,0.40689334,-0.006327793,-0.012316318,0.0030545664,0.015808577,0.051525842,-0.06418224,-0.042433072,-0.038227018,-0.00448339,0.051123817,0.018643158,0.104694605,-0.39879075
Ahsa2,0.09555753,-0.51850444,0.06393675,0.7722421,-1.0776935,0.6262686,-0.051451672,0.07804586,-0.8360846,-0.15125681,-0.5948313,-0.67931175,0.023491448,-0.23224843,0.6691006,-0.7444299,0.84297824,0.20017499,-0.19002718
X0610010F05Rik,-0.14862192,0.10366676,0.2973287,-0.573738,-0.43963706,-0.69983333,0.23553874,0.18148884,-0.350609,-0.42101508,0.44445783,-0.024586111,0.07046772,0.18310028,0.15593268,-0.884324,0.12323345,-0.26866615,-0.8892878
X5730522E02Rik,-0.83732367,0.10660226,-0.11758768,-1.7078526,2.1369185,-1.8367473,0.15695377,0.43443805,-0.70796573,0.39783153,-0.958167,0.45253035,-0.19597697,-0.09382561,-0.5831077,0.38966188,0.5506969,-0.82065165,-0.3085908
Ccdc85a,0.20361355,0.27709827,-0.30615693,0.32390314,-0.97263896,-0.9737533,0.26879427,0.13563389,-0.33200422,-0.32629088,0.008056667,-0.18526313,0.3462992,0.3422685,0.017012557,-0.5180944,0.53608555,-1.1762214,-0.21642138
Pnpt1,-0.29751095,-0.7061939,0.18410604,-0.16096619,0.18973327,-0.24793224,0.044160306,-0.042600866,-0.36272645,0.073634274,0.20653516,-0.14593115,-0.107419655,0.17105603,0.124123126,-0.21475217,-0.061038334,-0.8566248,-1.2574832
