,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
Lrrfip1,0.21612898,0.8189052,-0.96339184,0.6206291,-0.4600012,-1.2923282,-0.13871685,-0.4005917,0.07902134,0.353104,0.32212314,0.3070856,-0.6600129,-0.8861455,-0.4502345,-0.3425125,-0.05748995,0.017772792,-0.023149326
Ilkap,0.01875892,0.1132655,-0.20724411,0.017363649,-0.43653947,0.28034627,-0.17895223,0.008553228,-0.5421434,-0.0132301,-0.35774127,0.020476919,0.03216633,-0.011475188,0.0018835968,-0.029657742,-0.009751015,-0.09646943,-0.014376346
Per2,-0.5540699,-0.28426608,-0.9961465,0.080263615,0.49224296,-0.8672686,0.6659172,0.4737581,-0.34625232,0.025536815,0.5782261,0.26832026,-0.6443444,0.52951664,0.17755264,-0.31009912,0.002160838,-0.9558712,-0.4017161
Traf3ip1,-0.135009,0.32508805,-1.1183488,0.14508884,-0.3624559,-0.6596787,0.09688638,-0.08812863,-0.20978384,0.0027179958,-0.4378366,0.17618558,-0.6490834,0.14038695,-0.5530661,0.07724254,-0.037710417,0.30760452,-0.0552933
Ndufa10,0.17021208,-0.23712198,0.023054214,0.059866507,-0.5203152,-0.20976503,-0.0135631375,-0.16596295,0.31859073,-0.06624616,0.0078121335,-0.26761988,-0.30128127,-0.017666126,-0.5367989,0.28410295,-0.038502235,0.3903079,-0.0033900465
Myeov2,0.11619832,-0.63534975,0.5302426,-0.42377177,-0.33403158,0.7900817,-0.7384219,0.4976056,0.42817077,-0.527225,0.55648845,-0.41519898,0.20285043,0.031321816,0.27331626,0.18094717,-0.5611062,0.17654231,-0.77050966
Kif1a,-0.077905126,0.13903481,0.30605936,-0.27393556,-0.41103244,-0.2948565,-0.35826528,0.16401085,0.82677686,0.34779012,0.80683213,-0.4516374,0.46794432,-0.22671853,-0.089675285,0.06557819,-0.24013563,-0.10476388,-0.13352168
Stk25,0.11174743,-0.16954747,-0.90713966,0.08267206,-0.46192685,-0.20835277,-0.0067951316,0.04524779,-0.1044687,0.089314915,-0.42787975,-0.3376387,-0.8249842,-0.09651369,0.028779993,-0.021694468,0.00721265,-0.0748353,0.0009697084
Ing5,0.13182822,0.05458585,-0.4882453,-0.096036494,0.079363056,0.021616807,0.585965,-0.32029748,-0.7629457,0.01765182,-0.36029768,0.09304842,-0.26248983,0.17776756,0.05261048,-0.1075514,0.012089684,-0.06861836,-0.18583335
Pam,-0.5880513,0.1579983,-0.81257474,0.96704715,-0.12072807,-1.2107292,0.15051982,-0.0027762149,0.066037394,0.0477822,-0.43731505,-0.038504947,-0.27343035,-0.13011593,0.002823791,-0.5244181,0.029717619,0.3141588,-0.22224107
Phlpp1,-0.078668565,-0.23896888,0.7621418,-1.0076697,-0.14597878,1.0774618,-0.21880367,0.044767793,-0.536587,-0.59835356,-1.3136771,-0.15712431,0.3664451,-0.19293168,0.99677664,0.22696304,-0.30636263,-0.375582,-0.45918915
Vps4b,0.0077231913,-0.0046998807,-0.29826584,-0.0023230664,-0.0022285576,0.07310206,0.072890654,-0.020910246,-0.26306292,-0.010678234,-0.451264,0.07395343,-0.09149664,-0.0071370723,-0.015877442,0.0043134117,0.0023999098,0.020335061,-0.000430025
Clasp1,-0.0065880064,-0.06409945,-0.6201409,0.1589893,0.16115323,-0.85738575,0.025530355,-0.16933216,0.034352798,0.013496097,-0.32139403,-0.050640278,-0.005261137,-0.13507685,-0.05637009,0.03599245,-0.015091396,0.057839423,-0.0075760293
Ralb,-0.1928027,0.3986413,0.29140332,-0.40309894,0.24222983,-0.084471196,-1.0948005,0.09745774,0.24060085,0.0830833,0.4172955,-0.72734797,0.02436857,-0.57526445,-0.21871363,0.012755822,-0.2909533,0.5200694,0.10150057
Ptpn4,0.19611299,-0.09730553,-0.71092755,0.10849783,-0.27423662,-1.1434565,-0.32904983,0.063753076,0.51707804,0.08701119,-0.41804305,-0.31086448,0.10714076,0.040556926,-0.36910194,0.25009662,-0.30532756,0.34658393,0.17831267
Dbi,-1.0101563,-0.5598505,0.9308398,-1.9856296,0.8435603,1.2118338,-0.50781685,-0.5405123,-0.8580292,-0.98902977,-0.29447505,-0.50058335,0.6517437,-0.46465844,0.71792525,-0.7684313,-0.49806997,-0.2565267,-0.5885977
Ccdc93,-0.086979985,0.634765,-0.40488464,0.20745295,-0.06918092,-0.5308931,-0.007895374,-0.19940327,-0.0030415994,-0.45787704,0.46188015,0.3718931,-0.38400012,-0.07721679,-0.6759088,-0.20522667,0.008082968,-0.2334947,0.025559563
Dpp10,-0.0030368443,0.77712643,-0.3675899,1.0450208,-0.58813554,-1.0136422,-0.629299,-0.77952176,0.53548723,-0.23825978,0.2523274,0.3654528,-0.3685463,-1.3158028,-0.8950049,-0.4189644,-0.52685463,0.39332548,0.7327276
Lypd1,-0.6262807,0.88455796,0.044626083,-0.025762409,-0.021797339,-0.6934974,-0.0100793345,0.08003209,-0.85824805,-0.43750176,0.49282444,1.0943666,0.4244816,-0.099176064,0.06405994,-0.6297764,-0.87036055,-1.1339761,-1.5235347
Nckap5,-0.71599334,0.06407822,0.74691653,-0.7160383,0.8869273,1.2499713,-1.2492968,-1.9410259,-0.580095,0.6578782,0.28434214,-0.2505119,0.58316106,-1.1364571,-0.078532875,-0.8746613,-0.8600723,-0.50735897,-0.35612005
Mgat5,-0.41508517,-0.11404973,-0.44362217,1.1554897,0.02893458,-0.29645076,-1.0150201,0.007711226,0.54059786,1.0883919,-0.04198799,-0.7933264,-0.8218731,-0.6516642,0.18284017,-0.8192819,-0.847857,0.30993617,0.41404995
Rab3gap1,0.04191665,0.019113274,-0.6250102,-0.012997115,-0.2108624,-0.54130197,0.08349123,0.14325877,-0.24313799,-0.010855367,-0.49408546,0.124989405,-0.10974004,-0.029544733,-0.023028474,-0.015440263,0.048283145,-0.276282,-0.0047227633
R3hdm1,-0.036971096,-0.22338374,-0.590982,0.36823148,-0.66004914,-0.62827116,0.16206016,-0.046524886,0.531562,0.29685766,-0.3647282,0.03218721,-0.6255571,-0.01266888,-0.21860297,0.15192671,0.036939062,-1.2126751,0.70060766
Ubxn4,-0.06695676,0.14549585,-0.16015783,-0.24545597,0.27510178,0.10900022,0.11064493,-0.12476825,0.18991432,-0.00579495,0.22756748,0.22320896,0.39424822,-0.05306821,0.029977707,-0.46919823,0.04733476,0.3846813,-0.36954105
Dars,0.015220232,0.06775931,-0.49255618,-0.14506333,0.017704422,0.14009719,0.046254534,-0.10161063,0.15513697,0.02431987,-0.35025182,0.017710522,-0.013152745,0.009084088,-0.027917784,-0.011479762,0.017182661,0.14189158,-0.012304206
Thsd7b,1.4914478,0.58463,-1.1441988,-1.3958421,0.38843092,-0.7584804,-0.21249409,-0.29458943,-0.8872151,0.92798275,0.020494608,1.7212952,-0.97873104,-1.1317465,-0.8655999,0.19901541,-0.8819488,-0.54860145,-0.8162605
Eif2d,-0.018069912,0.07486646,-0.06240383,0.025057005,-0.16243167,-0.54076266,0.023492426,-0.0322439,-0.21694434,-0.040180385,0.10129234,0.0020777846,-0.03962031,-0.029831061,-0.0064657526,-0.019674372,-0.008758101,-0.1763064,0.0031940613
Nucks1,0.005569601,-0.1302185,-0.15351824,-0.052891433,-0.21914665,-0.3326089,0.066080146,0.4132865,0.3810573,0.07214325,0.52245915,-0.1776567,0.07726319,0.23948166,-0.017226066,-0.030840257,0.05952644,-0.2992447,-0.0352497
Mfsd4,0.70286936,-0.038352627,-1.0208074,1.4366474,-0.84016585,-1.0463446,-1.4498854,-1.2208318,0.77603066,0.45429105,0.566281,-0.9912174,-1.2213311,-0.8079885,-1.2787215,0.5767781,-1.4391558,-0.075298496,0.9960356
Rbbp5,-0.021968292,-0.08793216,-0.6908494,0.014575699,-0.037947424,-0.42360175,0.12622093,0.011300028,-0.1651648,-0.032924756,0.009505782,0.11513679,-0.46118432,0.012454097,-0.011294062,-0.017833631,0.036949705,-0.30474702,0.05038933
Nfasc,-0.052827362,0.017004736,0.8199445,-0.5764714,-0.670402,0.8229054,-0.3449239,-0.19413163,0.091417514,0.20918642,-0.24025261,-0.1803022,0.37145928,-0.5169588,0.5567585,-0.15898761,-0.15451086,-0.20770137,-0.10035295
Mdm4,0.005390053,0.1523099,-0.7891335,-0.08298815,0.38984612,0.011727953,0.27708477,-0.39962035,-0.21511301,-0.065696485,-0.40080708,0.19379814,-0.07005891,0.044577662,-0.010995546,-0.0680346,0.0821373,0.25062406,-0.01095361
Atp2b4,0.48715344,0.89608234,-0.3191513,0.14130156,-0.46676373,-1.034428,-0.5226609,-0.35196006,-0.14181754,1.1451458,0.36656675,0.41982603,0.3335965,-1.1077081,-0.51827735,-1.5038868,-0.25426763,-1.5125993,-1.0491706
Ppfia4,-0.91538143,0.8527951,-0.42677078,-0.78031766,-0.70244426,-0.3200305,0.60587275,-0.079251565,0.4692304,-0.5563697,-0.6399953,0.25547034,-0.06560198,-0.18023281,0.6032527,-0.3004517,0.4702048,0.70026886,-0.2625211
Tmem183a,0.29974636,-0.07465238,-0.038988616,0.00876916,-0.17554334,-0.4512802,0.009163517,-0.5328836,0.16553642,0.027052173,-0.742238,-0.12916222,0.3357492,-0.18790588,-0.4258621,-0.034852818,-0.010715981,0.50390357,-0.054173272
Kdm5b,-0.121045955,0.035869136,-0.42399466,-0.07490505,0.07969775,-0.30735424,0.35190508,0.06634459,0.034645524,-0.012237722,-0.13463612,0.20240292,0.06729671,0.20212825,-0.021912618,-0.20462497,0.17703708,-0.83405286,0.021370523
Syt2,-1.3408921,0.110667095,0.17142984,-0.94393367,-0.39757782,-1.467969,0.23996845,0.40447176,1.1286497,-1.6905384,-0.26100445,-2.0614011,0.32542735,0.38616735,-0.8075679,-0.37954438,-0.13653284,1.742486,0.05362907
Ppp1r12b,0.10875262,-0.2632218,-0.43304804,-0.019072153,-0.2980363,-0.84313065,0.08851478,0.014878441,0.4620294,0.013366812,0.54367906,0.18841074,-1.043944,-0.106274135,-0.3683247,0.074132726,-0.057204355,-0.8215967,0.09533335
Kif21b,0.17934187,-0.07075045,-0.16507015,0.8156245,-0.2326735,-0.5546637,-0.86183804,-0.3169027,0.31958154,-0.15714356,0.049333308,-0.17645122,-0.14087571,-1.0412029,-0.68584496,0.24034636,-0.2533544,-0.09774398,0.26737115
Nek7,-0.15959673,-1.5749799,0.46298856,-0.039796293,0.030636847,0.54863906,-0.78716356,0.060543776,0.84420466,-0.6176557,0.40922603,-0.5172696,0.14605545,-0.75430065,-0.09999036,0.018646058,-0.73736113,0.9841422,-0.24949485
Kcnt2,0.86445457,-0.17803738,-0.7746206,1.5689923,-1.3445323,-1.0258696,-0.7063452,-1.4852245,0.61009455,1.0492737,-0.96247965,0.022924455,-1.3221943,-1.1945156,-0.32579765,0.98892283,-1.1310595,-0.9836916,0.9878708
Cdc73,0.007692927,0.007994441,-0.6675801,0.0048732352,0.012363696,-0.054556888,-0.028418332,0.043924794,0.16952088,-0.014147616,-0.118468456,-0.046570636,0.051186074,-0.0074849264,-0.01412543,-0.005688971,-0.0028699082,0.00883784,-0.00010976572
Glrx2,0.20184234,-0.19776575,-0.27540773,0.040631153,-0.28826386,-0.43977097,-0.017380897,-0.08861367,0.32113063,0.08326906,-0.09329353,-0.013563423,-0.027702598,-0.20230603,-0.18598253,0.0019177678,-0.038437404,0.31576985,-0.01069414
Uchl5,0.39135355,-0.06670555,0.022014583,0.12872909,-0.88455427,-0.35442117,-0.65706486,-0.27286884,0.8099155,-0.7263256,0.02384034,-0.67442113,-0.20900264,0.002932526,-0.82959026,0.77549595,-0.45786285,0.73732203,0.43278942
Rgs2,-0.9115268,0.7374797,-0.48379475,-0.6118783,-0.43315566,-1.2587743,0.8649631,0.63004607,-1.1153646,-0.32068667,-0.12772937,0.17250721,-1.1016574,0.7174075,0.691518,-0.78161913,0.8124351,-0.5487659,-0.8141906
BC003331,-0.037123412,0.027434329,0.19138783,-0.01682987,0.041528266,0.17894593,0.05719287,-0.043194536,-0.082406886,-0.009934402,0.4835654,-0.16505858,0.03430034,0.006472005,-0.016059954,-0.05500283,-0.002611955,0.35304296,-0.03486905
Tpr,-0.06843813,0.04700754,-0.036682814,-0.16429415,0.08167561,-0.31553414,0.15883802,0.11774893,0.16538134,-0.039491873,0.2592264,0.11637145,0.052305996,0.06109417,0.024736708,-0.050714023,0.032369096,-0.1395941,-0.05462221
Swt1,-0.2882758,0.1877719,0.13590617,-0.3646217,0.33203754,0.3616429,0.39189687,-0.03988565,-0.21997902,-0.04839325,-0.73347145,0.56472,-0.65030354,0.61951166,-0.055457186,-0.4604342,0.103301145,-0.091993734,-0.084480636
Trmt1l,-0.059356716,0.022016313,-0.74473214,0.010691505,-0.06514519,-0.47211072,0.4266532,-0.19960669,-0.12437139,0.008944,-1.1685504,0.47888643,-0.12638877,-0.017977975,-0.033086814,-0.057786193,0.06394061,-0.017587049,0.010714594
Edem3,-0.102755815,0.08997279,-0.25830022,0.09558247,-0.5714227,-0.8329194,-0.12670201,0.12890764,0.24906227,-0.23204908,0.42510623,0.12946025,-0.14491948,-0.04837986,-0.14748858,-0.11344773,-0.09912056,0.282929,-0.0021590828
X1700025G04Rik,0.0044185724,0.24604604,-0.18709923,0.42900616,-0.37598503,-0.6108599,-0.4265205,-0.25854596,0.4680721,0.26140258,0.7356023,-0.107663065,0.22483285,-0.6915604,-0.64723575,-0.19009067,-0.44513968,-0.040461667,-0.12972447
Rgl1,-0.41841176,0.5151891,-0.5014131,0.38632682,-0.19692378,-1.1112258,0.11647363,0.105902605,-0.31263742,0.09708765,0.32656562,0.31734774,-0.007043672,-0.29198608,-0.6336185,-0.4854881,0.3938762,-1.1610531,-0.13656613
Arpc5,0.057784382,0.3642425,0.41880557,0.027360521,0.029179849,0.530882,-0.09916523,-0.14791562,-1.3733604,-0.19132626,0.06588321,0.055993102,-0.21213755,-0.14518835,0.041593634,-0.5865526,0.07079663,-0.97967184,-0.25108165
Smg7,-0.014625634,-0.14306091,-0.24318159,0.041971788,-0.38446948,-0.49412245,0.28211543,-0.006783883,0.23187809,0.008538926,-0.08665785,-0.23066297,-0.04934092,0.13755152,-0.3813548,0.014538607,-0.014251281,0.049269777,0.01230776
Nmnat2,0.32133293,0.30522597,-0.5635234,0.3172446,-0.5785739,-0.94692636,-0.18490428,-0.7624443,0.7473809,0.40363434,-0.14668724,0.08832914,0.494907,-0.7931686,-1.0912824,-0.19717045,-0.46192774,0.4994436,0.16985075
Lamc1,-0.95923126,-0.43879232,0.2434209,-0.47563624,0.76096517,0.3939056,0.35787514,0.26179972,-0.5125973,-0.21138556,-0.93925804,-0.55888766,0.41441396,0.69582814,0.7594145,-0.28960145,0.09119248,-0.8893124,-0.043663193
Dhx9,0.0030646492,-0.0019017571,-0.3220993,0.005302302,0.20588726,-0.039466232,0.10037543,0.0008595213,-0.07019725,-0.0059352918,0.060305048,0.1356885,-0.07429385,-0.01101605,-0.0038640578,-0.003795648,-0.019314254,-0.051535834,-0.041395165
Rnasel,0.7559503,-0.40829775,-1.3494214,0.29410854,1.1828426,-0.4708123,-0.2854198,-1.4168328,-0.6724107,0.2894483,-0.14957346,0.64289427,-0.0060247397,-1.0921925,-0.18887946,-0.7299826,-0.83186865,0.30425322,0.28102422
Cacna1e,0.13903478,0.44557583,-0.7446774,0.010653298,-0.89099556,-1.2606446,0.4594669,0.5109967,-0.1859846,0.55810076,-0.12405373,0.30437875,-0.73159534,0.34348455,-0.24328922,-0.4625415,0.5570366,-1.8882005,-0.13232717
Stx6,0.07834322,-0.009727742,0.1778776,-0.11573529,-0.42520943,0.47007656,0.08015376,0.022721404,-0.049421903,-0.005942126,-0.8173872,-0.070009574,-0.08769692,-0.039695445,0.047989115,-0.03442016,-0.008703883,-0.3892376,0.017955333
Acbd6,0.21782534,0.020786988,-0.08965418,0.039856732,-0.0883531,-0.49382254,-0.31776905,-0.10431061,0.1131971,-0.13631278,-0.1631225,-0.37426955,0.4858845,-0.5143422,-0.0058574784,0.060933307,-0.037976414,0.20239428,0.051864125
Soat1,-0.3235707,0.121927954,-0.08330331,-0.46342814,1.0512817,0.2273521,-0.15030794,-0.3752245,-0.2679013,-0.51624936,-0.14889687,0.140469,0.8301071,-0.4316855,0.041782446,-0.10425143,-0.15987219,0.28219584,-0.2064727
Ralgps2,0.24166514,0.015151744,-0.7788232,0.029617943,0.06748586,-0.6545907,0.38421753,0.21978058,-0.6950364,0.32822543,-0.77600384,0.17245507,-0.35121205,0.4520472,0.060928814,-0.49358764,-0.010109581,-0.5405464,-0.26804698
Rasal2,-0.06644249,0.1588584,-0.30149245,0.6731324,-0.3767439,-0.3387836,-0.4016647,-0.2824927,0.53288275,0.050360847,0.040619254,-0.35146266,-0.37056327,-0.1960897,-0.4470736,0.3832241,-0.31298217,-0.57072544,0.604072
Cacybp,0.22083415,0.25571504,0.12377472,0.047357444,-0.5026015,0.0900969,-0.28018436,-0.13027234,-0.10835222,0.1513222,-0.2226526,0.058450647,0.09467306,-0.42680055,-0.5797087,0.19532543,-0.6825611,0.5399041,-0.53820837
Ankrd45,0.5244376,0.24594855,-1.7151861,0.64191335,-0.5651449,-1.7939016,0.18058936,-0.08319846,-0.03830114,0.1728674,-0.5542027,-0.39229003,0.00861316,-0.50663877,-0.60656166,0.15056497,0.016209206,0.36788768,0.12859644
Prdx6,-0.39625084,-0.6334131,0.42148232,-1.7700651,0.820599,0.72488153,-0.55482167,0.21657595,0.19766445,-0.77847594,0.7349794,-0.0638416,0.500163,-0.28968027,0.23871884,-0.059322547,-0.09614309,-0.9740227,-0.39741573
Suco,-0.07762515,0.24127029,-0.2044274,-0.25295904,0.15874712,0.137434,0.018329073,0.20861809,-0.01463133,-0.06414723,-0.2303777,0.47519937,0.032402378,-0.13916418,0.031929262,-0.9432306,0.06550942,-0.0045589646,-0.32318962
Vamp4,0.24176143,0.2890151,-0.19397242,-0.013231056,-0.2865323,-0.25759396,-0.30831185,0.043721866,0.090935074,-0.028752467,-1.0074005,0.1166883,0.582826,-0.037805505,-0.60519785,-0.016450346,-0.056685887,0.08580046,-0.03892872
Kifap3,0.039519146,0.0872772,-0.21740496,-0.19439413,-0.37483832,-0.4875883,0.050011776,0.2738598,0.42558226,0.056194484,0.33221248,-0.059086323,0.15187979,0.11343389,-0.05561116,0.06401848,0.012672642,-0.21468161,-0.042512722
Atp1b1,-0.1708985,0.22997548,0.018225167,-0.27048522,-0.38244805,-0.93489414,-0.21177785,0.32122338,0.7784731,0.13223755,0.77923846,-0.2580956,0.3340111,-0.06698188,-0.19564652,0.025500571,0.004514627,0.04085043,-0.092585586
Tiprl,0.31954467,0.26826626,-0.84729147,0.2593024,-0.19539201,0.14647351,-0.05991768,-0.84918076,-0.25635806,0.05777058,-0.85403806,-0.17962962,-0.22912373,-0.6908178,-0.4353467,0.23057625,-0.05588837,0.049539078,-0.058003
Mpc2,-0.053695165,0.28990227,0.023700127,0.013949141,-0.5030058,0.29732147,-0.022127815,-0.4292211,0.39207327,-0.5505175,0.14558002,-0.21154583,-0.016686447,-0.5313883,-0.27227956,0.204247,-0.18459861,0.84421736,-0.06275739
Mpzl1,-0.6244902,-0.06095192,0.86467654,-1.2174296,0.76866263,1.3455095,-1.2563248,0.21614124,-0.42006007,-1.0046434,-0.46358562,0.6352213,0.17116554,-0.72240466,-0.105705276,-0.24824755,-0.12974119,-0.19555312,-0.22870603
Creg1,-0.1780289,-0.025643105,-0.16665818,0.03251391,-0.045290966,-0.16857821,-0.051489085,0.018581517,0.22203383,-0.0546773,-0.37543455,-0.1191397,0.050763514,-0.01007342,-0.001185348,0.0031682004,-0.007935882,0.40322223,-0.0022728804
ENSMUSG00000026558,0.2144203,-0.9188385,-0.5884085,0.49517214,-0.20355783,-0.09599596,-0.22180876,0.20016597,0.7685357,-0.055969846,-0.31541416,-0.5680511,-1.325831,-0.05854711,-0.5039741,0.7222335,-0.21702604,-0.7624602,0.1877938
Mgst3,0.82247627,-0.20157278,0.28731883,0.8750018,-0.5950936,-0.36265653,-0.36963508,-0.30962175,-0.5169501,-0.4986709,-1.1570344,-1.1196418,-0.13115568,-0.3730216,0.49485007,1.0427103,-0.6111409,0.79721475,-0.3971096
Rgs5,-0.90503365,-0.87044245,0.10030962,-1.6522307,1.2463548,-0.32671443,-0.64358324,0.2651422,0.85180813,-0.6881164,1.1896002,-1.3146685,1.2218953,0.19539124,-0.60132957,-0.015985021,-0.21954295,-1.2648345,0.07443476
Uap1,0.048818305,-0.48395354,0.18720783,-0.07192451,-0.90103006,0.07154139,-0.7847089,0.43187845,0.3826781,-0.013572274,0.2115281,-0.37789118,-0.05942173,-0.024536548,-0.05481686,0.2770377,-0.30649418,-0.39288586,0.048053224
Nos1ap,0.6859575,-0.7991156,-0.3958163,0.41038543,-0.81129706,-1.080298,-0.17457594,-0.0057724663,0.6844778,0.18011616,-0.24573211,-0.15202735,-0.69056535,-0.22462747,-0.53616476,0.91843307,-0.21321766,-0.03676479,0.25448254
Atf6,0.5734102,-0.63770914,-0.6852135,0.15989332,-0.23246129,-0.65587956,0.027533345,0.02328253,0.35938534,-0.028272104,0.052199442,-0.38457078,-0.9749661,0.18977387,-0.15672983,0.6056518,-0.09182725,-0.67077404,0.38973343
Ndufs2,-0.07373736,0.20151973,0.46302536,-0.052729167,0.08587278,0.3764424,-0.067354105,-0.222014,0.35363153,-0.104381226,-0.23553135,-0.07599647,-0.19695227,-0.111016765,-0.09475793,0.07479711,-0.08908892,0.650645,-0.018006422
Adamts4,-1.1320053,-1.2889577,1.3607973,-2.3878915,-0.63749474,1.6559281,-0.81635803,-1.2049242,-1.3132157,-0.6153288,-0.08694154,-0.8101305,0.034033865,-0.8302452,0.95195955,-0.8091218,-0.5365787,-0.548356,-1.0493613
Ufc1,-0.10776831,-0.13619664,0.38968304,0.040470496,-0.24933508,0.13545723,-0.09028134,-0.05700892,0.21515016,-1.0410371,-0.63671076,-0.15236826,0.11429018,0.0029482981,-0.15178038,0.02323844,0.015467295,0.16029803,-0.0009996552
Dcaf8,0.23312283,-0.06695654,-0.3175143,-0.002375589,0.029989433,-0.2304199,-0.047798656,-0.055023745,0.20744507,-0.055996936,0.55049086,-0.06999029,-0.0025363346,-0.05395997,-0.16675566,0.036976893,-0.040056422,0.20703304,0.010558699
Igsf8,0.16884978,-0.07591137,0.13584557,0.06552371,-0.47802526,0.65408826,-0.281126,-0.14597994,-0.20848541,0.16309477,-0.23596118,-0.05192081,-0.22576232,-0.77182496,0.11701245,-0.09882964,-0.048457522,-0.08595204,-0.10052178
Fmn2,0.3999566,-0.03280393,-0.25946456,0.1357376,0.17152527,-0.8739543,-0.18130575,-0.36600924,0.34803006,0.19157892,0.3286337,0.0003237071,-0.31974107,-0.8452485,-0.5019011,0.40846157,-0.08412651,-0.39640316,0.30661294
Rgs7,-0.0083702365,0.06365594,-0.57025903,1.2125099,-1.1056595,-1.0687954,0.1277612,-0.15968072,0.25446877,-0.9650795,-0.7957321,-0.45300472,-1.0538893,0.12265335,-0.116208434,-0.3060834,-0.16696042,0.36613008,1.0924486
Fh1,0.16362996,0.51573473,0.029729296,-0.047324914,-0.53732395,0.14293222,0.017903533,-0.34411204,0.12056484,-0.12307941,-0.9584128,-0.025295818,-0.069276325,-0.5314397,-0.052299745,-0.049839176,-0.035229698,0.914687,-0.09666344
Pld5,-1.923734,1.3139099,-0.59970415,-1.5143235,-0.7404546,-1.1748804,0.39592773,0.2905623,0.3590812,-1.1395954,-0.7096324,0.050690204,0.64729,0.9481715,-0.188833,-1.3045306,-0.72099227,0.67331845,0.78096557
Sdccag8,-0.07047118,-0.5324957,0.29732507,0.07437151,0.13985646,-0.2367815,0.20826602,-0.5764385,-0.35449204,-0.0039535635,-0.24308723,0.52116436,-0.3697685,-0.24702829,-0.3511757,-0.03382074,0.008367382,-0.2937402,0.12940931
Akt3,0.29196975,-0.3420626,-0.44232774,0.5832968,-0.30363625,-0.6751752,0.01080807,-0.21859376,0.2518011,0.32205892,-0.87012917,-0.21702826,-0.45624232,0.00724251,-0.64875317,0.5235435,0.0056673256,-0.13920005,0.29591447
Adss,0.0550375,-0.209681,-0.21495707,-0.00030372292,-0.5579488,-1.3771539,0.33658916,-0.06934747,0.20920332,0.019986914,-1.2381227,-0.1017609,0.2758009,0.071142495,-0.3767637,0.10652095,0.010055422,0.13060269,0.008355341
Cox20,-0.03532706,0.012832313,-0.03065263,-0.13108014,0.4578318,0.45925435,0.29875922,-0.15691419,-0.60721195,-0.12095539,-0.11374169,0.133515,-0.075182885,-0.06941125,0.0024525505,-0.06803287,0.064907596,0.15514603,-0.05660589
Cnst,0.30932194,-0.21794921,-1.195444,-0.3097382,-0.77805334,-0.320527,0.8748053,0.35393643,-0.31536257,0.17557733,-0.10773217,-0.14519277,-1.0710557,0.6885695,0.23371994,-0.105656646,0.0046130368,-0.20008674,0.23101556
Sccpdh,-0.17542312,0.36958486,0.9615631,-0.35445458,-0.55678976,1.0164099,-1.0821152,-0.54657674,-0.9583245,0.2868467,-0.4984996,-0.20652317,0.3419013,-0.85916257,0.5838943,-0.34664607,-0.083995596,-0.41925246,-1.0481582
